"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",40
2009 ,"'R8 - European studies' ","'20' ","'Women' ",10
2009 ,"'R8 - European studies' ","'21 and over' ","'Women' ",10
2009 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ","'Women' ",15
2009 ,"'R9 - Others in European Langs,Lit and related' ","'18' ","'Men' ",130
2009 ,"'R9 - Others in European Langs,Lit and related' ","'18' ","'Women' ",410
2009 ,"'R9 - Others in European Langs,Lit and related' ","'19' ","'Men' ",35
2009 ,"'R9 - Others in European Langs,Lit and related' ","'19' ","'Women' ",90
2009 ,"'R9 - Others in European Langs,Lit and related' ","'20' ","'Men' ",5
2009 ,"'R9 - Others in European Langs,Lit and related' ","'20' ","'Women' ",35
2009 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ","'Men' ",30
2009 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ","'Women' ",45
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ","'Men' ",10
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ","'Women' ",20
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ","'Men' ",360
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ","'Women' ",1010
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ","'Men' ",80
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ","'Women' ",190
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ","'Men' ",20
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ","'Women' ",40
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ","'Men' ",35
2009 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ","'Women' ",45
2009 ,"'T1 - Chinese studies' ","'18' ","'Men' ",40
2009 ,"'T1 - Chinese studies' ","'18' ","'Women' ",50
2009 ,"'T1 - Chinese studies' ","'19' ","'Men' ",25
2009 ,"'T1 - Chinese studies' ","'19' ","'Women' ",15
2009 ,"'T1 - Chinese studies' ","'20' ","'Men' ",5
2009 ,"'T1 - Chinese studies' ","'21 and over' ","'Men' ",15
2009 ,"'T1 - Chinese studies' ","'21 and over' ","'Women' ",5
2009 ,"'T2 - Japanese studies' ","'18' ","'Men' ",35
2009 ,"'T2 - Japanese studies' ","'18' ","'Women' ",70
2009 ,"'T2 - Japanese studies' ","'19' ","'Men' ",15
2009 ,"'T2 - Japanese studies' ","'19' ","'Women' ",30
2009 ,"'T2 - Japanese studies' ","'20' ","'Men' ",10
2009 ,"'T2 - Japanese studies' ","'20' ","'Women' ",5
2009 ,"'T2 - Japanese studies' ","'21 and over' ","'Men' ",35
2009 ,"'T2 - Japanese studies' ","'21 and over' ","'Women' ",20
2009 ,"'T3 - South Asian studies' ","'18' ","'Men' ",5
2009 ,"'T3 - South Asian studies' ","'18' ","'Women' ",5
2009 ,"'T3 - South Asian studies' ","'19' ","'Men' ",5
2009 ,"'T3 - South Asian studies' ","'19' ","'Women' ",10
2009 ,"'T3 - South Asian studies' ","'20' ","'Women' ",5
2009 ,"'T3 - South Asian studies' ","'21 and over' ","'Men' ",10
2009 ,"'T3 - South Asian studies' ","'21 and over' ","'Women' ",5
2009 ,"'T4 - Other Asian studies' ","'18' ","'Women' ",5
2009 ,"'T4 - Other Asian studies' ","'21 and over' ","'Women' ",5
2009 ,"'T5 - African studies' ","'18' ","'Men' ",5
2009 ,"'T5 - African studies' ","'18' ","'Women' ",5
2009 ,"'T5 - African studies' ","'19' ","'Women' ",5
2009 ,"'T5 - African studies' ","'20' ","'Women' ",5
2009 ,"'T5 - African studies' ","'21 and over' ","'Women' ",5
2009 ,"'T6 - Modern Middle Eastern studies' ","'17 and under' ","'Women' ",5
2009 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Men' ",15
2009 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Women' ",35
2009 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Men' ",10
2009 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Women' ",20
2009 ,"'T6 - Modern Middle Eastern studies' ","'20' ","'Men' ",5
2009 ,"'T6 - Modern Middle Eastern studies' ","'20' ","'Women' ",5
2009 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Men' ",15
2009 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Women' ",20
2009 ,"'T7 - American studies' ","'18' ","'Men' ",135
2009 ,"'T7 - American studies' ","'18' ","'Women' ",200
2009 ,"'T7 - American studies' ","'19' ","'Men' ",45
2009 ,"'T7 - American studies' ","'19' ","'Women' ",50
2009 ,"'T7 - American studies' ","'20' ","'Men' ",10
2009 ,"'T7 - American studies' ","'20' ","'Women' ",15
2009 ,"'T7 - American studies' ","'21 and over' ","'Men' ",15
2009 ,"'T7 - American studies' ","'21 and over' ","'Women' ",25
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ","'Women' ",5
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Men' ",55
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Women' ",170
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Men' ",15
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Women' ",35
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ","'Men' ",5
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ","'Women' ",10
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ","'Women' ",15
2009 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Men' ",15
2009 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Women' ",45
2009 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Men' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Women' ",10
2009 ,"'TT - Combinations within non-European Langs & related' ","'20' ","'Women' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Men' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Women' ",5
2009 ,"'V1 - History by Period' ","'17 and under' ","'Men' ",25
2009 ,"'V1 - History by Period' ","'17 and under' ","'Women' ",20
2009 ,"'V1 - History by Period' ","'18' ","'Men' ",3120
2009 ,"'V1 - History by Period' ","'18' ","'Women' ",2915
2009 ,"'V1 - History by Period' ","'19' ","'Men' ",820
2009 ,"'V1 - History by Period' ","'19' ","'Women' ",495
2009 ,"'V1 - History by Period' ","'20' ","'Men' ",180
2009 ,"'V1 - History by Period' ","'20' ","'Women' ",125
2009 ,"'V1 - History by Period' ","'21 and over' ","'Men' ",485
2009 ,"'V1 - History by Period' ","'21 and over' ","'Women' ",310
2009 ,"'V2 - History by Area' ","'18' ","'Men' ",30
2009 ,"'V2 - History by Area' ","'18' ","'Women' ",25
2009 ,"'V2 - History by Area' ","'19' ","'Men' ",10
2009 ,"'V2 - History by Area' ","'19' ","'Women' ",10
2009 ,"'V2 - History by Area' ","'20' ","'Men' ",5
2009 ,"'V2 - History by Area' ","'20' ","'Women' ",5
2009 ,"'V2 - History by Area' ","'21 and over' ","'Men' ",15
2009 ,"'V2 - History by Area' ","'21 and over' ","'Women' ",20
2009 ,"'V3 - History by Topic' ","'17 and under' ","'Men' ",5
2009 ,"'V3 - History by Topic' ","'17 and under' ","'Women' ",15
2009 ,"'V3 - History by Topic' ","'18' ","'Men' ",145
2009 ,"'V3 - History by Topic' ","'18' ","'Women' ",535
2009 ,"'V3 - History by Topic' ","'19' ","'Men' ",55
2009 ,"'V3 - History by Topic' ","'19' ","'Women' ",280
2009 ,"'V3 - History by Topic' ","'20' ","'Men' ",25
2009 ,"'V3 - History by Topic' ","'20' ","'Women' ",90
2009 ,"'V3 - History by Topic' ","'21 and over' ","'Men' ",40
2009 ,"'V3 - History by Topic' ","'21 and over' ","'Women' ",120
2009 ,"'V4 - Archaeology' ","'18' ","'Men' ",140
2009 ,"'V4 - Archaeology' ","'18' ","'Women' ",150
2009 ,"'V4 - Archaeology' ","'19' ","'Men' ",40
2009 ,"'V4 - Archaeology' ","'19' ","'Women' ",50
2009 ,"'V4 - Archaeology' ","'20' ","'Men' ",20
2009 ,"'V4 - Archaeology' ","'20' ","'Women' ",15
2009 ,"'V4 - Archaeology' ","'21 and over' ","'Men' ",70
2009 ,"'V4 - Archaeology' ","'21 and over' ","'Women' ",45
2009 ,"'V5 - Philosophy' ","'17 and under' ","'Men' ",5
2009 ,"'V5 - Philosophy' ","'17 and under' ","'Women' ",10
2009 ,"'V5 - Philosophy' ","'18' ","'Men' ",455
2009 ,"'V5 - Philosophy' ","'18' ","'Women' ",495
2009 ,"'V5 - Philosophy' ","'19' ","'Men' ",215
2009 ,"'V5 - Philosophy' ","'19' ","'Women' ",125
2009 ,"'V5 - Philosophy' ","'20' ","'Men' ",70
2009 ,"'V5 - Philosophy' ","'20' ","'Women' ",30
2009 ,"'V5 - Philosophy' ","'21 and over' ","'Men' ",135
2009 ,"'V5 - Philosophy' ","'21 and over' ","'Women' ",50
2009 ,"'V6 - Theology and Religious studies' ","'18' ","'Men' ",230
2009 ,"'V6 - Theology and Religious studies' ","'18' ","'Women' ",500
2009 ,"'V6 - Theology and Religious studies' ","'19' ","'Men' ",85
2009 ,"'V6 - Theology and Religious studies' ","'19' ","'Women' ",130
2009 ,"'V6 - Theology and Religious studies' ","'20' ","'Men' ",30
2009 ,"'V6 - Theology and Religious studies' ","'20' ","'Women' ",35
2009 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Men' ",115
2009 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Women' ",115
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Men' ",20
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Women' ",55
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Men' ",15
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Women' ",25
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ","'Men' ",5
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ","'Women' ",10
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Men' ",10
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Women' ",20
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ","'Women' ",5
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Men' ",340
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Women' ",495
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Men' ",135
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Women' ",135
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Men' ",35
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Women' ",30
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Men' ",105
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Women' ",80
2009 ,"'W0 - Creative Arts & Design: any area' ","'18' ","'Men' ",15
2009 ,"'W0 - Creative Arts & Design: any area' ","'18' ","'Women' ",30
2009 ,"'W0 - Creative Arts & Design: any area' ","'19' ","'Men' ",5
2009 ,"'W0 - Creative Arts & Design: any area' ","'19' ","'Women' ",15
2009 ,"'W0 - Creative Arts & Design: any area' ","'20' ","'Men' ",5
2009 ,"'W0 - Creative Arts & Design: any area' ","'20' ","'Women' ",5
2009 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ","'Men' ",15
2009 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ","'Women' ",15
2009 ,"'W1 - Fine Art' ","'17 and under' ","'Women' ",10
2009 ,"'W1 - Fine Art' ","'18' ","'Men' ",175
2009 ,"'W1 - Fine Art' ","'18' ","'Women' ",665
2009 ,"'W1 - Fine Art' ","'19' ","'Men' ",535
2009 ,"'W1 - Fine Art' ","'19' ","'Women' ",1470
2009 ,"'W1 - Fine Art' ","'20' ","'Men' ",180
2009 ,"'W1 - Fine Art' ","'20' ","'Women' ",420
2009 ,"'W1 - Fine Art' ","'21 and over' ","'Men' ",455
2009 ,"'W1 - Fine Art' ","'21 and over' ","'Women' ",1065
2009 ,"'W2 - Design studies' ","'17 and under' ","'Men' ",20
2009 ,"'W2 - Design studies' ","'17 and under' ","'Women' ",45
2009 ,"'W2 - Design studies' ","'18' ","'Men' ",2055
2009 ,"'W2 - Design studies' ","'18' ","'Women' ",3635
2009 ,"'W2 - Design studies' ","'19' ","'Men' ",2260
2009 ,"'W2 - Design studies' ","'19' ","'Women' ",4455
2009 ,"'W2 - Design studies' ","'20' ","'Men' ",880
2009 ,"'W2 - Design studies' ","'20' ","'Women' ",1435
2009 ,"'W2 - Design studies' ","'21 and over' ","'Men' ",1655
2009 ,"'W2 - Design studies' ","'21 and over' ","'Women' ",2550
2009 ,"'W3 - Music' ","'17 and under' ","'Men' ",45
2009 ,"'W3 - Music' ","'17 and under' ","'Women' ",15
2009 ,"'W3 - Music' ","'18' ","'Men' ",1410
2009 ,"'W3 - Music' ","'18' ","'Women' ",1065
2009 ,"'W3 - Music' ","'19' ","'Men' ",710
2009 ,"'W3 - Music' ","'19' ","'Women' ",300
2009 ,"'W3 - Music' ","'20' ","'Men' ",420
2009 ,"'W3 - Music' ","'20' ","'Women' ",140
2009 ,"'W3 - Music' ","'21 and over' ","'Men' ",960
2009 ,"'W3 - Music' ","'21 and over' ","'Women' ",250
2009 ,"'W4 - Drama' ","'17 and under' ","'Women' ",20
2009 ,"'W4 - Drama' ","'18' ","'Men' ",995
2009 ,"'W4 - Drama' ","'18' ","'Women' ",2635
2009 ,"'W4 - Drama' ","'19' ","'Men' ",505
2009 ,"'W4 - Drama' ","'19' ","'Women' ",1295
2009 ,"'W4 - Drama' ","'20' ","'Men' ",275
2009 ,"'W4 - Drama' ","'20' ","'Women' ",520
2009 ,"'W4 - Drama' ","'21 and over' ","'Men' ",390
2009 ,"'W4 - Drama' ","'21 and over' ","'Women' ",765
2009 ,"'W5 - Dance' ","'17 and under' ","'Women' ",10
2009 ,"'W5 - Dance' ","'18' ","'Men' ",50
2009 ,"'W5 - Dance' ","'18' ","'Women' ",750
2009 ,"'W5 - Dance' ","'19' ","'Men' ",25
2009 ,"'W5 - Dance' ","'19' ","'Women' ",245
2009 ,"'W5 - Dance' ","'20' ","'Men' ",5
2009 ,"'W5 - Dance' ","'20' ","'Women' ",110
2009 ,"'W5 - Dance' ","'21 and over' ","'Men' ",15
2009 ,"'W5 - Dance' ","'21 and over' ","'Women' ",145
2009 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Men' ",20
2009 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Women' ",15
2009 ,"'W6 - Cinematics and Photography' ","'18' ","'Men' ",1255
2009 ,"'W6 - Cinematics and Photography' ","'18' ","'Women' ",1460
2009 ,"'W6 - Cinematics and Photography' ","'19' ","'Men' ",1070
2009 ,"'W6 - Cinematics and Photography' ","'19' ","'Women' ",1080
2009 ,"'W6 - Cinematics and Photography' ","'20' ","'Men' ",520
2009 ,"'W6 - Cinematics and Photography' ","'20' ","'Women' ",400
2009 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Men' ",1210
2009 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Women' ",715
2009 ,"'W7 - Crafts' ","'18' ","'Men' ",15
2009 ,"'W7 - Crafts' ","'18' ","'Women' ",110
2009 ,"'W7 - Crafts' ","'19' ","'Men' ",30
2009 ,"'W7 - Crafts' ","'19' ","'Women' ",210
2009 ,"'W7 - Crafts' ","'20' ","'Men' ",10
2009 ,"'W7 - Crafts' ","'20' ","'Women' ",70
2009 ,"'W7 - Crafts' ","'21 and over' ","'Men' ",40
2009 ,"'W7 - Crafts' ","'21 and over' ","'Women' ",205
2009 ,"'W8 - Imaginative Writing' ","'18' ","'Men' ",140
2009 ,"'W8 - Imaginative Writing' ","'18' ","'Women' ",185
2009 ,"'W8 - Imaginative Writing' ","'19' ","'Men' ",90
2009 ,"'W8 - Imaginative Writing' ","'19' ","'Women' ",75
2009 ,"'W8 - Imaginative Writing' ","'20' ","'Men' ",35
2009 ,"'W8 - Imaginative Writing' ","'20' ","'Women' ",45
2009 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Men' ",115
2009 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Women' ",120
2009 ,"'W9 - Others in Creative Arts and Design' ","'17 and under' ","'Men' ",5
2009 ,"'W9 - Others in Creative Arts and Design' ","'17 and under' ","'Women' ",5
2009 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Men' ",55
2009 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Women' ",165
2009 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Men' ",40
2009 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Women' ",130
2009 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Men' ",45
2009 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Women' ",55
2009 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Men' ",95
2009 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Women' ",155
2009 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ","'Men' ",5
2009 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ","'Women' ",15
2009 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Men' ",440
2009 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Women' ",1200
2009 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Men' ",315
2009 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Women' ",730
2009 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Men' ",150
2009 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Women' ",285
2009 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Men' ",340
2009 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Women' ",590
2009 ,"'X1 - Training Teachers' ","'17 and under' ","'Women' ",50
2009 ,"'X1 - Training Teachers' ","'18' ","'Men' ",575
2009 ,"'X1 - Training Teachers' ","'18' ","'Women' ",3580
2009 ,"'X1 - Training Teachers' ","'19' ","'Men' ",205
2009 ,"'X1 - Training Teachers' ","'19' ","'Women' ",980
2009 ,"'X1 - Training Teachers' ","'20' ","'Men' ",95
2009 ,"'X1 - Training Teachers' ","'20' ","'Women' ",380
2009 ,"'X1 - Training Teachers' ","'21 and over' ","'Men' ",360
2009 ,"'X1 - Training Teachers' ","'21 and over' ","'Women' ",1705
2009 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ","'Women' ",45
2009 ,"'X3 - Academic studies in Education' ","'17 and under' ","'Women' ",15
2009 ,"'X3 - Academic studies in Education' ","'18' ","'Men' ",295
2009 ,"'X3 - Academic studies in Education' ","'18' ","'Women' ",2655
2009 ,"'X3 - Academic studies in Education' ","'19' ","'Men' ",170
2009 ,"'X3 - Academic studies in Education' ","'19' ","'Women' ",1125
2009 ,"'X3 - Academic studies in Education' ","'20' ","'Men' ",70
2009 ,"'X3 - Academic studies in Education' ","'20' ","'Women' ",525
2009 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Men' ",270
2009 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Women' ",2090
2009 ,"'X9 - Others in Education' ","'18' ","'Men' ",25
2009 ,"'X9 - Others in Education' ","'18' ","'Women' ",20
2009 ,"'X9 - Others in Education' ","'19' ","'Men' ",15
2009 ,"'X9 - Others in Education' ","'19' ","'Women' ",15
2009 ,"'X9 - Others in Education' ","'20' ","'Men' ",10
2009 ,"'X9 - Others in Education' ","'20' ","'Women' ",5
2009 ,"'X9 - Others in Education' ","'21 and over' ","'Men' ",20
2009 ,"'X9 - Others in Education' ","'21 and over' ","'Women' ",195
2009 ,"'XX - Combinations within Education' ","'18' ","'Men' ",60
2009 ,"'XX - Combinations within Education' ","'18' ","'Women' ",125
2009 ,"'XX - Combinations within Education' ","'19' ","'Men' ",15
2009 ,"'XX - Combinations within Education' ","'19' ","'Women' ",40
2009 ,"'XX - Combinations within Education' ","'20' ","'Men' ",5
2009 ,"'XX - Combinations within Education' ","'20' ","'Women' ",20
2009 ,"'XX - Combinations within Education' ","'21 and over' ","'Men' ",25
2009 ,"'XX - Combinations within Education' ","'21 and over' ","'Women' ",260
2009 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Men' ",5
2009 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Women' ",10
2009 ,"'Y Combs of arts/humanities' ","'18' ","'Men' ",645
2009 ,"'Y Combs of arts/humanities' ","'18' ","'Women' ",1240
2009 ,"'Y Combs of arts/humanities' ","'19' ","'Men' ",415
2009 ,"'Y Combs of arts/humanities' ","'19' ","'Women' ",605
2009 ,"'Y Combs of arts/humanities' ","'20' ","'Men' ",180
2009 ,"'Y Combs of arts/humanities' ","'20' ","'Women' ",210
2009 ,"'Y Combs of arts/humanities' ","'21 and over' ","'Men' ",415
2009 ,"'Y Combs of arts/humanities' ","'21 and over' ","'Women' ",440
2009 ,"'Y Combs of engin/tech/building studies' ","'18' ","'Men' ",105
2009 ,"'Y Combs of engin/tech/building studies' ","'18' ","'Women' ",40
2009 ,"'Y Combs of engin/tech/building studies' ","'19' ","'Men' ",25
2009 ,"'Y Combs of engin/tech/building studies' ","'19' ","'Women' ",10
2009 ,"'Y Combs of engin/tech/building studies' ","'20' ","'Men' ",10
2009 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ","'Men' ",20
2009 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ","'Women' ",5
2009 ,"'Y Combs of engineering/technology' ","'17 and under' ","'Men' ",5
2009 ,"'Y Combs of engineering/technology' ","'18' ","'Men' ",135
2009 ,"'Y Combs of engineering/technology' ","'18' ","'Women' ",20
2009 ,"'Y Combs of engineering/technology' ","'19' ","'Men' ",55
2009 ,"'Y Combs of engineering/technology' ","'19' ","'Women' ",10
2009 ,"'Y Combs of engineering/technology' ","'20' ","'Men' ",30
2009 ,"'Y Combs of engineering/technology' ","'20' ","'Women' ",5
2009 ,"'Y Combs of engineering/technology' ","'21 and over' ","'Men' ",75
2009 ,"'Y Combs of engineering/technology' ","'21 and over' ","'Women' ",15
2009 ,"'Y Combs of languages' ","'17 and under' ","'Women' ",20
