"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_022_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Asian' ","'Firm choice' ",1725
2008 ,"'Group X Education' ","'Mixed' ","'Direct Clearing' ",10
2008 ,"'Group X Education' ","'Mixed' ","'RPA' ",5
2008 ,"'Group X Education' ","'White' ","'Firm choice' ",9975
2008 ,"'Group X Education' ","'White' ","'Insurance choice' ",300
2008 ,"'Group X Education' ","'White' ","'Other main scheme choice' ",525
2008 ,"'Group X Education' ","'White' ","'Extra' ",135
2008 ,"'Group X Education' ","'White' ","'Main scheme Clearing' ",580
2008 ,"'Group X Education' ","'White' ","'Direct Clearing' ",440
2008 ,"'Group X Education' ","'White' ","'RPA' ",355
2008 ,"'Group X Education' ","'Other' ","'Firm choice' ",45
2008 ,"'Group X Education' ","'Other' ","'Other main scheme choice' ",5
2008 ,"'Group X Education' ","'Other' ","'Main scheme Clearing' ",10
2008 ,"'Group X Education' ","'Unknown' ","'Firm choice' ",40
2008 ,"'Group X Education' ","'Unknown' ","'Other main scheme choice' ",5
2008 ,"'Group X Education' ","'Unknown' ","'Main scheme Clearing' ",5
2008 ,"'Group X Education' ","'Unknown' ","'Direct Clearing' ",5
2008 ,"'Group X Education' ","'Unknown' ","'RPA' ",620
2008 ,"'Y Combined arts' ","'Asian' ","'Firm choice' ",290
2008 ,"'Y Combined arts' ","'Asian' ","'Insurance choice' ",40
2008 ,"'Y Combined arts' ","'Asian' ","'Other main scheme choice' ",15
2008 ,"'Y Combined arts' ","'Asian' ","'Extra' ",10
2008 ,"'Y Combined arts' ","'Asian' ","'Main scheme Clearing' ",75
2008 ,"'Y Combined arts' ","'Asian' ","'Direct Clearing' ",5
2008 ,"'Y Combined arts' ","'Asian' ","'RPA' ",15
2008 ,"'Y Combined arts' ","'Black' ","'Firm choice' ",300
2008 ,"'Y Combined arts' ","'Black' ","'Insurance choice' ",25
2008 ,"'Y Combined arts' ","'Black' ","'Other main scheme choice' ",20
2008 ,"'Y Combined arts' ","'Black' ","'Extra' ",5
2008 ,"'Y Combined arts' ","'Black' ","'Main scheme Clearing' ",65
2008 ,"'Y Combined arts' ","'Black' ","'Direct Clearing' ",15
2008 ,"'Y Combined arts' ","'Black' ","'RPA' ",15
2008 ,"'Y Combined arts' ","'Mixed' ","'Firm choice' ",390
2008 ,"'Y Combined arts' ","'Mixed' ","'Insurance choice' ",30
2008 ,"'Y Combined arts' ","'Mixed' ","'Other main scheme choice' ",10
2008 ,"'Y Combined arts' ","'Mixed' ","'Extra' ",5
2008 ,"'Y Combined arts' ","'Mixed' ","'Main scheme Clearing' ",40
2008 ,"'Y Combined arts' ","'Mixed' ","'Direct Clearing' ",10
2008 ,"'Y Combined arts' ","'Mixed' ","'RPA' ",5
2008 ,"'Y Combined arts' ","'White' ","'Firm choice' ",9810
2008 ,"'Y Combined arts' ","'White' ","'Insurance choice' ",610
2008 ,"'Y Combined arts' ","'White' ","'Other main scheme choice' ",260
2008 ,"'Y Combined arts' ","'White' ","'Extra' ",150
2008 ,"'Y Combined arts' ","'White' ","'Main scheme Clearing' ",715
2008 ,"'Y Combined arts' ","'White' ","'Direct Clearing' ",200
2008 ,"'Y Combined arts' ","'White' ","'RPA' ",140
2008 ,"'Y Combined arts' ","'Other' ","'Firm choice' ",80
2008 ,"'Y Combined arts' ","'Other' ","'Insurance choice' ",10
2008 ,"'Y Combined arts' ","'Other' ","'Other main scheme choice' ",5
2008 ,"'Y Combined arts' ","'Other' ","'Main scheme Clearing' ",10
2008 ,"'Y Combined arts' ","'Other' ","'Direct Clearing' ",5
2008 ,"'Y Combined arts' ","'Unknown' ","'Firm choice' ",135
2008 ,"'Y Combined arts' ","'Unknown' ","'Insurance choice' ",10
2008 ,"'Y Combined arts' ","'Unknown' ","'Other main scheme choice' ",10
2008 ,"'Y Combined arts' ","'Unknown' ","'Main scheme Clearing' ",15
2008 ,"'Y Combined arts' ","'Unknown' ","'Direct Clearing' ",5
2008 ,"'Y Combined arts' ","'Unknown' ","'RPA' ",380
2008 ,"'Y Combined sciences' ","'Asian' ","'Firm choice' ",445
2008 ,"'Y Combined sciences' ","'Asian' ","'Insurance choice' ",90
2008 ,"'Y Combined sciences' ","'Asian' ","'Other main scheme choice' ",25
2008 ,"'Y Combined sciences' ","'Asian' ","'Extra' ",30
2008 ,"'Y Combined sciences' ","'Asian' ","'Main scheme Clearing' ",145
2008 ,"'Y Combined sciences' ","'Asian' ","'Direct Clearing' ",35
2008 ,"'Y Combined sciences' ","'Asian' ","'RPA' ",25
2008 ,"'Y Combined sciences' ","'Black' ","'Firm choice' ",265
2008 ,"'Y Combined sciences' ","'Black' ","'Insurance choice' ",35
2008 ,"'Y Combined sciences' ","'Black' ","'Other main scheme choice' ",20
2008 ,"'Y Combined sciences' ","'Black' ","'Extra' ",10
2008 ,"'Y Combined sciences' ","'Black' ","'Main scheme Clearing' ",65
2008 ,"'Y Combined sciences' ","'Black' ","'Direct Clearing' ",20
2008 ,"'Y Combined sciences' ","'Black' ","'RPA' ",35
2008 ,"'Y Combined sciences' ","'Mixed' ","'Firm choice' ",155
2008 ,"'Y Combined sciences' ","'Mixed' ","'Insurance choice' ",10
2008 ,"'Y Combined sciences' ","'Mixed' ","'Other main scheme choice' ",5
2008 ,"'Y Combined sciences' ","'Mixed' ","'Extra' ",5
2008 ,"'Y Combined sciences' ","'Mixed' ","'Main scheme Clearing' ",20
2008 ,"'Y Combined sciences' ","'Mixed' ","'Direct Clearing' ",5
2008 ,"'Y Combined sciences' ","'Mixed' ","'RPA' ",10
2008 ,"'Y Combined sciences' ","'White' ","'Firm choice' ",4700
2008 ,"'Y Combined sciences' ","'White' ","'Insurance choice' ",330
2008 ,"'Y Combined sciences' ","'White' ","'Other main scheme choice' ",160
2008 ,"'Y Combined sciences' ","'White' ","'Extra' ",65
2008 ,"'Y Combined sciences' ","'White' ","'Main scheme Clearing' ",355
2008 ,"'Y Combined sciences' ","'White' ","'Direct Clearing' ",125
2008 ,"'Y Combined sciences' ","'White' ","'RPA' ",100
2008 ,"'Y Combined sciences' ","'Other' ","'Firm choice' ",45
2008 ,"'Y Combined sciences' ","'Other' ","'Insurance choice' ",5
2008 ,"'Y Combined sciences' ","'Other' ","'Other main scheme choice' ",5
2008 ,"'Y Combined sciences' ","'Other' ","'Main scheme Clearing' ",15
2008 ,"'Y Combined sciences' ","'Other' ","'Direct Clearing' ",5
2008 ,"'Y Combined sciences' ","'Other' ","'RPA' ",5
2008 ,"'Y Combined sciences' ","'Unknown' ","'Firm choice' ",55
2008 ,"'Y Combined sciences' ","'Unknown' ","'Insurance choice' ",5
2008 ,"'Y Combined sciences' ","'Unknown' ","'Other main scheme choice' ",10
2008 ,"'Y Combined sciences' ","'Unknown' ","'Extra' ",5
2008 ,"'Y Combined sciences' ","'Unknown' ","'Main scheme Clearing' ",10
2008 ,"'Y Combined sciences' ","'Unknown' ","'Direct Clearing' ",10
2008 ,"'Y Combined sciences' ","'Unknown' ","'RPA' ",285
2008 ,"'Y Combined social sciences' ","'Asian' ","'Firm choice' ",600
2008 ,"'Y Combined social sciences' ","'Asian' ","'Insurance choice' ",130
2008 ,"'Y Combined social sciences' ","'Asian' ","'Other main scheme choice' ",25
2008 ,"'Y Combined social sciences' ","'Asian' ","'Extra' ",20
2008 ,"'Y Combined social sciences' ","'Asian' ","'Main scheme Clearing' ",230
2008 ,"'Y Combined social sciences' ","'Asian' ","'Direct Clearing' ",30
2008 ,"'Y Combined social sciences' ","'Asian' ","'RPA' ",15
2008 ,"'Y Combined social sciences' ","'Black' ","'Firm choice' ",305
2008 ,"'Y Combined social sciences' ","'Black' ","'Insurance choice' ",70
2008 ,"'Y Combined social sciences' ","'Black' ","'Other main scheme choice' ",30
2008 ,"'Y Combined social sciences' ","'Black' ","'Extra' ",15
2008 ,"'Y Combined social sciences' ","'Black' ","'Main scheme Clearing' ",110
2008 ,"'Y Combined social sciences' ","'Black' ","'Direct Clearing' ",20
2008 ,"'Y Combined social sciences' ","'Black' ","'RPA' ",10
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Firm choice' ",125
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Insurance choice' ",25
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Other main scheme choice' ",5
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Extra' ",5
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Main scheme Clearing' ",30
2008 ,"'Y Combined social sciences' ","'Mixed' ","'Direct Clearing' ",5
2008 ,"'Y Combined social sciences' ","'Mixed' ","'RPA' ",5
2008 ,"'Y Combined social sciences' ","'White' ","'Firm choice' ",2740
2008 ,"'Y Combined social sciences' ","'White' ","'Insurance choice' ",250
2008 ,"'Y Combined social sciences' ","'White' ","'Other main scheme choice' ",75
2008 ,"'Y Combined social sciences' ","'White' ","'Extra' ",40
2008 ,"'Y Combined social sciences' ","'White' ","'Main scheme Clearing' ",245
2008 ,"'Y Combined social sciences' ","'White' ","'Direct Clearing' ",50
2008 ,"'Y Combined social sciences' ","'White' ","'RPA' ",45
2008 ,"'Y Combined social sciences' ","'Other' ","'Firm choice' ",45
2008 ,"'Y Combined social sciences' ","'Other' ","'Insurance choice' ",5
2008 ,"'Y Combined social sciences' ","'Other' ","'Other main scheme choice' ",5
2008 ,"'Y Combined social sciences' ","'Other' ","'Main scheme Clearing' ",10
2008 ,"'Y Combined social sciences' ","'Other' ","'RPA' ",5
2008 ,"'Y Combined social sciences' ","'Unknown' ","'Firm choice' ",40
2008 ,"'Y Combined social sciences' ","'Unknown' ","'Main scheme Clearing' ",5
2008 ,"'Y Combined social sciences' ","'Unknown' ","'RPA' ",245
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Firm choice' ",1230
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Insurance choice' ",210
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Other main scheme choice' ",60
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Extra' ",40
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Main scheme Clearing' ",345
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'Direct Clearing' ",50
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Asian' ","'RPA' ",30
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Firm choice' ",725
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Insurance choice' ",85
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Other main scheme choice' ",65
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Extra' ",20
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Main scheme Clearing' ",165
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'Direct Clearing' ",45
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Black' ","'RPA' ",35
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Firm choice' ",490
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Insurance choice' ",40
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Other main scheme choice' ",35
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Extra' ",5
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Main scheme Clearing' ",65
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'Direct Clearing' ",20
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Mixed' ","'RPA' ",15
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Firm choice' ",13415
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Insurance choice' ",875
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Other main scheme choice' ",510
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Extra' ",200
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Main scheme Clearing' ",915
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'Direct Clearing' ",405
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'White' ","'RPA' ",375
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ","'Firm choice' ",105
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ","'Insurance choice' ",15
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ","'Other main scheme choice' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ","'Main scheme Clearing' ",15
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Other' ","'Direct Clearing' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Firm choice' ",135
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Insurance choice' ",20
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Other main scheme choice' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Extra' ",5
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Main scheme Clearing' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'Direct Clearing' ",15
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Unknown' ","'RPA' ",945
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Firm choice' ",460
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Insurance choice' ",65
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Other main scheme choice' ",20
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Extra' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Main scheme Clearing' ",115
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'Direct Clearing' ",20
2008 ,"'Y Social Sciences combined with Arts' ","'Asian' ","'RPA' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Firm choice' ",340
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Insurance choice' ",35
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Other main scheme choice' ",30
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Extra' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Main scheme Clearing' ",75
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'Direct Clearing' ",30
2008 ,"'Y Social Sciences combined with Arts' ","'Black' ","'RPA' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Firm choice' ",360
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Insurance choice' ",45
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Other main scheme choice' ",25
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Extra' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Main scheme Clearing' ",30
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'Direct Clearing' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Mixed' ","'RPA' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Firm choice' ",7705
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Insurance choice' ",580
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Other main scheme choice' ",215
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Extra' ",105
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Main scheme Clearing' ",555
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'Direct Clearing' ",205
2008 ,"'Y Social Sciences combined with Arts' ","'White' ","'RPA' ",195
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'Firm choice' ",75
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'Insurance choice' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'Other main scheme choice' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'Extra' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'Main scheme Clearing' ",20
2008 ,"'Y Social Sciences combined with Arts' ","'Other' ","'RPA' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Firm choice' ",135
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Insurance choice' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Other main scheme choice' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Extra' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Main scheme Clearing' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'Direct Clearing' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Unknown' ","'RPA' ",435
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Firm choice' ",375
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Insurance choice' ",40
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Other main scheme choice' ",25
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Extra' ",20
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Main scheme Clearing' ",210
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'Direct Clearing' ",20
2008 ,"'Z General, other combined and unknown' ","'Asian' ","'RPA' ",35
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Firm choice' ",160
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Insurance choice' ",15
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Other main scheme choice' ",30
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Extra' ",15
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Main scheme Clearing' ",100
2008 ,"'Z General, other combined and unknown' ","'Black' ","'Direct Clearing' ",25
2008 ,"'Z General, other combined and unknown' ","'Black' ","'RPA' ",15
2008 ,"'Z General, other combined and unknown' ","'Mixed' ","'Firm choice' ",120
2008 ,"'Z General, other combined and unknown' ","'Mixed' ","'Insurance choice' ",10
2008 ,"'Z General, other combined and unknown' ","'Mixed' ","'Other main scheme choice' ",5
