"Statistic:   Number of Applicants"
"Variables:   Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_035_06.pdf"
 
Cycle Year,Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band,Number of Applicants,
2008 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",195
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'21 and over' ",175
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'17 and under' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'18' ",400
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'19' ",280
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'20' ",145
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'21 and over' ",125
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'18' ",495
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'19' ",360
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'20' ",160
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'21 and over' ",140
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'18' ",415
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'19' ",125
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'20' ",45
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'21 and over' ",45
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'18' ",245
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'19' ",95
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'20' ",55
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'21 and over' ",45
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'18' ",285
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'19' ",120
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'20' ",75
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'21 and over' ",70
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'18' ",400
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'19' ",175
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'20' ",75
2011 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'21 and over' ",60
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'East Midlands' ","'Women' ","'19' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'East of England' ","'Men' ","'21 and over' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Men' ","'21 and over' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Women' ","'19' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'England' ","'London' ","'Women' ","'21 and over' ",10
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",95
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",60
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",15
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",55
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'17 and under' ",5
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",115
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",45
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",30
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",75
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'17 and under' ",10
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",3245
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'19' ",965
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'20' ",255
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",575
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'17 and under' ",10
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'18' ",4315
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'19' ",1325
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'20' ",330
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",955
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'17 and under' ",10
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'18' ",7045
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'19' ",2135
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'20' ",575
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",1230
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'17 and under' ",25
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'18' ",8955
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'19' ",2755
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'20' ",720
2011 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",2130
