"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ","'Firm choice' ",1355
2009 ,"'Y Combs of languages' ","'Other' ","'Firm choice' ",5
2009 ,"'Y Combs of languages' ","'Unknown' ","'Firm choice' ",10
2009 ,"'Y Combs of languages' ","'Unknown' ","'RPA' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Firm choice' ",155
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Insurance choice' ",20
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Extra' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Main scheme Clearing' ",30
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'Direct Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ","'RPA' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Firm choice' ",130
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Insurance choice' ",20
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Other main scheme choice' ",10
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Extra' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Main scheme Clearing' ",20
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'Direct Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ","'RPA' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Firm choice' ",220
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Insurance choice' ",20
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Extra' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Main scheme Clearing' ",15
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ","'Direct Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Firm choice' ",5165
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Insurance choice' ",530
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Other main scheme choice' ",150
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Extra' ",105
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Adjustment' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Main scheme Clearing' ",395
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'Direct Clearing' ",90
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ","'RPA' ",45
2009 ,"'Y Combs of languages with arts/humanities' ","'Other' ","'Firm choice' ",25
2009 ,"'Y Combs of languages with arts/humanities' ","'Other' ","'Insurance choice' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Firm choice' ",55
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Insurance choice' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Extra' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'Direct Clearing' ",5
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ","'RPA' ",90
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Firm choice' ",135
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Insurance choice' ",15
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Extra' ",25
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Main scheme Clearing' ",30
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ","'Direct Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Firm choice' ",90
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Insurance choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Other main scheme choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Extra' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Main scheme Clearing' ",40
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ","'Direct Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ","'Firm choice' ",65
2009 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ","'Insurance choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ","'Direct Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Firm choice' ",2040
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Insurance choice' ",135
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Other main scheme choice' ",110
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Extra' ",40
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Main scheme Clearing' ",175
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'Direct Clearing' ",65
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ","'RPA' ",45
2009 ,"'Y Combs of med/bio/agric sciences' ","'Other' ","'Firm choice' ",20
2009 ,"'Y Combs of med/bio/agric sciences' ","'Other' ","'Insurance choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ","'Firm choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ","'Extra' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ","'RPA' ",85
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Firm choice' ",75
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Insurance choice' ",30
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Extra' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Main scheme Clearing' ",40
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'Direct Clearing' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ","'RPA' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'Firm choice' ",45
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'Insurance choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'Main scheme Clearing' ",25
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'Direct Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ","'RPA' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ","'Firm choice' ",25
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ","'Insurance choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ","'RPA' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Firm choice' ",830
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Insurance choice' ",70
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Other main scheme choice' ",25
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Extra' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Adjustment' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Main scheme Clearing' ",60
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'Direct Clearing' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ","'RPA' ",35
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Other' ","'Firm choice' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Other' ","'Insurance choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Unknown' ","'Firm choice' ",10
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Unknown' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Unknown' ","'RPA' ",25
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Firm choice' ",110
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Insurance choice' ",10
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Other main scheme choice' ",15
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Extra' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Main scheme Clearing' ",25
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'Direct Clearing' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ","'RPA' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ","'Firm choice' ",70
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ","'Main scheme Clearing' ",10
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ","'Direct Clearing' ",10
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ","'RPA' ",10
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Mixed' ","'Firm choice' ",55
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Mixed' ","'Insurance choice' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Mixed' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Mixed' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Firm choice' ",1600
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Insurance choice' ",115
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Other main scheme choice' ",105
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Extra' ",10
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Main scheme Clearing' ",95
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'Direct Clearing' ",40
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ","'RPA' ",40
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Other' ","'Firm choice' ",15
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Unknown' ","'Firm choice' ",15
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Unknown' ","'RPA' ",110
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Firm choice' ",410
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Insurance choice' ",120
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Other main scheme choice' ",10
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Extra' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Main scheme Clearing' ",155
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ","'Direct Clearing' ",20
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Firm choice' ",135
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Insurance choice' ",20
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Other main scheme choice' ",15
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Extra' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Main scheme Clearing' ",50
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ","'Direct Clearing' ",10
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Mixed' ","'Firm choice' ",55
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Mixed' ","'Insurance choice' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Mixed' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Mixed' ","'Main scheme Clearing' ",10
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Firm choice' ",1640
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Insurance choice' ",165
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Other main scheme choice' ",55
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Extra' ",20
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Adjustment' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Main scheme Clearing' ",160
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'Direct Clearing' ",50
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ","'RPA' ",35
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Other' ","'Firm choice' ",15
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Other' ","'Insurance choice' ",5
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Other' ","'Main scheme Clearing' ",10
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Unknown' ","'Firm choice' ",10
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Unknown' ","'RPA' ",95
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ","'Firm choice' ",75
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ","'Insurance choice' ",25
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ","'Main scheme Clearing' ",25
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ","'Direct Clearing' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ","'Firm choice' ",20
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ","'Insurance choice' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ","'Direct Clearing' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Mixed' ","'Firm choice' ",20
2009 ,"'Y Combs of phys/math/comp sciences' ","'Mixed' ","'Insurance choice' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'Firm choice' ",655
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'Insurance choice' ",60
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'Other main scheme choice' ",15
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'Main scheme Clearing' ",35
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'Direct Clearing' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ","'RPA' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Other' ","'Firm choice' ",10
2009 ,"'Y Combs of phys/math/comp sciences' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Unknown' ","'Firm choice' ",5
2009 ,"'Y Combs of phys/math/comp sciences' ","'Unknown' ","'RPA' ",15
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Firm choice' ",185
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Insurance choice' ",30
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Other main scheme choice' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Extra' ",5
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Main scheme Clearing' ",40
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'Direct Clearing' ",15
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ","'RPA' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Firm choice' ",160
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Insurance choice' ",15
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Other main scheme choice' ",20
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Extra' ",5
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Main scheme Clearing' ",40
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'Direct Clearing' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ","'RPA' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'Firm choice' ",185
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'Insurance choice' ",15
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'Other main scheme choice' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'Main scheme Clearing' ",25
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'Direct Clearing' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ","'RPA' ",10
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Firm choice' ",5135
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Insurance choice' ",320
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Other main scheme choice' ",270
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Extra' ",70
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Main scheme Clearing' ",415
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'Direct Clearing' ",170
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ","'RPA' ",160
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ","'Firm choice' ",20
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ","'Insurance choice' ",5
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ","'Other main scheme choice' ",5
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ","'Direct Clearing' ",5
