"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Sex , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_019_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Sex , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Men' ","'Firm choice' ",3190
2009 ,"'N1 - Business studies' ","'Women' ","'Extra' ",70
2009 ,"'N1 - Business studies' ","'Women' ","'Adjustment' ",5
2009 ,"'N1 - Business studies' ","'Women' ","'Main scheme Clearing' ",540
2009 ,"'N1 - Business studies' ","'Women' ","'Direct Clearing' ",135
2009 ,"'N1 - Business studies' ","'Women' ","'RPA' ",820
2009 ,"'N2 - Management studies' ","'Men' ","'Firm choice' ",4140
2009 ,"'N2 - Management studies' ","'Men' ","'Insurance choice' ",590
2009 ,"'N2 - Management studies' ","'Men' ","'Other main scheme choice' ",385
2009 ,"'N2 - Management studies' ","'Men' ","'Extra' ",65
2009 ,"'N2 - Management studies' ","'Men' ","'Adjustment' ",5
2009 ,"'N2 - Management studies' ","'Men' ","'Main scheme Clearing' ",590
2009 ,"'N2 - Management studies' ","'Men' ","'Direct Clearing' ",210
2009 ,"'N2 - Management studies' ","'Men' ","'RPA' ",760
2009 ,"'N2 - Management studies' ","'Women' ","'Firm choice' ",3230
2009 ,"'N2 - Management studies' ","'Women' ","'Insurance choice' ",445
2009 ,"'N2 - Management studies' ","'Women' ","'Other main scheme choice' ",295
2009 ,"'N2 - Management studies' ","'Women' ","'Extra' ",45
2009 ,"'N2 - Management studies' ","'Women' ","'Adjustment' ",5
2009 ,"'N2 - Management studies' ","'Women' ","'Main scheme Clearing' ",430
2009 ,"'N2 - Management studies' ","'Women' ","'Direct Clearing' ",140
2009 ,"'N2 - Management studies' ","'Women' ","'RPA' ",510
2009 ,"'N3 - Finance' ","'Men' ","'Firm choice' ",525
2009 ,"'N3 - Finance' ","'Men' ","'Insurance choice' ",80
2009 ,"'N3 - Finance' ","'Men' ","'Other main scheme choice' ",40
2009 ,"'N3 - Finance' ","'Men' ","'Extra' ",10
2009 ,"'N3 - Finance' ","'Men' ","'Main scheme Clearing' ",75
2009 ,"'N3 - Finance' ","'Men' ","'Direct Clearing' ",30
2009 ,"'N3 - Finance' ","'Men' ","'RPA' ",95
2009 ,"'N3 - Finance' ","'Women' ","'Firm choice' ",290
2009 ,"'N3 - Finance' ","'Women' ","'Insurance choice' ",50
2009 ,"'N3 - Finance' ","'Women' ","'Other main scheme choice' ",20
2009 ,"'N3 - Finance' ","'Women' ","'Extra' ",5
2009 ,"'N3 - Finance' ","'Women' ","'Main scheme Clearing' ",30
2009 ,"'N3 - Finance' ","'Women' ","'Direct Clearing' ",5
2009 ,"'N3 - Finance' ","'Women' ","'RPA' ",70
2009 ,"'N4 - Accounting' ","'Men' ","'Firm choice' ",2035
2009 ,"'N4 - Accounting' ","'Men' ","'Insurance choice' ",430
2009 ,"'N4 - Accounting' ","'Men' ","'Other main scheme choice' ",180
2009 ,"'N4 - Accounting' ","'Men' ","'Extra' ",35
2009 ,"'N4 - Accounting' ","'Men' ","'Main scheme Clearing' ",360
2009 ,"'N4 - Accounting' ","'Men' ","'Direct Clearing' ",90
2009 ,"'N4 - Accounting' ","'Men' ","'RPA' ",320
2009 ,"'N4 - Accounting' ","'Women' ","'Firm choice' ",1690
2009 ,"'N4 - Accounting' ","'Women' ","'Insurance choice' ",335
2009 ,"'N4 - Accounting' ","'Women' ","'Other main scheme choice' ",145
2009 ,"'N4 - Accounting' ","'Women' ","'Extra' ",30
2009 ,"'N4 - Accounting' ","'Women' ","'Main scheme Clearing' ",275
2009 ,"'N4 - Accounting' ","'Women' ","'Direct Clearing' ",60
2009 ,"'N4 - Accounting' ","'Women' ","'RPA' ",280
2009 ,"'N5 - Marketing' ","'Men' ","'Firm choice' ",1100
2009 ,"'N5 - Marketing' ","'Men' ","'Insurance choice' ",145
2009 ,"'N5 - Marketing' ","'Men' ","'Other main scheme choice' ",90
2009 ,"'N5 - Marketing' ","'Men' ","'Extra' ",15
2009 ,"'N5 - Marketing' ","'Men' ","'Main scheme Clearing' ",130
2009 ,"'N5 - Marketing' ","'Men' ","'Direct Clearing' ",45
2009 ,"'N5 - Marketing' ","'Men' ","'RPA' ",160
2009 ,"'N5 - Marketing' ","'Women' ","'Firm choice' ",1680
2009 ,"'N5 - Marketing' ","'Women' ","'Insurance choice' ",170
2009 ,"'N5 - Marketing' ","'Women' ","'Other main scheme choice' ",100
2009 ,"'N5 - Marketing' ","'Women' ","'Extra' ",25
2009 ,"'N5 - Marketing' ","'Women' ","'Main scheme Clearing' ",180
2009 ,"'N5 - Marketing' ","'Women' ","'Direct Clearing' ",60
2009 ,"'N5 - Marketing' ","'Women' ","'RPA' ",170
2009 ,"'N6 - Human Resource Management' ","'Men' ","'Firm choice' ",115
2009 ,"'N6 - Human Resource Management' ","'Men' ","'Insurance choice' ",10
2009 ,"'N6 - Human Resource Management' ","'Men' ","'Other main scheme choice' ",20
2009 ,"'N6 - Human Resource Management' ","'Men' ","'Main scheme Clearing' ",20
2009 ,"'N6 - Human Resource Management' ","'Men' ","'Direct Clearing' ",10
2009 ,"'N6 - Human Resource Management' ","'Men' ","'RPA' ",30
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Firm choice' ",305
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Insurance choice' ",25
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Other main scheme choice' ",35
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Extra' ",10
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Main scheme Clearing' ",45
2009 ,"'N6 - Human Resource Management' ","'Women' ","'Direct Clearing' ",10
2009 ,"'N6 - Human Resource Management' ","'Women' ","'RPA' ",55
2009 ,"'N7 - Office Skills' ","'Men' ","'Firm choice' ",5
2009 ,"'N7 - Office Skills' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'N7 - Office Skills' ","'Men' ","'RPA' ",5
2009 ,"'N7 - Office Skills' ","'Women' ","'RPA' ",5
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Firm choice' ",1765
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Insurance choice' ",140
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Other main scheme choice' ",195
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Extra' ",20
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Main scheme Clearing' ",185
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'Direct Clearing' ",105
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Men' ","'RPA' ",655
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Firm choice' ",4405
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Insurance choice' ",290
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Other main scheme choice' ",345
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Extra' ",60
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Main scheme Clearing' ",420
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'Direct Clearing' ",155
2009 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Women' ","'RPA' ",685
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'Firm choice' ",165
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'Insurance choice' ",20
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'Other main scheme choice' ",20
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'Main scheme Clearing' ",35
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'Direct Clearing' ",15
2009 ,"'N9 - Others in Business & Admin Studies' ","'Men' ","'RPA' ",65
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Firm choice' ",135
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Insurance choice' ",25
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Other main scheme choice' ",25
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Extra' ",5
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Main scheme Clearing' ",40
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'Direct Clearing' ",5
2009 ,"'N9 - Others in Business & Admin Studies' ","'Women' ","'RPA' ",25
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Firm choice' ",3975
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Insurance choice' ",720
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Other main scheme choice' ",245
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Extra' ",65
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Adjustment' ",5
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Main scheme Clearing' ",720
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'Direct Clearing' ",175
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Men' ","'RPA' ",580
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Firm choice' ",3400
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Insurance choice' ",490
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Other main scheme choice' ",225
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Extra' ",55
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Adjustment' ",10
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Main scheme Clearing' ",540
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'Direct Clearing' ",115
2009 ,"'NN - Combinations within Business & Admin Studies' ","'Women' ","'RPA' ",445
2009 ,"'P1 - Information Services' ","'Men' ","'Firm choice' ",50
2009 ,"'P1 - Information Services' ","'Men' ","'Main scheme Clearing' ",15
2009 ,"'P1 - Information Services' ","'Men' ","'RPA' ",5
2009 ,"'P1 - Information Services' ","'Women' ","'Firm choice' ",60
2009 ,"'P1 - Information Services' ","'Women' ","'Insurance choice' ",5
2009 ,"'P1 - Information Services' ","'Women' ","'Other main scheme choice' ",5
2009 ,"'P1 - Information Services' ","'Women' ","'Main scheme Clearing' ",10
2009 ,"'P1 - Information Services' ","'Women' ","'RPA' ",5
2009 ,"'P2 - Publicity studies' ","'Men' ","'Firm choice' ",80
2009 ,"'P2 - Publicity studies' ","'Men' ","'Insurance choice' ",5
2009 ,"'P2 - Publicity studies' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'P2 - Publicity studies' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'P2 - Publicity studies' ","'Men' ","'RPA' ",5
2009 ,"'P2 - Publicity studies' ","'Women' ","'Firm choice' ",320
2009 ,"'P2 - Publicity studies' ","'Women' ","'Insurance choice' ",25
2009 ,"'P2 - Publicity studies' ","'Women' ","'Other main scheme choice' ",15
2009 ,"'P2 - Publicity studies' ","'Women' ","'Extra' ",5
2009 ,"'P2 - Publicity studies' ","'Women' ","'Main scheme Clearing' ",25
2009 ,"'P2 - Publicity studies' ","'Women' ","'Direct Clearing' ",15
2009 ,"'P2 - Publicity studies' ","'Women' ","'RPA' ",10
2009 ,"'P3 - Media studies' ","'Men' ","'Firm choice' ",2135
2009 ,"'P3 - Media studies' ","'Men' ","'Insurance choice' ",125
2009 ,"'P3 - Media studies' ","'Men' ","'Other main scheme choice' ",140
2009 ,"'P3 - Media studies' ","'Men' ","'Extra' ",20
2009 ,"'P3 - Media studies' ","'Men' ","'Main scheme Clearing' ",180
2009 ,"'P3 - Media studies' ","'Men' ","'Direct Clearing' ",100
2009 ,"'P3 - Media studies' ","'Men' ","'RPA' ",180
2009 ,"'P3 - Media studies' ","'Women' ","'Firm choice' ",2030
2009 ,"'P3 - Media studies' ","'Women' ","'Insurance choice' ",150
2009 ,"'P3 - Media studies' ","'Women' ","'Other main scheme choice' ",105
2009 ,"'P3 - Media studies' ","'Women' ","'Extra' ",40
2009 ,"'P3 - Media studies' ","'Women' ","'Main scheme Clearing' ",200
2009 ,"'P3 - Media studies' ","'Women' ","'Direct Clearing' ",45
2009 ,"'P3 - Media studies' ","'Women' ","'RPA' ",105
2009 ,"'P4 - Publishing' ","'Men' ","'Firm choice' ",25
2009 ,"'P4 - Publishing' ","'Women' ","'Firm choice' ",70
2009 ,"'P4 - Publishing' ","'Women' ","'Insurance choice' ",5
2009 ,"'P4 - Publishing' ","'Women' ","'Other main scheme choice' ",5
2009 ,"'P5 - Journalism' ","'Men' ","'Firm choice' ",1060
2009 ,"'P5 - Journalism' ","'Men' ","'Insurance choice' ",75
2009 ,"'P5 - Journalism' ","'Men' ","'Other main scheme choice' ",55
2009 ,"'P5 - Journalism' ","'Men' ","'Extra' ",10
2009 ,"'P5 - Journalism' ","'Men' ","'Main scheme Clearing' ",80
2009 ,"'P5 - Journalism' ","'Men' ","'Direct Clearing' ",25
2009 ,"'P5 - Journalism' ","'Men' ","'RPA' ",50
2009 ,"'P5 - Journalism' ","'Women' ","'Firm choice' ",1160
2009 ,"'P5 - Journalism' ","'Women' ","'Insurance choice' ",90
2009 ,"'P5 - Journalism' ","'Women' ","'Other main scheme choice' ",50
2009 ,"'P5 - Journalism' ","'Women' ","'Extra' ",15
2009 ,"'P5 - Journalism' ","'Women' ","'Main scheme Clearing' ",95
2009 ,"'P5 - Journalism' ","'Women' ","'Direct Clearing' ",25
2009 ,"'P5 - Journalism' ","'Women' ","'RPA' ",45
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Men' ","'Firm choice' ",155
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Men' ","'Insurance choice' ",10
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Men' ","'Other main scheme choice' ",15
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Men' ","'Main scheme Clearing' ",20
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Men' ","'RPA' ",20
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Firm choice' ",435
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Insurance choice' ",40
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Other main scheme choice' ",25
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Extra' ",5
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Main scheme Clearing' ",40
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'Direct Clearing' ",5
2009 ,"'P9 - Others in Mass Comms & Documentation' ","'Women' ","'RPA' ",25
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'Firm choice' ",310
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'Insurance choice' ",20
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'Other main scheme choice' ",15
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'Main scheme Clearing' ",30
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'Direct Clearing' ",15
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Men' ","'RPA' ",25
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Firm choice' ",455
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Insurance choice' ",30
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Other main scheme choice' ",25
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Extra' ",10
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Main scheme Clearing' ",65
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'Direct Clearing' ",10
2009 ,"'PP - Combinations within Mass Comms & Documentation' ","'Women' ","'RPA' ",25
2009 ,"'Q1 - Linguistics' ","'Men' ","'Firm choice' ",105
2009 ,"'Q1 - Linguistics' ","'Men' ","'Insurance choice' ",10
2009 ,"'Q1 - Linguistics' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'Q1 - Linguistics' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Q1 - Linguistics' ","'Men' ","'Direct Clearing' ",5
2009 ,"'Q1 - Linguistics' ","'Men' ","'RPA' ",5
2009 ,"'Q1 - Linguistics' ","'Women' ","'Firm choice' ",275
2009 ,"'Q1 - Linguistics' ","'Women' ","'Insurance choice' ",25
2009 ,"'Q1 - Linguistics' ","'Women' ","'Other main scheme choice' ",15
2009 ,"'Q1 - Linguistics' ","'Women' ","'Extra' ",5
2009 ,"'Q1 - Linguistics' ","'Women' ","'Main scheme Clearing' ",30
2009 ,"'Q1 - Linguistics' ","'Women' ","'Direct Clearing' ",10
2009 ,"'Q1 - Linguistics' ","'Women' ","'RPA' ",15
2009 ,"'Q2 - Comparative Literary studies' ","'Men' ","'Firm choice' ",15
2009 ,"'Q2 - Comparative Literary studies' ","'Men' ","'Insurance choice' ",5
2009 ,"'Q2 - Comparative Literary studies' ","'Men' ","'Main scheme Clearing' ",15
2009 ,"'Q2 - Comparative Literary studies' ","'Men' ","'RPA' ",5
2009 ,"'Q2 - Comparative Literary studies' ","'Women' ","'Firm choice' ",70
2009 ,"'Q2 - Comparative Literary studies' ","'Women' ","'Insurance choice' ",10
2009 ,"'Q2 - Comparative Literary studies' ","'Women' ","'Other main scheme choice' ",5
2009 ,"'Q2 - Comparative Literary studies' ","'Women' ","'Main scheme Clearing' ",35
2009 ,"'Q2 - Comparative Literary studies' ","'Women' ","'RPA' ",10
2009 ,"'Q3 - English studies' ","'Men' ","'Firm choice' ",2245
2009 ,"'Q3 - English studies' ","'Men' ","'Insurance choice' ",265
2009 ,"'Q3 - English studies' ","'Men' ","'Other main scheme choice' ",90
2009 ,"'Q3 - English studies' ","'Men' ","'Extra' ",35
2009 ,"'Q3 - English studies' ","'Men' ","'Main scheme Clearing' ",175
2009 ,"'Q3 - English studies' ","'Men' ","'Direct Clearing' ",65
2009 ,"'Q3 - English studies' ","'Men' ","'RPA' ",70
2009 ,"'Q3 - English studies' ","'Women' ","'Firm choice' ",5650
2009 ,"'Q3 - English studies' ","'Women' ","'Insurance choice' ",655
2009 ,"'Q3 - English studies' ","'Women' ","'Other main scheme choice' ",160
2009 ,"'Q3 - English studies' ","'Women' ","'Extra' ",110
2009 ,"'Q3 - English studies' ","'Women' ","'Adjustment' ",10
2009 ,"'Q3 - English studies' ","'Women' ","'Main scheme Clearing' ",495
2009 ,"'Q3 - English studies' ","'Women' ","'Direct Clearing' ",100
2009 ,"'Q3 - English studies' ","'Women' ","'RPA' ",165
2009 ,"'Q4 - Ancient Language studies' ","'Men' ","'Firm choice' ",5
2009 ,"'Q4 - Ancient Language studies' ","'Women' ","'Firm choice' ",10
2009 ,"'Q5 - Celtic studies' ","'Men' ","'Firm choice' ",30
2009 ,"'Q5 - Celtic studies' ","'Men' ","'Insurance choice' ",5
2009 ,"'Q5 - Celtic studies' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Q5 - Celtic studies' ","'Men' ","'RPA' ",5
2009 ,"'Q5 - Celtic studies' ","'Women' ","'Firm choice' ",75
2009 ,"'Q5 - Celtic studies' ","'Women' ","'Insurance choice' ",10
2009 ,"'Q5 - Celtic studies' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'Q5 - Celtic studies' ","'Women' ","'RPA' ",15
2009 ,"'Q6 - Latin studies' ","'Women' ","'Firm choice' ",5
2009 ,"'Q8 - Classical studies' ","'Men' ","'Firm choice' ",325
2009 ,"'Q8 - Classical studies' ","'Men' ","'Insurance choice' ",25
2009 ,"'Q8 - Classical studies' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Q8 - Classical studies' ","'Women' ","'Firm choice' ",460
2009 ,"'Q8 - Classical studies' ","'Women' ","'Insurance choice' ",45
2009 ,"'Q8 - Classical studies' ","'Women' ","'Main scheme Clearing' ",15
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Women' ","'Firm choice' ",30
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Women' ","'Other main scheme choice' ",10
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'Q9 - Others in Linguistics,Classics & related' ","'Women' ","'RPA' ",5
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Men' ","'Firm choice' ",160
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Men' ","'Insurance choice' ",15
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Men' ","'Extra' ",5
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Men' ","'Main scheme Clearing' ",10
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Firm choice' ",435
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Insurance choice' ",40
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Other main scheme choice' ",15
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Extra' ",10
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Main scheme Clearing' ",25
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'Direct Clearing' ",10
2009 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Women' ","'RPA' ",5
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Men' ","'Firm choice' ",30
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Women' ","'Firm choice' ",60
2009 ,"'R0 - European Langs,Lit & related: any area' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'R1 - French studies' ","'Men' ","'Firm choice' ",135
2009 ,"'R1 - French studies' ","'Men' ","'Insurance choice' ",30
2009 ,"'R1 - French studies' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'R1 - French studies' ","'Men' ","'Main scheme Clearing' ",30
