"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_025_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6715
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Extra' ",5
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Main scheme Clearing' ",30
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Direct Clearing' ",5
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'RPA' ",260
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Firm choice' ",175
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Insurance choice' ",20
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Other main scheme choice' ",15
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Main scheme Clearing' ",20
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Direct Clearing' ",10
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'RPA' ",20
2009 ,"'Group F Physical Sciences' ","'England' ","'Firm choice' ",9935
2009 ,"'Group F Physical Sciences' ","'England' ","'Insurance choice' ",1405
2009 ,"'Group F Physical Sciences' ","'England' ","'Other main scheme choice' ",315
2009 ,"'Group F Physical Sciences' ","'England' ","'Extra' ",100
2009 ,"'Group F Physical Sciences' ","'England' ","'Adjustment' ",15
2009 ,"'Group F Physical Sciences' ","'England' ","'Main scheme Clearing' ",1145
2009 ,"'Group F Physical Sciences' ","'England' ","'Direct Clearing' ",215
2009 ,"'Group F Physical Sciences' ","'England' ","'RPA' ",375
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Firm choice' ",255
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Insurance choice' ",65
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Extra' ",5
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",45
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Direct Clearing' ",10
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Firm choice' ",1630
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Insurance choice' ",170
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Other main scheme choice' ",40
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Extra' ",10
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Main scheme Clearing' ",125
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Direct Clearing' ",45
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'RPA' ",80
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Firm choice' ",940
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Insurance choice' ",135
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Other main scheme choice' ",25
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Extra' ",5
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",105
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Direct Clearing' ",25
2009 ,"'Group F Physical Sciences' ","'Wales' ","'RPA' ",50
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Firm choice' ",4365
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Insurance choice' ",1155
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Other main scheme choice' ",125
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Extra' ",55
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Adjustment' ",10
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Main scheme Clearing' ",605
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Direct Clearing' ",95
2009 ,"'Group G Mathematical Sciences' ","'England' ","'RPA' ",95
2009 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Firm choice' ",90
2009 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Insurance choice' ",10
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Firm choice' ",520
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Insurance choice' ",75
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Other main scheme choice' ",15
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Extra' ",5
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Main scheme Clearing' ",60
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Direct Clearing' ",20
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'RPA' ",60
2009 ,"'Group G Mathematical Sciences' ","'Wales' ","'Firm choice' ",220
2009 ,"'Group G Mathematical Sciences' ","'Wales' ","'Insurance choice' ",50
2009 ,"'Group G Mathematical Sciences' ","'Wales' ","'Other main scheme choice' ",5
2009 ,"'Group G Mathematical Sciences' ","'Wales' ","'Extra' ",5
2009 ,"'Group G Mathematical Sciences' ","'Wales' ","'Main scheme Clearing' ",60
2009 ,"'Group H Engineering' ","'England' ","'Firm choice' ",12295
2009 ,"'Group H Engineering' ","'England' ","'Insurance choice' ",1870
2009 ,"'Group H Engineering' ","'England' ","'Other main scheme choice' ",1365
2009 ,"'Group H Engineering' ","'England' ","'Extra' ",165
2009 ,"'Group H Engineering' ","'England' ","'Adjustment' ",5
2009 ,"'Group H Engineering' ","'England' ","'Main scheme Clearing' ",1750
2009 ,"'Group H Engineering' ","'England' ","'Direct Clearing' ",555
2009 ,"'Group H Engineering' ","'England' ","'RPA' ",1575
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'Firm choice' ",460
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'Insurance choice' ",85
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'Other main scheme choice' ",15
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'Main scheme Clearing' ",30
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'Direct Clearing' ",10
2009 ,"'Group H Engineering' ","'Northern Ireland' ","'RPA' ",15
2009 ,"'Group H Engineering' ","'Scotland' ","'Firm choice' ",2400
2009 ,"'Group H Engineering' ","'Scotland' ","'Insurance choice' ",245
2009 ,"'Group H Engineering' ","'Scotland' ","'Other main scheme choice' ",215
2009 ,"'Group H Engineering' ","'Scotland' ","'Extra' ",20
2009 ,"'Group H Engineering' ","'Scotland' ","'Main scheme Clearing' ",250
2009 ,"'Group H Engineering' ","'Scotland' ","'Direct Clearing' ",110
2009 ,"'Group H Engineering' ","'Scotland' ","'RPA' ",535
2009 ,"'Group H Engineering' ","'Wales' ","'Firm choice' ",835
2009 ,"'Group H Engineering' ","'Wales' ","'Insurance choice' ",160
2009 ,"'Group H Engineering' ","'Wales' ","'Other main scheme choice' ",90
2009 ,"'Group H Engineering' ","'Wales' ","'Extra' ",5
2009 ,"'Group H Engineering' ","'Wales' ","'Main scheme Clearing' ",180
2009 ,"'Group H Engineering' ","'Wales' ","'Direct Clearing' ",65
2009 ,"'Group H Engineering' ","'Wales' ","'RPA' ",125
2009 ,"'Group I Computer Sciences' ","'England' ","'Firm choice' ",10490
2009 ,"'Group I Computer Sciences' ","'England' ","'Insurance choice' ",1065
2009 ,"'Group I Computer Sciences' ","'England' ","'Other main scheme choice' ",1020
2009 ,"'Group I Computer Sciences' ","'England' ","'Extra' ",125
2009 ,"'Group I Computer Sciences' ","'England' ","'Adjustment' ",20
2009 ,"'Group I Computer Sciences' ","'England' ","'Main scheme Clearing' ",1490
2009 ,"'Group I Computer Sciences' ","'England' ","'Direct Clearing' ",715
2009 ,"'Group I Computer Sciences' ","'England' ","'RPA' ",1650
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Firm choice' ",530
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Insurance choice' ",95
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",20
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",50
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'Direct Clearing' ",20
2009 ,"'Group I Computer Sciences' ","'Northern Ireland' ","'RPA' ",5
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Firm choice' ",1260
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Insurance choice' ",110
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Other main scheme choice' ",155
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Extra' ",5
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Main scheme Clearing' ",105
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'Direct Clearing' ",70
2009 ,"'Group I Computer Sciences' ","'Scotland' ","'RPA' ",290
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Firm choice' ",675
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Insurance choice' ",60
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Other main scheme choice' ",50
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Extra' ",5
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Main scheme Clearing' ",60
2009 ,"'Group I Computer Sciences' ","'Wales' ","'Direct Clearing' ",35
2009 ,"'Group I Computer Sciences' ","'Wales' ","'RPA' ",95
2009 ,"'Group J Technologies' ","'England' ","'Firm choice' ",1865
2009 ,"'Group J Technologies' ","'England' ","'Insurance choice' ",90
2009 ,"'Group J Technologies' ","'England' ","'Other main scheme choice' ",205
2009 ,"'Group J Technologies' ","'England' ","'Extra' ",20
2009 ,"'Group J Technologies' ","'England' ","'Main scheme Clearing' ",170
2009 ,"'Group J Technologies' ","'England' ","'Direct Clearing' ",75
2009 ,"'Group J Technologies' ","'England' ","'RPA' ",165
2009 ,"'Group J Technologies' ","'Northern Ireland' ","'Firm choice' ",40
2009 ,"'Group J Technologies' ","'Northern Ireland' ","'Insurance choice' ",10
2009 ,"'Group J Technologies' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2009 ,"'Group J Technologies' ","'Northern Ireland' ","'Direct Clearing' ",5
2009 ,"'Group J Technologies' ","'Scotland' ","'Firm choice' ",95
2009 ,"'Group J Technologies' ","'Scotland' ","'Insurance choice' ",5
2009 ,"'Group J Technologies' ","'Scotland' ","'Other main scheme choice' ",30
2009 ,"'Group J Technologies' ","'Scotland' ","'Main scheme Clearing' ",5
2009 ,"'Group J Technologies' ","'Scotland' ","'RPA' ",40
2009 ,"'Group J Technologies' ","'Wales' ","'Firm choice' ",170
2009 ,"'Group J Technologies' ","'Wales' ","'Insurance choice' ",10
2009 ,"'Group J Technologies' ","'Wales' ","'Other main scheme choice' ",15
2009 ,"'Group J Technologies' ","'Wales' ","'Extra' ",5
2009 ,"'Group J Technologies' ","'Wales' ","'Main scheme Clearing' ",20
2009 ,"'Group J Technologies' ","'Wales' ","'Direct Clearing' ",15
2009 ,"'Group J Technologies' ","'Wales' ","'RPA' ",15
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Firm choice' ",5600
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Insurance choice' ",585
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Other main scheme choice' ",465
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Extra' ",70
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Adjustment' ",5
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Main scheme Clearing' ",630
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'Direct Clearing' ",240
2009 ,"'Group K Architecture, Building and Planning' ","'England' ","'RPA' ",545
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Firm choice' ",510
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Insurance choice' ",50
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Other main scheme choice' ",15
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Extra' ",5
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2009 ,"'Group K Architecture, Building and Planning' ","'Northern Ireland' ","'Direct Clearing' ",15
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Firm choice' ",960
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Insurance choice' ",85
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Other main scheme choice' ",55
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Extra' ",5
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Main scheme Clearing' ",65
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'Direct Clearing' ",25
2009 ,"'Group K Architecture, Building and Planning' ","'Scotland' ","'RPA' ",65
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Firm choice' ",175
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Insurance choice' ",5
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Other main scheme choice' ",15
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Main scheme Clearing' ",15
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'Direct Clearing' ",20
2009 ,"'Group K Architecture, Building and Planning' ","'Wales' ","'RPA' ",50
2009 ,"'Group L Social Studies' ","'England' ","'Firm choice' ",21605
2009 ,"'Group L Social Studies' ","'England' ","'Insurance choice' ",2450
2009 ,"'Group L Social Studies' ","'England' ","'Other main scheme choice' ",1490
2009 ,"'Group L Social Studies' ","'England' ","'Extra' ",450
2009 ,"'Group L Social Studies' ","'England' ","'Adjustment' ",35
2009 ,"'Group L Social Studies' ","'England' ","'Main scheme Clearing' ",2515
2009 ,"'Group L Social Studies' ","'England' ","'Direct Clearing' ",630
2009 ,"'Group L Social Studies' ","'England' ","'RPA' ",1615
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Firm choice' ",640
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Insurance choice' ",170
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Other main scheme choice' ",25
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Extra' ",5
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Adjustment' ",5
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Main scheme Clearing' ",80
2009 ,"'Group L Social Studies' ","'Northern Ireland' ","'Direct Clearing' ",10
2009 ,"'Group L Social Studies' ","'Scotland' ","'Firm choice' ",2100
2009 ,"'Group L Social Studies' ","'Scotland' ","'Insurance choice' ",235
2009 ,"'Group L Social Studies' ","'Scotland' ","'Other main scheme choice' ",105
2009 ,"'Group L Social Studies' ","'Scotland' ","'Extra' ",20
2009 ,"'Group L Social Studies' ","'Scotland' ","'Main scheme Clearing' ",220
2009 ,"'Group L Social Studies' ","'Scotland' ","'Direct Clearing' ",60
2009 ,"'Group L Social Studies' ","'Scotland' ","'RPA' ",430
2009 ,"'Group L Social Studies' ","'Wales' ","'Firm choice' ",1185
2009 ,"'Group L Social Studies' ","'Wales' ","'Insurance choice' ",125
2009 ,"'Group L Social Studies' ","'Wales' ","'Other main scheme choice' ",95
2009 ,"'Group L Social Studies' ","'Wales' ","'Extra' ",30
2009 ,"'Group L Social Studies' ","'Wales' ","'Main scheme Clearing' ",215
2009 ,"'Group L Social Studies' ","'Wales' ","'Direct Clearing' ",55
2009 ,"'Group L Social Studies' ","'Wales' ","'RPA' ",140
2009 ,"'Group M Law' ","'England' ","'Firm choice' ",12225
2009 ,"'Group M Law' ","'England' ","'Insurance choice' ",1760
2009 ,"'Group M Law' ","'England' ","'Other main scheme choice' ",760
2009 ,"'Group M Law' ","'England' ","'Extra' ",245
2009 ,"'Group M Law' ","'England' ","'Adjustment' ",30
2009 ,"'Group M Law' ","'England' ","'Main scheme Clearing' ",1990
2009 ,"'Group M Law' ","'England' ","'Direct Clearing' ",390
2009 ,"'Group M Law' ","'England' ","'RPA' ",1115
2009 ,"'Group M Law' ","'Northern Ireland' ","'Firm choice' ",410
2009 ,"'Group M Law' ","'Northern Ireland' ","'Insurance choice' ",75
2009 ,"'Group M Law' ","'Northern Ireland' ","'Other main scheme choice' ",5
2009 ,"'Group M Law' ","'Northern Ireland' ","'Adjustment' ",5
2009 ,"'Group M Law' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2009 ,"'Group M Law' ","'Northern Ireland' ","'Direct Clearing' ",5
2009 ,"'Group M Law' ","'Scotland' ","'Firm choice' ",1205
2009 ,"'Group M Law' ","'Scotland' ","'Insurance choice' ",135
2009 ,"'Group M Law' ","'Scotland' ","'Other main scheme choice' ",60
2009 ,"'Group M Law' ","'Scotland' ","'Extra' ",15
2009 ,"'Group M Law' ","'Scotland' ","'Main scheme Clearing' ",110
2009 ,"'Group M Law' ","'Scotland' ","'Direct Clearing' ",50
2009 ,"'Group M Law' ","'Scotland' ","'RPA' ",80
2009 ,"'Group M Law' ","'Wales' ","'Firm choice' ",845
2009 ,"'Group M Law' ","'Wales' ","'Insurance choice' ",135
2009 ,"'Group M Law' ","'Wales' ","'Other main scheme choice' ",45
2009 ,"'Group M Law' ","'Wales' ","'Extra' ",10
2009 ,"'Group M Law' ","'Wales' ","'Adjustment' ",5
2009 ,"'Group M Law' ","'Wales' ","'Main scheme Clearing' ",125
2009 ,"'Group M Law' ","'Wales' ","'Direct Clearing' ",25
2009 ,"'Group M Law' ","'Wales' ","'RPA' ",145
2009 ,"'Group N Business and Admin studies' ","'England' ","'Firm choice' ",30100
2009 ,"'Group N Business and Admin studies' ","'England' ","'Insurance choice' ",4450
2009 ,"'Group N Business and Admin studies' ","'England' ","'Other main scheme choice' ",2500
2009 ,"'Group N Business and Admin studies' ","'England' ","'Extra' ",510
2009 ,"'Group N Business and Admin studies' ","'England' ","'Adjustment' ",45
2009 ,"'Group N Business and Admin studies' ","'England' ","'Main scheme Clearing' ",4570
2009 ,"'Group N Business and Admin studies' ","'England' ","'Direct Clearing' ",1295
2009 ,"'Group N Business and Admin studies' ","'England' ","'RPA' ",5005
2009 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Firm choice' ",1020
2009 ,"'Group N Business and Admin studies' ","'Northern Ireland' ","'Insurance choice' ",190
