"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",690
2010 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",4735
2010 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",5880
2010 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",1740
2010 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",1935
2010 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",650
2010 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",645
2010 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1345
2010 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1535
2011 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",935
2011 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",1220
2011 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",20295
2011 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",24665
2011 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",6360
2011 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",7875
2011 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",1730
2011 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",1925
2011 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",14105
2011 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",17345
2011 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",585
2011 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",2285
2011 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",23930
2011 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",90950
2011 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",12995
2011 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",44470
2011 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",5225
2011 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",21095
2011 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",35305
2011 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",131275
2011 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",700
2011 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",1760
2011 ,"'Group C Biological Sciences' ","'18' ","'Men' ",54090
2011 ,"'Group C Biological Sciences' ","'18' ","'Women' ",81040
2011 ,"'Group C Biological Sciences' ","'19' ","'Men' ",22225
2011 ,"'Group C Biological Sciences' ","'19' ","'Women' ",25395
2011 ,"'Group C Biological Sciences' ","'20' ","'Men' ",7720
2011 ,"'Group C Biological Sciences' ","'20' ","'Women' ",7590
2011 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",12760
2011 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",15215
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",120
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",300
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",4110
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",10530
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",1625
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",4020
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",710
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",1375
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",1800
2011 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",3490
2011 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",770
2011 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",655
2011 ,"'Group F Physical Sciences' ","'18' ","'Men' ",42910
2011 ,"'Group F Physical Sciences' ","'18' ","'Women' ",26150
2011 ,"'Group F Physical Sciences' ","'19' ","'Men' ",10675
2011 ,"'Group F Physical Sciences' ","'19' ","'Women' ",6305
2011 ,"'Group F Physical Sciences' ","'20' ","'Men' ",2560
2011 ,"'Group F Physical Sciences' ","'20' ","'Women' ",1680
2011 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",4725
2011 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",3020
2011 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",475
2011 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",510
2011 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",18335
2011 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",12465
2011 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",5195
2011 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",3415
2011 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",1530
2011 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",950
2011 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",1910
2011 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",840
2011 ,"'Group H Engineering' ","'17 and under' ","'Men' ",3665
2011 ,"'Group H Engineering' ","'17 and under' ","'Women' ",965
2011 ,"'Group H Engineering' ","'18' ","'Men' ",61915
2011 ,"'Group H Engineering' ","'18' ","'Women' ",9600
2011 ,"'Group H Engineering' ","'19' ","'Men' ",25565
2011 ,"'Group H Engineering' ","'19' ","'Women' ",3715
2011 ,"'Group H Engineering' ","'20' ","'Men' ",10705
2011 ,"'Group H Engineering' ","'20' ","'Women' ",1295
2011 ,"'Group H Engineering' ","'21 and over' ","'Men' ",21175
2011 ,"'Group H Engineering' ","'21 and over' ","'Women' ",2225
2011 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",960
2011 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",305
2011 ,"'Group I Computer Sciences' ","'18' ","'Men' ",36295
2011 ,"'Group I Computer Sciences' ","'18' ","'Women' ",6455
2011 ,"'Group I Computer Sciences' ","'19' ","'Men' ",19845
2011 ,"'Group I Computer Sciences' ","'19' ","'Women' ",3025
2011 ,"'Group I Computer Sciences' ","'20' ","'Men' ",9455
2011 ,"'Group I Computer Sciences' ","'20' ","'Women' ",1330
2011 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",16740
2011 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",2695
2011 ,"'Group J Technologies' ","'17 and under' ","'Men' ",100
2011 ,"'Group J Technologies' ","'17 and under' ","'Women' ",70
2011 ,"'Group J Technologies' ","'18' ","'Men' ",4355
2011 ,"'Group J Technologies' ","'18' ","'Women' ",1000
2011 ,"'Group J Technologies' ","'19' ","'Men' ",2135
2011 ,"'Group J Technologies' ","'19' ","'Women' ",515
2011 ,"'Group J Technologies' ","'20' ","'Men' ",1130
2011 ,"'Group J Technologies' ","'20' ","'Women' ",240
2011 ,"'Group J Technologies' ","'21 and over' ","'Men' ",2220
2011 ,"'Group J Technologies' ","'21 and over' ","'Women' ",350
2011 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",370
2011 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",570
2011 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",14465
2011 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",8165
2011 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",7330
2011 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",4020
2011 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",3195
2011 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",1405
2011 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",7350
2011 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",2695
2011 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",1580
2011 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",2145
2011 ,"'Group L Social Studies' ","'18' ","'Men' ",48465
2011 ,"'Group L Social Studies' ","'18' ","'Women' ",57560
2011 ,"'Group L Social Studies' ","'19' ","'Men' ",21160
2011 ,"'Group L Social Studies' ","'19' ","'Women' ",26100
2011 ,"'Group L Social Studies' ","'20' ","'Men' ",6875
2011 ,"'Group L Social Studies' ","'20' ","'Women' ",9380
2011 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",19935
2011 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",50005
2011 ,"'Group M Law' ","'17 and under' ","'Men' ",775
2011 ,"'Group M Law' ","'17 and under' ","'Women' ",1845
2011 ,"'Group M Law' ","'18' ","'Men' ",22620
2011 ,"'Group M Law' ","'18' ","'Women' ",42790
2011 ,"'Group M Law' ","'19' ","'Men' ",9470
2011 ,"'Group M Law' ","'19' ","'Women' ",14580
2011 ,"'Group M Law' ","'20' ","'Men' ",3910
2011 ,"'Group M Law' ","'20' ","'Women' ",5090
2011 ,"'Group M Law' ","'21 and over' ","'Men' ",10380
2011 ,"'Group M Law' ","'21 and over' ","'Women' ",11400
2011 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",2920
2011 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",3590
2011 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",77265
2011 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",72875
2011 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",44760
2011 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",38380
2011 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",19355
2011 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",16965
2011 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",28470
2011 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",25620
2011 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",160
2011 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",470
2011 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",14205
2011 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",19890
2011 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",6710
2011 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",8030
2011 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",2805
2011 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",2915
2011 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",4130
2011 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",3460
2011 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",135
2011 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",565
2011 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",12365
2011 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",34840
2011 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",4150
2011 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",9435
2011 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",1295
2011 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",2470
2011 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",2215
2011 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",4035
2011 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",115
2011 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",405
2011 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",5080
2011 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",13205
2011 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",1315
2011 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",2980
2011 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",280
2011 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",615
2011 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",555
2011 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",940
2011 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",20
2011 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",60
2011 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1750
2011 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",3465
2011 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",625
2011 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",1030
2011 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",180
2011 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",325
2011 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",560
2011 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",420
2011 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",255
2011 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",450
2011 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",27445
2011 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",29645
2011 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",7945
2011 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",7305
2011 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1855
2011 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1715
2011 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",3625
2011 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2940
2011 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",410
2011 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",1325
2011 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",41850
2011 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",83370
2011 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",31080
2011 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",60065
2011 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",13660
2011 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",20485
2011 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",21360
2011 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",28350
2011 ,"'Group X Education' ","'17 and under' ","'Men' ",50
2011 ,"'Group X Education' ","'17 and under' ","'Women' ",315
2011 ,"'Group X Education' ","'18' ","'Men' ",7410
2011 ,"'Group X Education' ","'18' ","'Women' ",43035
2011 ,"'Group X Education' ","'19' ","'Men' ",3150
2011 ,"'Group X Education' ","'19' ","'Women' ",14685
2011 ,"'Group X Education' ","'20' ","'Men' ",1300
2011 ,"'Group X Education' ","'20' ","'Women' ",5610
2011 ,"'Group X Education' ","'21 and over' ","'Men' ",4055
2011 ,"'Group X Education' ","'21 and over' ","'Women' ",14660
2011 ,"'Y Combined arts' ","'17 and under' ","'Men' ",150
2011 ,"'Y Combined arts' ","'17 and under' ","'Women' ",455
2011 ,"'Y Combined arts' ","'18' ","'Men' ",12290
2011 ,"'Y Combined arts' ","'18' ","'Women' ",29510
2011 ,"'Y Combined arts' ","'19' ","'Men' ",5210
2011 ,"'Y Combined arts' ","'19' ","'Women' ",9495
2011 ,"'Y Combined arts' ","'20' ","'Men' ",1775
2011 ,"'Y Combined arts' ","'20' ","'Women' ",2975
2011 ,"'Y Combined arts' ","'21 and over' ","'Men' ",3580
2011 ,"'Y Combined arts' ","'21 and over' ","'Women' ",4970
2011 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",375
2011 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",305
2011 ,"'Y Combined sciences' ","'18' ","'Men' ",12525
2011 ,"'Y Combined sciences' ","'18' ","'Women' ",10175
2011 ,"'Y Combined sciences' ","'19' ","'Men' ",5560
2011 ,"'Y Combined sciences' ","'19' ","'Women' ",3695
2011 ,"'Y Combined sciences' ","'20' ","'Men' ",2140
2011 ,"'Y Combined sciences' ","'20' ","'Women' ",1235
2011 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",4025
2011 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",2740
2011 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",360
2011 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",380
2011 ,"'Y Combined social sciences' ","'18' ","'Men' ",7960
2011 ,"'Y Combined social sciences' ","'18' ","'Women' ",9295
2011 ,"'Y Combined social sciences' ","'19' ","'Men' ",4420
2011 ,"'Y Combined social sciences' ","'19' ","'Women' ",4390
2011 ,"'Y Combined social sciences' ","'20' ","'Men' ",1505
2011 ,"'Y Combined social sciences' ","'20' ","'Women' ",1385
2011 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",2175
2011 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",2270
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",475
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",590
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",29080
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",25635
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",13805
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",10205
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",5695
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",3650
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",9395
2011 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",7380
2011 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",335
2011 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",690
2011 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",13875
2011 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",21930
2011 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",5790
