"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",190
2008 ,"'R2 - German studies' ","'London' ",35
2008 ,"'R2 - German studies' ","'South East' ",45
2008 ,"'R2 - German studies' ","'South West' ",15
2008 ,"'R2 - German studies' ","'Wales' ",15
2008 ,"'R2 - German studies' ","'Scotland' ",5
2008 ,"'R3 - Italian studies' ","'Yorkshire and The Humber' ",5
2008 ,"'R3 - Italian studies' ","'West Midlands' ",5
2008 ,"'R3 - Italian studies' ","'East of England' ",5
2008 ,"'R3 - Italian studies' ","'London' ",15
2008 ,"'R3 - Italian studies' ","'South East' ",15
2008 ,"'R3 - Italian studies' ","'South West' ",10
2008 ,"'R3 - Italian studies' ","'Wales' ",5
2008 ,"'R4 - Spanish studies' ","'North East' ",15
2008 ,"'R4 - Spanish studies' ","'Yorkshire and The Humber' ",30
2008 ,"'R4 - Spanish studies' ","'North West' ",35
2008 ,"'R4 - Spanish studies' ","'East Midlands' ",15
2008 ,"'R4 - Spanish studies' ","'West Midlands' ",20
2008 ,"'R4 - Spanish studies' ","'East of England' ",25
2008 ,"'R4 - Spanish studies' ","'London' ",60
2008 ,"'R4 - Spanish studies' ","'South East' ",60
2008 ,"'R4 - Spanish studies' ","'South West' ",20
2008 ,"'R4 - Spanish studies' ","'Wales' ",10
2008 ,"'R4 - Spanish studies' ","'Scotland' ",20
2008 ,"'R4 - Spanish studies' ","'Northern Ireland' ",10
2008 ,"'R6 - Scandinavian studies' ","'Scotland' ",5
2008 ,"'R7 - Russian and East European studies' ","'North West' ",5
2008 ,"'R7 - Russian and East European studies' ","'East Midlands' ",5
2008 ,"'R7 - Russian and East European studies' ","'West Midlands' ",5
2008 ,"'R7 - Russian and East European studies' ","'East of England' ",5
2008 ,"'R7 - Russian and East European studies' ","'London' ",15
2008 ,"'R7 - Russian and East European studies' ","'South East' ",15
2008 ,"'R7 - Russian and East European studies' ","'South West' ",5
2008 ,"'R7 - Russian and East European studies' ","'Wales' ",5
2008 ,"'R7 - Russian and East European studies' ","'Scotland' ",5
2008 ,"'R8 - European studies' ","'North East' ",5
2008 ,"'R8 - European studies' ","'Yorkshire and The Humber' ",15
2008 ,"'R8 - European studies' ","'North West' ",25
2008 ,"'R8 - European studies' ","'East Midlands' ",15
2008 ,"'R8 - European studies' ","'West Midlands' ",10
2008 ,"'R8 - European studies' ","'East of England' ",20
2008 ,"'R8 - European studies' ","'London' ",45
2008 ,"'R8 - European studies' ","'South East' ",45
2008 ,"'R8 - European studies' ","'South West' ",10
2008 ,"'R8 - European studies' ","'Wales' ",5
2008 ,"'R8 - European studies' ","'Scotland' ",5
2008 ,"'R8 - European studies' ","'Northern Ireland' ",5
2008 ,"'R9 - Others in European Langs,Lit and related' ","'North East' ",20
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Yorkshire and The Humber' ",60
2008 ,"'R9 - Others in European Langs,Lit and related' ","'North West' ",65
2008 ,"'R9 - Others in European Langs,Lit and related' ","'East Midlands' ",55
2008 ,"'R9 - Others in European Langs,Lit and related' ","'West Midlands' ",40
2008 ,"'R9 - Others in European Langs,Lit and related' ","'East of England' ",75
2008 ,"'R9 - Others in European Langs,Lit and related' ","'London' ",100
2008 ,"'R9 - Others in European Langs,Lit and related' ","'South East' ",115
2008 ,"'R9 - Others in European Langs,Lit and related' ","'South West' ",60
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",10
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",70
2008 ,"'R9 - Others in European Langs,Lit and related' ","'Northern Ireland' ",10
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'North East' ",55
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Yorkshire and The Humber' ",85
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'North West' ",230
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'East Midlands' ",100
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'West Midlands' ",100
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'East of England' ",125
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'London' ",210
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'South East' ",270
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'South West' ",165
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",90
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",180
2008 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",80
2008 ,"'T1 - Chinese studies' ","'Yorkshire and The Humber' ",5
2008 ,"'T1 - Chinese studies' ","'North West' ",10
2008 ,"'T1 - Chinese studies' ","'East Midlands' ",10
2008 ,"'T1 - Chinese studies' ","'West Midlands' ",5
2008 ,"'T1 - Chinese studies' ","'East of England' ",10
2008 ,"'T1 - Chinese studies' ","'London' ",20
2008 ,"'T1 - Chinese studies' ","'South East' ",25
2008 ,"'T1 - Chinese studies' ","'South West' ",10
2008 ,"'T1 - Chinese studies' ","'Scotland' ",5
2008 ,"'T2 - Japanese studies' ","'Yorkshire and The Humber' ",15
2008 ,"'T2 - Japanese studies' ","'North West' ",15
2008 ,"'T2 - Japanese studies' ","'East Midlands' ",15
2008 ,"'T2 - Japanese studies' ","'West Midlands' ",10
2008 ,"'T2 - Japanese studies' ","'East of England' ",15
2008 ,"'T2 - Japanese studies' ","'London' ",30
2008 ,"'T2 - Japanese studies' ","'South East' ",20
2008 ,"'T2 - Japanese studies' ","'South West' ",15
2008 ,"'T2 - Japanese studies' ","'Scotland' ",5
2008 ,"'T2 - Japanese studies' ","'Northern Ireland' ",5
2008 ,"'T3 - South Asian studies' ","'Yorkshire and The Humber' ",5
2008 ,"'T3 - South Asian studies' ","'North West' ",5
2008 ,"'T3 - South Asian studies' ","'East Midlands' ",5
2008 ,"'T3 - South Asian studies' ","'East of England' ",5
2008 ,"'T3 - South Asian studies' ","'London' ",10
2008 ,"'T3 - South Asian studies' ","'South East' ",5
2008 ,"'T3 - South Asian studies' ","'South West' ",5
2008 ,"'T4 - Other Asian studies' ","'London' ",5
2008 ,"'T5 - African studies' ","'London' ",5
2008 ,"'T5 - African studies' ","'South East' ",5
2008 ,"'T5 - African studies' ","'South West' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'Yorkshire and The Humber' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'North West' ",20
2008 ,"'T6 - Modern Middle Eastern studies' ","'East Midlands' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'West Midlands' ",15
2008 ,"'T6 - Modern Middle Eastern studies' ","'East of England' ",5
2008 ,"'T6 - Modern Middle Eastern studies' ","'London' ",20
2008 ,"'T6 - Modern Middle Eastern studies' ","'South East' ",15
2008 ,"'T6 - Modern Middle Eastern studies' ","'South West' ",15
2008 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",5
2008 ,"'T7 - American studies' ","'North East' ",10
2008 ,"'T7 - American studies' ","'Yorkshire and The Humber' ",30
2008 ,"'T7 - American studies' ","'North West' ",50
2008 ,"'T7 - American studies' ","'East Midlands' ",35
2008 ,"'T7 - American studies' ","'West Midlands' ",30
2008 ,"'T7 - American studies' ","'East of England' ",75
2008 ,"'T7 - American studies' ","'London' ",105
2008 ,"'T7 - American studies' ","'South East' ",105
2008 ,"'T7 - American studies' ","'South West' ",40
2008 ,"'T7 - American studies' ","'Wales' ",15
2008 ,"'T7 - American studies' ","'Scotland' ",10
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'North East' ",20
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Yorkshire and The Humber' ",55
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'North West' ",60
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'East Midlands' ",30
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'West Midlands' ",25
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'East of England' ",35
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'London' ",55
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'South East' ",65
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'South West' ",20
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Wales' ",5
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",25
2008 ,"'T9 - Others in non-European Langs, Lit & related' ","'Northern Ireland' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'North East' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'North West' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'East Midlands' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'London' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'South East' ",5
2008 ,"'TT - Combinations within non-European Langs & related' ","'South West' ",5
2008 ,"'V1 - History by Period' ","'North East' ",310
2008 ,"'V1 - History by Period' ","'Yorkshire and The Humber' ",550
2008 ,"'V1 - History by Period' ","'North West' ",785
2008 ,"'V1 - History by Period' ","'East Midlands' ",460
2008 ,"'V1 - History by Period' ","'West Midlands' ",525
2008 ,"'V1 - History by Period' ","'East of England' ",905
2008 ,"'V1 - History by Period' ","'London' ",1140
2008 ,"'V1 - History by Period' ","'South East' ",1305
2008 ,"'V1 - History by Period' ","'South West' ",655
2008 ,"'V1 - History by Period' ","'Wales' ",435
2008 ,"'V1 - History by Period' ","'Scotland' ",365
2008 ,"'V1 - History by Period' ","'Northern Ireland' ",185
2008 ,"'V1 - History by Period' ","'Unknown' ",5
2008 ,"'V2 - History by Area' ","'North West' ",5
2008 ,"'V2 - History by Area' ","'West Midlands' ",10
2008 ,"'V2 - History by Area' ","'East of England' ",5
2008 ,"'V2 - History by Area' ","'London' ",10
2008 ,"'V2 - History by Area' ","'South East' ",5
2008 ,"'V2 - History by Area' ","'South West' ",5
2008 ,"'V2 - History by Area' ","'Scotland' ",25
2008 ,"'V2 - History by Area' ","'Northern Ireland' ",25
2008 ,"'V3 - History by Topic' ","'North East' ",20
2008 ,"'V3 - History by Topic' ","'Yorkshire and The Humber' ",60
2008 ,"'V3 - History by Topic' ","'North West' ",85
2008 ,"'V3 - History by Topic' ","'East Midlands' ",50
2008 ,"'V3 - History by Topic' ","'West Midlands' ",75
2008 ,"'V3 - History by Topic' ","'East of England' ",140
2008 ,"'V3 - History by Topic' ","'London' ",270
2008 ,"'V3 - History by Topic' ","'South East' ",255
2008 ,"'V3 - History by Topic' ","'South West' ",125
2008 ,"'V3 - History by Topic' ","'Wales' ",20
2008 ,"'V3 - History by Topic' ","'Scotland' ",45
2008 ,"'V3 - History by Topic' ","'Northern Ireland' ",15
2008 ,"'V4 - Archaeology' ","'North East' ",20
2008 ,"'V4 - Archaeology' ","'Yorkshire and The Humber' ",55
2008 ,"'V4 - Archaeology' ","'North West' ",60
2008 ,"'V4 - Archaeology' ","'East Midlands' ",40
2008 ,"'V4 - Archaeology' ","'West Midlands' ",40
2008 ,"'V4 - Archaeology' ","'East of England' ",55
2008 ,"'V4 - Archaeology' ","'London' ",35
2008 ,"'V4 - Archaeology' ","'South East' ",80
2008 ,"'V4 - Archaeology' ","'South West' ",60
2008 ,"'V4 - Archaeology' ","'Wales' ",10
2008 ,"'V4 - Archaeology' ","'Scotland' ",25
2008 ,"'V4 - Archaeology' ","'Northern Ireland' ",25
2008 ,"'V5 - Philosophy' ","'North East' ",40
2008 ,"'V5 - Philosophy' ","'Yorkshire and The Humber' ",85
2008 ,"'V5 - Philosophy' ","'North West' ",155
2008 ,"'V5 - Philosophy' ","'East Midlands' ",70
2008 ,"'V5 - Philosophy' ","'West Midlands' ",95
2008 ,"'V5 - Philosophy' ","'East of England' ",160
2008 ,"'V5 - Philosophy' ","'London' ",205
2008 ,"'V5 - Philosophy' ","'South East' ",255
2008 ,"'V5 - Philosophy' ","'South West' ",120
2008 ,"'V5 - Philosophy' ","'Wales' ",40
2008 ,"'V5 - Philosophy' ","'Scotland' ",55
2008 ,"'V5 - Philosophy' ","'Northern Ireland' ",5
2008 ,"'V6 - Theology and Religious studies' ","'North East' ",40
2008 ,"'V6 - Theology and Religious studies' ","'Yorkshire and The Humber' ",115
2008 ,"'V6 - Theology and Religious studies' ","'North West' ",170
2008 ,"'V6 - Theology and Religious studies' ","'East Midlands' ",55
2008 ,"'V6 - Theology and Religious studies' ","'West Midlands' ",90
2008 ,"'V6 - Theology and Religious studies' ","'East of England' ",115
2008 ,"'V6 - Theology and Religious studies' ","'London' ",215
2008 ,"'V6 - Theology and Religious studies' ","'South East' ",210
2008 ,"'V6 - Theology and Religious studies' ","'South West' ",90
2008 ,"'V6 - Theology and Religious studies' ","'Wales' ",85
2008 ,"'V6 - Theology and Religious studies' ","'Scotland' ",65
2008 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",60
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'North East' ",10
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'Yorkshire and The Humber' ",10
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'North West' ",5
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'East Midlands' ",5
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'West Midlands' ",10
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'East of England' ",25
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'London' ",25
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'South East' ",15
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'South West' ",10
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'Wales' ",5
2008 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",15
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'North East' ",35
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Yorkshire and The Humber' ",65
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'North West' ",180
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'East Midlands' ",80
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'West Midlands' ",130
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'East of England' ",135
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'London' ",185
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'South East' ",195
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'South West' ",140
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",90
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",85
2008 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",30
2008 ,"'W0 - Creative Arts & Design: any area' ","'North West' ",5
2008 ,"'W0 - Creative Arts & Design: any area' ","'East Midlands' ",5
2008 ,"'W0 - Creative Arts & Design: any area' ","'West Midlands' ",5
2008 ,"'W0 - Creative Arts & Design: any area' ","'East of England' ",5
2008 ,"'W0 - Creative Arts & Design: any area' ","'London' ",70
2008 ,"'W0 - Creative Arts & Design: any area' ","'South East' ",20
2008 ,"'W0 - Creative Arts & Design: any area' ","'South West' ",10
2008 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",5
2008 ,"'W1 - Fine Art' ","'North East' ",195
2008 ,"'W1 - Fine Art' ","'Yorkshire and The Humber' ",375
2008 ,"'W1 - Fine Art' ","'North West' ",555
2008 ,"'W1 - Fine Art' ","'East Midlands' ",355
2008 ,"'W1 - Fine Art' ","'West Midlands' ",410
2008 ,"'W1 - Fine Art' ","'East of England' ",505
2008 ,"'W1 - Fine Art' ","'London' ",565
2008 ,"'W1 - Fine Art' ","'South East' ",725
2008 ,"'W1 - Fine Art' ","'South West' ",455
2008 ,"'W1 - Fine Art' ","'Wales' ",205
2008 ,"'W1 - Fine Art' ","'Scotland' ",115
2008 ,"'W1 - Fine Art' ","'Northern Ireland' ",35
2008 ,"'W2 - Design studies' ","'North East' ",695
2008 ,"'W2 - Design studies' ","'Yorkshire and The Humber' ",1390
2008 ,"'W2 - Design studies' ","'North West' ",1805
2008 ,"'W2 - Design studies' ","'East Midlands' ",1190
2008 ,"'W2 - Design studies' ","'West Midlands' ",1390
2008 ,"'W2 - Design studies' ","'East of England' ",1650
2008 ,"'W2 - Design studies' ","'London' ",2350
2008 ,"'W2 - Design studies' ","'South East' ",2465
2008 ,"'W2 - Design studies' ","'South West' ",1565
2008 ,"'W2 - Design studies' ","'Wales' ",750
2008 ,"'W2 - Design studies' ","'Scotland' ",805
2008 ,"'W2 - Design studies' ","'Northern Ireland' ",210
2008 ,"'W2 - Design studies' ","'Unknown' ",10
2008 ,"'W3 - Music' ","'North East' ",245
2008 ,"'W3 - Music' ","'Yorkshire and The Humber' ",315
2008 ,"'W3 - Music' ","'North West' ",410
2008 ,"'W3 - Music' ","'East Midlands' ",280
2008 ,"'W3 - Music' ","'West Midlands' ",400
2008 ,"'W3 - Music' ","'East of England' ",495
2008 ,"'W3 - Music' ","'London' ",605
2008 ,"'W3 - Music' ","'South East' ",800
2008 ,"'W3 - Music' ","'South West' ",470
2008 ,"'W3 - Music' ","'Wales' ",205
2008 ,"'W3 - Music' ","'Scotland' ",475
2008 ,"'W3 - Music' ","'Northern Ireland' ",100
2008 ,"'W3 - Music' ","'Unknown' ",5
2008 ,"'W4 - Drama' ","'North East' ",295
2008 ,"'W4 - Drama' ","'Yorkshire and The Humber' ",605
2008 ,"'W4 - Drama' ","'North West' ",910
2008 ,"'W4 - Drama' ","'East Midlands' ",435
2008 ,"'W4 - Drama' ","'West Midlands' ",535
2008 ,"'W4 - Drama' ","'East of England' ",670
2008 ,"'W4 - Drama' ","'London' ",875
2008 ,"'W4 - Drama' ","'South East' ",935
2008 ,"'W4 - Drama' ","'South West' ",655
2008 ,"'W4 - Drama' ","'Wales' ",315
2008 ,"'W4 - Drama' ","'Scotland' ",235
2008 ,"'W4 - Drama' ","'Northern Ireland' ",105
2008 ,"'W5 - Dance' ","'North East' ",65
2008 ,"'W5 - Dance' ","'Yorkshire and The Humber' ",120
2008 ,"'W5 - Dance' ","'North West' ",115
2008 ,"'W5 - Dance' ","'East Midlands' ",95
2008 ,"'W5 - Dance' ","'West Midlands' ",130
2008 ,"'W5 - Dance' ","'East of England' ",100
2008 ,"'W5 - Dance' ","'London' ",120
2008 ,"'W5 - Dance' ","'South East' ",175
2008 ,"'W5 - Dance' ","'South West' ",105
2008 ,"'W5 - Dance' ","'Wales' ",35
2008 ,"'W5 - Dance' ","'Scotland' ",10
2008 ,"'W5 - Dance' ","'Northern Ireland' ",20
2008 ,"'W6 - Cinematics and Photography' ","'North East' ",205
2008 ,"'W6 - Cinematics and Photography' ","'Yorkshire and The Humber' ",480
2008 ,"'W6 - Cinematics and Photography' ","'North West' ",495
2008 ,"'W6 - Cinematics and Photography' ","'East Midlands' ",425
2008 ,"'W6 - Cinematics and Photography' ","'West Midlands' ",525
2008 ,"'W6 - Cinematics and Photography' ","'East of England' ",750
2008 ,"'W6 - Cinematics and Photography' ","'London' ",1065
2008 ,"'W6 - Cinematics and Photography' ","'South East' ",1215
2008 ,"'W6 - Cinematics and Photography' ","'South West' ",685
2008 ,"'W6 - Cinematics and Photography' ","'Wales' ",310
2008 ,"'W6 - Cinematics and Photography' ","'Scotland' ",155
2008 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",100
2008 ,"'W6 - Cinematics and Photography' ","'Unknown' ",5
2008 ,"'W7 - Crafts' ","'North East' ",50
2008 ,"'W7 - Crafts' ","'Yorkshire and The Humber' ",65
2008 ,"'W7 - Crafts' ","'North West' ",75
2008 ,"'W7 - Crafts' ","'East Midlands' ",55
2008 ,"'W7 - Crafts' ","'West Midlands' ",85
