"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_012_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6135
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Direct Clearing' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'RPA' ",10
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Firm choice' ",1380
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Insurance choice' ",115
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Other main scheme choice' ",60
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Extra' ",20
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Main scheme Clearing' ",95
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Direct Clearing' ",30
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'RPA' ",185
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Firm choice' ",675
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Insurance choice' ",45
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Other main scheme choice' ",35
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Extra' ",15
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Main scheme Clearing' ",55
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Direct Clearing' ",35
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'RPA' ",60
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Firm choice' ",7380
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Insurance choice' ",640
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Other main scheme choice' ",265
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Extra' ",125
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Main scheme Clearing' ",725
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'Direct Clearing' ",255
2008 ,"'Y Social Sciences combined with Arts' ","'England' ","'RPA' ",540
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Firm choice' ",390
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Insurance choice' ",25
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Other main scheme choice' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Extra' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Direct Clearing' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'RPA' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Firm choice' ",855
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Insurance choice' ",60
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Other main scheme choice' ",20
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Extra' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Main scheme Clearing' ",40
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Direct Clearing' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'RPA' ",90
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Firm choice' ",445
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Insurance choice' ",30
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Other main scheme choice' ",15
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Extra' ",5
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Main scheme Clearing' ",30
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Direct Clearing' ",10
2008 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'RPA' ",25
2008 ,"'Z General, other combined and unknown' ","'England' ","'Firm choice' ",2735
2008 ,"'Z General, other combined and unknown' ","'England' ","'Insurance choice' ",165
2008 ,"'Z General, other combined and unknown' ","'England' ","'Other main scheme choice' ",170
2008 ,"'Z General, other combined and unknown' ","'England' ","'Extra' ",70
2008 ,"'Z General, other combined and unknown' ","'England' ","'Main scheme Clearing' ",495
2008 ,"'Z General, other combined and unknown' ","'England' ","'Direct Clearing' ",125
2008 ,"'Z General, other combined and unknown' ","'England' ","'RPA' ",650
2008 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Firm choice' ",30
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'Firm choice' ",95
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'Insurance choice' ",5
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'Other main scheme choice' ",5
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'Main scheme Clearing' ",5
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'Direct Clearing' ",5
2008 ,"'Z General, other combined and unknown' ","'Scotland' ","'RPA' ",20
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'Firm choice' ",100
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'Insurance choice' ",10
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'Other main scheme choice' ",10
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'Main scheme Clearing' ",10
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'Direct Clearing' ",5
2008 ,"'Z General, other combined and unknown' ","'Wales' ","'RPA' ",30
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6330
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Insurance choice' ",60
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Other main scheme choice' ",20
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Extra' ",30
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Adjustment' ",5
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'Main scheme Clearing' ",165
2009 ,"'Group A Medicine and Dentistry' ","'England' ","'RPA' ",35
2009 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Firm choice' ",470
2009 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Insurance choice' ",10
2009 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Extra' ",5
2009 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2009 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Firm choice' ",675
2009 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Insurance choice' ",10
2009 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Extra' ",5
2009 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Main scheme Clearing' ",25
2009 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'RPA' ",10
2009 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Firm choice' ",340
2009 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Insurance choice' ",5
2009 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Main scheme Clearing' ",15
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Firm choice' ",28600
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Insurance choice' ",1415
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",3220
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Extra' ",740
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Adjustment' ",25
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",3330
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",850
2009 ,"'Group B Subjects allied to Medicine' ","'England' ","'RPA' ",1250
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",1315
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",125
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Other main scheme choice' ",15
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Extra' ",20
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",70
2009 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Direct Clearing' ",10
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",1550
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",105
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",80
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Extra' ",25
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",100
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",50
2009 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'RPA' ",175
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",1600
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",70
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",110
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Extra' ",30
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",135
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",40
2009 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'RPA' ",40
2009 ,"'Group C Biological Sciences' ","'England' ","'Firm choice' ",20975
2009 ,"'Group C Biological Sciences' ","'England' ","'Insurance choice' ",2900
2009 ,"'Group C Biological Sciences' ","'England' ","'Other main scheme choice' ",760
2009 ,"'Group C Biological Sciences' ","'England' ","'Extra' ",405
2009 ,"'Group C Biological Sciences' ","'England' ","'Adjustment' ",20
2009 ,"'Group C Biological Sciences' ","'England' ","'Main scheme Clearing' ",2535
2009 ,"'Group C Biological Sciences' ","'England' ","'Direct Clearing' ",535
2009 ,"'Group C Biological Sciences' ","'England' ","'RPA' ",820
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Firm choice' ",675
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Insurance choice' ",110
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",20
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Extra' ",20
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",85
2009 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Direct Clearing' ",15
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Firm choice' ",1830
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Insurance choice' ",210
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Other main scheme choice' ",95
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Extra' ",15
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Main scheme Clearing' ",205
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'Direct Clearing' ",65
2009 ,"'Group C Biological Sciences' ","'Scotland' ","'RPA' ",145
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Firm choice' ",1235
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Insurance choice' ",130
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Other main scheme choice' ",60
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Extra' ",25
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Main scheme Clearing' ",125
2009 ,"'Group C Biological Sciences' ","'Wales' ","'Direct Clearing' ",40
2009 ,"'Group C Biological Sciences' ","'Wales' ","'RPA' ",65
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Firm choice' ",2890
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Insurance choice' ",125
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Other main scheme choice' ",270
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Extra' ",50
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Main scheme Clearing' ",235
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Direct Clearing' ",220
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'RPA' ",235
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Firm choice' ",170
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Insurance choice' ",20
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Other main scheme choice' ",10
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Direct Clearing' ",10
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Firm choice' ",270
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Insurance choice' ",15
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Other main scheme choice' ",30
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Extra' ",5
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Main scheme Clearing' ",25
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Direct Clearing' ",5
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'RPA' ",175
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Firm choice' ",175
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Insurance choice' ",15
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Other main scheme choice' ",20
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Main scheme Clearing' ",10
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Direct Clearing' ",10
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'RPA' ",20
2009 ,"'Group F Physical Sciences' ","'England' ","'Firm choice' ",9515
2009 ,"'Group F Physical Sciences' ","'England' ","'Insurance choice' ",1450
2009 ,"'Group F Physical Sciences' ","'England' ","'Other main scheme choice' ",240
2009 ,"'Group F Physical Sciences' ","'England' ","'Extra' ",90
2009 ,"'Group F Physical Sciences' ","'England' ","'Adjustment' ",15
2009 ,"'Group F Physical Sciences' ","'England' ","'Main scheme Clearing' ",1145
2009 ,"'Group F Physical Sciences' ","'England' ","'Direct Clearing' ",205
2009 ,"'Group F Physical Sciences' ","'England' ","'RPA' ",260
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Firm choice' ",350
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Insurance choice' ",70
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Extra' ",5
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",50
2009 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Firm choice' ",1115
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Insurance choice' ",80
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Other main scheme choice' ",20
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Extra' ",5
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Main scheme Clearing' ",65
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'Direct Clearing' ",35
2009 ,"'Group F Physical Sciences' ","'Scotland' ","'RPA' ",60
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Firm choice' ",730
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Insurance choice' ",70
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Other main scheme choice' ",20
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Extra' ",5
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Main scheme Clearing' ",60
2009 ,"'Group F Physical Sciences' ","'Wales' ","'Direct Clearing' ",20
2009 ,"'Group F Physical Sciences' ","'Wales' ","'RPA' ",25
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Firm choice' ",3595
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Insurance choice' ",990
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Other main scheme choice' ",85
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Extra' ",45
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Adjustment' ",10
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Main scheme Clearing' ",540
2009 ,"'Group G Mathematical Sciences' ","'England' ","'Direct Clearing' ",90
2009 ,"'Group G Mathematical Sciences' ","'England' ","'RPA' ",50
2009 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Firm choice' ",135
2009 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Insurance choice' ",25
2009 ,"'Group G Mathematical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2009 ,"'Group G Mathematical Sciences' ","'Scotland' ","'Firm choice' ",345
