"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",1695
2010 ,"'F3 - Physics' ","'Wales' ",735
2010 ,"'F3 - Physics' ","'Scotland' ",1815
2010 ,"'F3 - Physics' ","'Northern Ireland' ",440
2010 ,"'F4 - Forensic and Archaeological Science' ","'North East' ",260
2010 ,"'F4 - Forensic and Archaeological Science' ","'Yorkshire and The Humber' ",480
2010 ,"'F4 - Forensic and Archaeological Science' ","'North West' ",780
2010 ,"'F4 - Forensic and Archaeological Science' ","'East Midlands' ",805
2010 ,"'F4 - Forensic and Archaeological Science' ","'West Midlands' ",1020
2010 ,"'F4 - Forensic and Archaeological Science' ","'East of England' ",875
2010 ,"'F4 - Forensic and Archaeological Science' ","'London' ",1225
2010 ,"'F4 - Forensic and Archaeological Science' ","'South East' ",1260
2010 ,"'F4 - Forensic and Archaeological Science' ","'South West' ",930
2010 ,"'F4 - Forensic and Archaeological Science' ","'Wales' ",415
2010 ,"'F4 - Forensic and Archaeological Science' ","'Scotland' ",825
2010 ,"'F4 - Forensic and Archaeological Science' ","'Northern Ireland' ",130
2010 ,"'F5 - Astronomy' ","'North East' ",15
2010 ,"'F5 - Astronomy' ","'Yorkshire and The Humber' ",40
2010 ,"'F5 - Astronomy' ","'North West' ",100
2010 ,"'F5 - Astronomy' ","'East Midlands' ",25
2010 ,"'F5 - Astronomy' ","'West Midlands' ",55
2010 ,"'F5 - Astronomy' ","'East of England' ",75
2010 ,"'F5 - Astronomy' ","'London' ",95
2010 ,"'F5 - Astronomy' ","'South East' ",95
2010 ,"'F5 - Astronomy' ","'South West' ",55
2010 ,"'F5 - Astronomy' ","'Wales' ",60
2010 ,"'F5 - Astronomy' ","'Scotland' ",75
2010 ,"'F5 - Astronomy' ","'Northern Ireland' ",10
2010 ,"'F6 - Geology' ","'North East' ",200
2010 ,"'F6 - Geology' ","'Yorkshire and The Humber' ",450
2010 ,"'F6 - Geology' ","'North West' ",755
2010 ,"'F6 - Geology' ","'East Midlands' ",320
2010 ,"'F6 - Geology' ","'West Midlands' ",690
2010 ,"'F6 - Geology' ","'East of England' ",655
2010 ,"'F6 - Geology' ","'London' ",580
2010 ,"'F6 - Geology' ","'South East' ",1180
2010 ,"'F6 - Geology' ","'South West' ",1045
2010 ,"'F6 - Geology' ","'Wales' ",505
2010 ,"'F6 - Geology' ","'Scotland' ",600
2010 ,"'F6 - Geology' ","'Northern Ireland' ",70
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'North East' ",130
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'Yorkshire and The Humber' ",320
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'North West' ",510
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'East Midlands' ",315
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'West Midlands' ",420
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'East of England' ",675
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'London' ",405
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'South East' ",1190
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'South West' ",890
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",170
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",245
2010 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",305
2010 ,"'F8 - Physical geographical sciences' ","'North East' ",620
2010 ,"'F8 - Physical geographical sciences' ","'Yorkshire and The Humber' ",1290
2010 ,"'F8 - Physical geographical sciences' ","'North West' ",1715
2010 ,"'F8 - Physical geographical sciences' ","'East Midlands' ",1080
2010 ,"'F8 - Physical geographical sciences' ","'West Midlands' ",1490
2010 ,"'F8 - Physical geographical sciences' ","'East of England' ",2060
2010 ,"'F8 - Physical geographical sciences' ","'London' ",1875
2010 ,"'F8 - Physical geographical sciences' ","'South East' ",3470
2010 ,"'F8 - Physical geographical sciences' ","'South West' ",1985
2010 ,"'F8 - Physical geographical sciences' ","'Wales' ",885
2010 ,"'F8 - Physical geographical sciences' ","'Scotland' ",695
2010 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",870
2010 ,"'F9 - Others in Physical Sciences' ","'North East' ",10
2010 ,"'F9 - Others in Physical Sciences' ","'Yorkshire and The Humber' ",140
2010 ,"'F9 - Others in Physical Sciences' ","'North West' ",105
2010 ,"'F9 - Others in Physical Sciences' ","'East Midlands' ",50
2010 ,"'F9 - Others in Physical Sciences' ","'West Midlands' ",55
2010 ,"'F9 - Others in Physical Sciences' ","'East of England' ",180
2010 ,"'F9 - Others in Physical Sciences' ","'London' ",70
2010 ,"'F9 - Others in Physical Sciences' ","'South East' ",90
2010 ,"'F9 - Others in Physical Sciences' ","'South West' ",35
2010 ,"'F9 - Others in Physical Sciences' ","'Wales' ",40
2010 ,"'F9 - Others in Physical Sciences' ","'Scotland' ",45
2010 ,"'F9 - Others in Physical Sciences' ","'Northern Ireland' ",10
2010 ,"'FF - Combinations within Physical Sciences' ","'North East' ",90
2010 ,"'FF - Combinations within Physical Sciences' ","'Yorkshire and The Humber' ",155
2010 ,"'FF - Combinations within Physical Sciences' ","'North West' ",340
2010 ,"'FF - Combinations within Physical Sciences' ","'East Midlands' ",180
2010 ,"'FF - Combinations within Physical Sciences' ","'West Midlands' ",265
2010 ,"'FF - Combinations within Physical Sciences' ","'East of England' ",265
2010 ,"'FF - Combinations within Physical Sciences' ","'London' ",235
2010 ,"'FF - Combinations within Physical Sciences' ","'South East' ",370
2010 ,"'FF - Combinations within Physical Sciences' ","'South West' ",310
2010 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",110
2010 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",430
2010 ,"'FF - Combinations within Physical Sciences' ","'Northern Ireland' ",40
2010 ,"'G0 - Mathematical Sciences: any area' ","'West Midlands' ",10
2010 ,"'G0 - Mathematical Sciences: any area' ","'London' ",10
2010 ,"'G0 - Mathematical Sciences: any area' ","'South East' ",5
2010 ,"'G0 - Mathematical Sciences: any area' ","'Scotland' ",5
2010 ,"'G1 - Mathematics' ","'North East' ",1140
2010 ,"'G1 - Mathematics' ","'Yorkshire and The Humber' ",2160
2010 ,"'G1 - Mathematics' ","'North West' ",3810
2010 ,"'G1 - Mathematics' ","'East Midlands' ",2195
2010 ,"'G1 - Mathematics' ","'West Midlands' ",2645
2010 ,"'G1 - Mathematics' ","'East of England' ",3140
2010 ,"'G1 - Mathematics' ","'London' ",6060
2010 ,"'G1 - Mathematics' ","'South East' ",5315
2010 ,"'G1 - Mathematics' ","'South West' ",2655
2010 ,"'G1 - Mathematics' ","'Wales' ",1620
2010 ,"'G1 - Mathematics' ","'Scotland' ",1675
2010 ,"'G1 - Mathematics' ","'Northern Ireland' ",770
2010 ,"'G2 - Operational Research' ","'North West' ",5
2010 ,"'G2 - Operational Research' ","'West Midlands' ",5
2010 ,"'G2 - Operational Research' ","'London' ",5
2010 ,"'G2 - Operational Research' ","'South East' ",5
2010 ,"'G2 - Operational Research' ","'Wales' ",10
2010 ,"'G2 - Operational Research' ","'Scotland' ",120
2010 ,"'G3 - Statistics' ","'North East' ",5
2010 ,"'G3 - Statistics' ","'Yorkshire and The Humber' ",10
2010 ,"'G3 - Statistics' ","'North West' ",25
2010 ,"'G3 - Statistics' ","'East Midlands' ",15
2010 ,"'G3 - Statistics' ","'West Midlands' ",20
2010 ,"'G3 - Statistics' ","'East of England' ",35
2010 ,"'G3 - Statistics' ","'London' ",170
2010 ,"'G3 - Statistics' ","'South East' ",60
2010 ,"'G3 - Statistics' ","'South West' ",25
2010 ,"'G3 - Statistics' ","'Wales' ",15
2010 ,"'G3 - Statistics' ","'Scotland' ",20
2010 ,"'G3 - Statistics' ","'Northern Ireland' ",10
2010 ,"'G9 - Others in Mathematical Sciences' ","'East Midlands' ",5
2010 ,"'G9 - Others in Mathematical Sciences' ","'West Midlands' ",5
2010 ,"'G9 - Others in Mathematical Sciences' ","'East of England' ",5
2010 ,"'G9 - Others in Mathematical Sciences' ","'London' ",35
2010 ,"'G9 - Others in Mathematical Sciences' ","'South East' ",10
2010 ,"'GG - Combinations within Mathematical Sciences' ","'North East' ",45
2010 ,"'GG - Combinations within Mathematical Sciences' ","'Yorkshire and The Humber' ",70
2010 ,"'GG - Combinations within Mathematical Sciences' ","'North West' ",115
2010 ,"'GG - Combinations within Mathematical Sciences' ","'East Midlands' ",40
2010 ,"'GG - Combinations within Mathematical Sciences' ","'West Midlands' ",90
2010 ,"'GG - Combinations within Mathematical Sciences' ","'East of England' ",80
2010 ,"'GG - Combinations within Mathematical Sciences' ","'London' ",320
2010 ,"'GG - Combinations within Mathematical Sciences' ","'South East' ",195
2010 ,"'GG - Combinations within Mathematical Sciences' ","'South West' ",95
2010 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",35
2010 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",240
2010 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",115
2010 ,"'H0 - Engineering: any area of study' ","'North East' ",5
2010 ,"'H0 - Engineering: any area of study' ","'Yorkshire and The Humber' ",10
2010 ,"'H0 - Engineering: any area of study' ","'North West' ",10
2010 ,"'H0 - Engineering: any area of study' ","'East Midlands' ",10
2010 ,"'H0 - Engineering: any area of study' ","'West Midlands' ",10
2010 ,"'H0 - Engineering: any area of study' ","'East of England' ",30
2010 ,"'H0 - Engineering: any area of study' ","'London' ",60
2010 ,"'H0 - Engineering: any area of study' ","'South East' ",110
2010 ,"'H0 - Engineering: any area of study' ","'South West' ",45
2010 ,"'H0 - Engineering: any area of study' ","'Wales' ",5
2010 ,"'H0 - Engineering: any area of study' ","'Scotland' ",5
2010 ,"'H0 - Engineering: any area of study' ","'Northern Ireland' ",10
2010 ,"'H1 - General Engineering' ","'North East' ",375
2010 ,"'H1 - General Engineering' ","'Yorkshire and The Humber' ",775
2010 ,"'H1 - General Engineering' ","'North West' ",1115
2010 ,"'H1 - General Engineering' ","'East Midlands' ",715
2010 ,"'H1 - General Engineering' ","'West Midlands' ",1030
2010 ,"'H1 - General Engineering' ","'East of England' ",920
2010 ,"'H1 - General Engineering' ","'London' ",1755
2010 ,"'H1 - General Engineering' ","'South East' ",1600
2010 ,"'H1 - General Engineering' ","'South West' ",785
2010 ,"'H1 - General Engineering' ","'Wales' ",355
2010 ,"'H1 - General Engineering' ","'Scotland' ",680
2010 ,"'H1 - General Engineering' ","'Northern Ireland' ",670
2010 ,"'H2 - Civil Engineering' ","'North East' ",675
2010 ,"'H2 - Civil Engineering' ","'Yorkshire and The Humber' ",1160
2010 ,"'H2 - Civil Engineering' ","'North West' ",1685
2010 ,"'H2 - Civil Engineering' ","'East Midlands' ",965
2010 ,"'H2 - Civil Engineering' ","'West Midlands' ",1110
2010 ,"'H2 - Civil Engineering' ","'East of England' ",1130
2010 ,"'H2 - Civil Engineering' ","'London' ",3365
2010 ,"'H2 - Civil Engineering' ","'South East' ",1985
2010 ,"'H2 - Civil Engineering' ","'South West' ",1090
2010 ,"'H2 - Civil Engineering' ","'Wales' ",910
2010 ,"'H2 - Civil Engineering' ","'Scotland' ",2470
2010 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",1060
2010 ,"'H3 - Mechanical Engineering' ","'North East' ",1030
2010 ,"'H3 - Mechanical Engineering' ","'Yorkshire and The Humber' ",1680
2010 ,"'H3 - Mechanical Engineering' ","'North West' ",2470
2010 ,"'H3 - Mechanical Engineering' ","'East Midlands' ",1530
2010 ,"'H3 - Mechanical Engineering' ","'West Midlands' ",1985
2010 ,"'H3 - Mechanical Engineering' ","'East of England' ",1990
2010 ,"'H3 - Mechanical Engineering' ","'London' ",4080
2010 ,"'H3 - Mechanical Engineering' ","'South East' ",3835
2010 ,"'H3 - Mechanical Engineering' ","'South West' ",1965
2010 ,"'H3 - Mechanical Engineering' ","'Wales' ",970
2010 ,"'H3 - Mechanical Engineering' ","'Scotland' ",3650
2010 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",1185
2010 ,"'H4 - Aerospace Engineering' ","'North East' ",455
2010 ,"'H4 - Aerospace Engineering' ","'Yorkshire and The Humber' ",690
2010 ,"'H4 - Aerospace Engineering' ","'North West' ",1190
2010 ,"'H4 - Aerospace Engineering' ","'East Midlands' ",585
2010 ,"'H4 - Aerospace Engineering' ","'West Midlands' ",735
2010 ,"'H4 - Aerospace Engineering' ","'East of England' ",915
2010 ,"'H4 - Aerospace Engineering' ","'London' ",2325
2010 ,"'H4 - Aerospace Engineering' ","'South East' ",1400
2010 ,"'H4 - Aerospace Engineering' ","'South West' ",590
2010 ,"'H4 - Aerospace Engineering' ","'Wales' ",445
2010 ,"'H4 - Aerospace Engineering' ","'Scotland' ",765
2010 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",345
2010 ,"'H5 - Naval Architecture' ","'North East' ",15
2010 ,"'H5 - Naval Architecture' ","'Yorkshire and The Humber' ",15
2010 ,"'H5 - Naval Architecture' ","'North West' ",15
2010 ,"'H5 - Naval Architecture' ","'East Midlands' ",5
2010 ,"'H5 - Naval Architecture' ","'West Midlands' ",15
2010 ,"'H5 - Naval Architecture' ","'East of England' ",25
2010 ,"'H5 - Naval Architecture' ","'London' ",20
2010 ,"'H5 - Naval Architecture' ","'South East' ",50
2010 ,"'H5 - Naval Architecture' ","'South West' ",30
2010 ,"'H5 - Naval Architecture' ","'Wales' ",5
2010 ,"'H5 - Naval Architecture' ","'Scotland' ",85
2010 ,"'H5 - Naval Architecture' ","'Northern Ireland' ",5
2010 ,"'H6 - Electronic and Electrical Engineering' ","'North East' ",510
2010 ,"'H6 - Electronic and Electrical Engineering' ","'Yorkshire and The Humber' ",850
2010 ,"'H6 - Electronic and Electrical Engineering' ","'North West' ",1695
2010 ,"'H6 - Electronic and Electrical Engineering' ","'East Midlands' ",780
2010 ,"'H6 - Electronic and Electrical Engineering' ","'West Midlands' ",940
2010 ,"'H6 - Electronic and Electrical Engineering' ","'East of England' ",930
2010 ,"'H6 - Electronic and Electrical Engineering' ","'London' ",3160
2010 ,"'H6 - Electronic and Electrical Engineering' ","'South East' ",1670
2010 ,"'H6 - Electronic and Electrical Engineering' ","'South West' ",725
2010 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",705
2010 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",1790
2010 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",555
2010 ,"'H7 - Production and Manufacturing Engineering' ","'North East' ",45
2010 ,"'H7 - Production and Manufacturing Engineering' ","'Yorkshire and The Humber' ",185
2010 ,"'H7 - Production and Manufacturing Engineering' ","'North West' ",185
2010 ,"'H7 - Production and Manufacturing Engineering' ","'East Midlands' ",180
2010 ,"'H7 - Production and Manufacturing Engineering' ","'West Midlands' ",225
2010 ,"'H7 - Production and Manufacturing Engineering' ","'East of England' ",235
2010 ,"'H7 - Production and Manufacturing Engineering' ","'London' ",525
2010 ,"'H7 - Production and Manufacturing Engineering' ","'South East' ",565
2010 ,"'H7 - Production and Manufacturing Engineering' ","'South West' ",210
2010 ,"'H7 - Production and Manufacturing Engineering' ","'Wales' ",60
2010 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",310
2010 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",190
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'North East' ",270
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'Yorkshire and The Humber' ",390
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'North West' ",775
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'East Midlands' ",280
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'West Midlands' ",460
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'East of England' ",430
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'London' ",1300
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'South East' ",680
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'South West' ",265
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",225
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",1125
2010 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",265
2010 ,"'H9 - Others in Engineering' ","'Yorkshire and The Humber' ",10
2010 ,"'H9 - Others in Engineering' ","'North West' ",15
2010 ,"'H9 - Others in Engineering' ","'East of England' ",5
2010 ,"'HH - Combinations within Engineering' ","'North East' ",75
2010 ,"'HH - Combinations within Engineering' ","'Yorkshire and The Humber' ",155
2010 ,"'HH - Combinations within Engineering' ","'North West' ",220
2010 ,"'HH - Combinations within Engineering' ","'East Midlands' ",130
2010 ,"'HH - Combinations within Engineering' ","'West Midlands' ",165
2010 ,"'HH - Combinations within Engineering' ","'East of England' ",125
2010 ,"'HH - Combinations within Engineering' ","'London' ",290
2010 ,"'HH - Combinations within Engineering' ","'South East' ",280
2010 ,"'HH - Combinations within Engineering' ","'South West' ",185
2010 ,"'HH - Combinations within Engineering' ","'Wales' ",125
2010 ,"'HH - Combinations within Engineering' ","'Scotland' ",490
2010 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",210
2010 ,"'I1 - Computer Science' ","'North East' ",1855
2010 ,"'I1 - Computer Science' ","'Yorkshire and The Humber' ",3500
2010 ,"'I1 - Computer Science' ","'North West' ",5345
2010 ,"'I1 - Computer Science' ","'East Midlands' ",3050
2010 ,"'I1 - Computer Science' ","'West Midlands' ",4745
2010 ,"'I1 - Computer Science' ","'East of England' ",3835
2010 ,"'I1 - Computer Science' ","'London' ",11110
2010 ,"'I1 - Computer Science' ","'South East' ",5885
2010 ,"'I1 - Computer Science' ","'South West' ",3060
2010 ,"'I1 - Computer Science' ","'Wales' ",1770
2010 ,"'I1 - Computer Science' ","'Scotland' ",3570
2010 ,"'I1 - Computer Science' ","'Northern Ireland' ",3420
2010 ,"'I2 - Information Systems' ","'North East' ",710
2010 ,"'I2 - Information Systems' ","'Yorkshire and The Humber' ",1400
2010 ,"'I2 - Information Systems' ","'North West' ",1860
2010 ,"'I2 - Information Systems' ","'East Midlands' ",880
2010 ,"'I2 - Information Systems' ","'West Midlands' ",1050
2010 ,"'I2 - Information Systems' ","'East of England' ",670
2010 ,"'I2 - Information Systems' ","'London' ",3705
2010 ,"'I2 - Information Systems' ","'South East' ",1555
2010 ,"'I2 - Information Systems' ","'South West' ",610
2010 ,"'I2 - Information Systems' ","'Wales' ",635
2010 ,"'I2 - Information Systems' ","'Scotland' ",615
2010 ,"'I2 - Information Systems' ","'Northern Ireland' ",655
2010 ,"'I3 - Software Engineering' ","'North East' ",175
2010 ,"'I3 - Software Engineering' ","'Yorkshire and The Humber' ",610
2010 ,"'I3 - Software Engineering' ","'North West' ",695
2010 ,"'I3 - Software Engineering' ","'East Midlands' ",530
2010 ,"'I3 - Software Engineering' ","'West Midlands' ",515
2010 ,"'I3 - Software Engineering' ","'East of England' ",460
2010 ,"'I3 - Software Engineering' ","'London' ",1150
2010 ,"'I3 - Software Engineering' ","'South East' ",930
2010 ,"'I3 - Software Engineering' ","'South West' ",570
2010 ,"'I3 - Software Engineering' ","'Wales' ",220
2010 ,"'I3 - Software Engineering' ","'Scotland' ",680
2010 ,"'I3 - Software Engineering' ","'Northern Ireland' ",295
2010 ,"'I4 - Artificial Intelligence' ","'North East' ",5
2010 ,"'I4 - Artificial Intelligence' ","'Yorkshire and The Humber' ",15
2010 ,"'I4 - Artificial Intelligence' ","'North West' ",40
2010 ,"'I4 - Artificial Intelligence' ","'East Midlands' ",10
2010 ,"'I4 - Artificial Intelligence' ","'West Midlands' ",20
2010 ,"'I4 - Artificial Intelligence' ","'East of England' ",20
2010 ,"'I4 - Artificial Intelligence' ","'London' ",45
2010 ,"'I4 - Artificial Intelligence' ","'South East' ",20
2010 ,"'I4 - Artificial Intelligence' ","'South West' ",10
2010 ,"'I4 - Artificial Intelligence' ","'Wales' ",10
2010 ,"'I4 - Artificial Intelligence' ","'Scotland' ",60
2010 ,"'I4 - Artificial Intelligence' ","'Northern Ireland' ",25
2010 ,"'I9 - Others in Computer Sciences' ","'North East' ",5
2010 ,"'I9 - Others in Computer Sciences' ","'Yorkshire and The Humber' ",30
2010 ,"'I9 - Others in Computer Sciences' ","'North West' ",30
2010 ,"'I9 - Others in Computer Sciences' ","'East Midlands' ",20
