"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_008_01.pdf"
 
Cycle Year,Provider Name , Age Band , Sex,Number of Acceptances,
2016 ,"'R72 Royal Holloway, University of London' ","'19' ","'Women' ",340
2016 ,"'R72 Royal Holloway, University of London' ","'20' ","'Men' ",90
2016 ,"'R72 Royal Holloway, University of London' ","'20' ","'Women' ",100
2016 ,"'R72 Royal Holloway, University of London' ","'21 and over' ","'Men' ",100
2016 ,"'R72 Royal Holloway, University of London' ","'21 and over' ","'Women' ",100
2016 ,"'R84 Royal Veterinary College (University of London)' ","'17 and under' ","'Women' ",5
2016 ,"'R84 Royal Veterinary College (University of London)' ","'18' ","'Men' ",30
2016 ,"'R84 Royal Veterinary College (University of London)' ","'18' ","'Women' ",195
2016 ,"'R84 Royal Veterinary College (University of London)' ","'19' ","'Men' ",15
2016 ,"'R84 Royal Veterinary College (University of London)' ","'19' ","'Women' ",70
2016 ,"'R84 Royal Veterinary College (University of London)' ","'20' ","'Men' ",5
2016 ,"'R84 Royal Veterinary College (University of London)' ","'20' ","'Women' ",20
2016 ,"'R84 Royal Veterinary College (University of London)' ","'21 and over' ","'Men' ",15
2016 ,"'R84 Royal Veterinary College (University of London)' ","'21 and over' ","'Women' ",75
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'18' ","'Men' ",10
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'18' ","'Women' ",20
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'19' ","'Women' ",10
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'20' ","'Women' ",5
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'21 and over' ","'Men' ",5
2016 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'21 and over' ","'Women' ",5
2016 ,"'R88 Runshaw College' ","'18' ","'Men' ",45
2016 ,"'R88 Runshaw College' ","'18' ","'Women' ",25
2016 ,"'R88 Runshaw College' ","'19' ","'Men' ",15
2016 ,"'R88 Runshaw College' ","'19' ","'Women' ",10
2016 ,"'R88 Runshaw College' ","'20' ","'Women' ",5
2016 ,"'R88 Runshaw College' ","'21 and over' ","'Men' ",10
2016 ,"'R88 Runshaw College' ","'21 and over' ","'Women' ",15
2016 ,"'S01 SRUC - Scotland's Rural College' ","'17 and under' ","'Men' ",25
2016 ,"'S01 SRUC - Scotland's Rural College' ","'17 and under' ","'Women' ",15
2016 ,"'S01 SRUC - Scotland's Rural College' ","'18' ","'Men' ",95
2016 ,"'S01 SRUC - Scotland's Rural College' ","'18' ","'Women' ",110
2016 ,"'S01 SRUC - Scotland's Rural College' ","'19' ","'Men' ",45
2016 ,"'S01 SRUC - Scotland's Rural College' ","'19' ","'Women' ",75
2016 ,"'S01 SRUC - Scotland's Rural College' ","'20' ","'Men' ",25
2016 ,"'S01 SRUC - Scotland's Rural College' ","'20' ","'Women' ",55
2016 ,"'S01 SRUC - Scotland's Rural College' ","'21 and over' ","'Men' ",130
2016 ,"'S01 SRUC - Scotland's Rural College' ","'21 and over' ","'Women' ",135
2016 ,"'S03 The University of Salford' ","'17 and under' ","'Men' ",5
2016 ,"'S03 The University of Salford' ","'17 and under' ","'Women' ",15
2016 ,"'S03 The University of Salford' ","'18' ","'Men' ",1055
2016 ,"'S03 The University of Salford' ","'18' ","'Women' ",1200
2016 ,"'S03 The University of Salford' ","'19' ","'Men' ",500
2016 ,"'S03 The University of Salford' ","'19' ","'Women' ",530
2016 ,"'S03 The University of Salford' ","'20' ","'Men' ",235
2016 ,"'S03 The University of Salford' ","'20' ","'Women' ",255
2016 ,"'S03 The University of Salford' ","'21 and over' ","'Men' ",560
2016 ,"'S03 The University of Salford' ","'21 and over' ","'Women' ",850
2016 ,"'S05 SAE Institute' ","'17 and under' ","'Men' ",5
2016 ,"'S05 SAE Institute' ","'18' ","'Men' ",60
2016 ,"'S05 SAE Institute' ","'18' ","'Women' ",30
2016 ,"'S05 SAE Institute' ","'19' ","'Men' ",50
2016 ,"'S05 SAE Institute' ","'19' ","'Women' ",15
2016 ,"'S05 SAE Institute' ","'20' ","'Men' ",30
2016 ,"'S05 SAE Institute' ","'20' ","'Women' ",10
2016 ,"'S05 SAE Institute' ","'21 and over' ","'Men' ",130
2016 ,"'S05 SAE Institute' ","'21 and over' ","'Women' ",25
2016 ,"'S06 Selby College' ","'18' ","'Men' ",20
