"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_024_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2015 ,"'Group L Social Studies' ","'Further education' ","'Insurance choice' ",190
2015 ,"'Group L Social Studies' ","'Further education' ","'Other main scheme choice' ",25
2015 ,"'Group L Social Studies' ","'Further education' ","'Extra' ",110
2015 ,"'Group L Social Studies' ","'Further education' ","'Adjustment' ",5
2015 ,"'Group L Social Studies' ","'Further education' ","'Main scheme Clearing' ",270
2015 ,"'Group L Social Studies' ","'Further education' ","'Direct Clearing' ",35
2015 ,"'Group L Social Studies' ","'Grammar' ","'Firm choice' ",460
2015 ,"'Group L Social Studies' ","'Grammar' ","'Insurance choice' ",125
2015 ,"'Group L Social Studies' ","'Grammar' ","'Extra' ",10
2015 ,"'Group L Social Studies' ","'Grammar' ","'Adjustment' ",5
2015 ,"'Group L Social Studies' ","'Grammar' ","'Main scheme Clearing' ",85
2015 ,"'Group L Social Studies' ","'Independent' ","'Firm choice' ",2635
2015 ,"'Group L Social Studies' ","'Independent' ","'Insurance choice' ",520
2015 ,"'Group L Social Studies' ","'Independent' ","'Extra' ",15
2015 ,"'Group L Social Studies' ","'Independent' ","'Adjustment' ",15
2015 ,"'Group L Social Studies' ","'Independent' ","'Main scheme Clearing' ",385
2015 ,"'Group L Social Studies' ","'Independent' ","'Direct Clearing' ",10
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Firm choice' ",3305
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Insurance choice' ",500
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Other main scheme choice' ",25
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Extra' ",120
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Adjustment' ",20
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Main scheme Clearing' ",715
2015 ,"'Group L Social Studies' ","'Sixth form college' ","'Direct Clearing' ",30
2015 ,"'Group L Social Studies' ","'State' ","'Firm choice' ",4020
2015 ,"'Group L Social Studies' ","'State' ","'Insurance choice' ",720
2015 ,"'Group L Social Studies' ","'State' ","'Other main scheme choice' ",10
2015 ,"'Group L Social Studies' ","'State' ","'Extra' ",120
2015 ,"'Group L Social Studies' ","'State' ","'Adjustment' ",30
2015 ,"'Group L Social Studies' ","'State' ","'Main scheme Clearing' ",835
2015 ,"'Group L Social Studies' ","'State' ","'Direct Clearing' ",25
2015 ,"'Group L Social Studies' ","'Other' ","'Firm choice' ",1330
2015 ,"'Group L Social Studies' ","'Other' ","'Insurance choice' ",90
2015 ,"'Group L Social Studies' ","'Other' ","'Other main scheme choice' ",95
2015 ,"'Group L Social Studies' ","'Other' ","'Extra' ",50
2015 ,"'Group L Social Studies' ","'Other' ","'Adjustment' ",5
2015 ,"'Group L Social Studies' ","'Other' ","'Main scheme Clearing' ",240
2015 ,"'Group L Social Studies' ","'Other' ","'Direct Clearing' ",255
2015 ,"'Group L Social Studies' ","'Other' ","'RPA' ",365
2015 ,"'Group M Law' ","'Academy' ","'Firm choice' ",2510
2015 ,"'Group M Law' ","'Academy' ","'Insurance choice' ",540
2015 ,"'Group M Law' ","'Academy' ","'Other main scheme choice' ",10
2015 ,"'Group M Law' ","'Academy' ","'Extra' ",30
2015 ,"'Group M Law' ","'Academy' ","'Adjustment' ",35
2015 ,"'Group M Law' ","'Academy' ","'Main scheme Clearing' ",615
2015 ,"'Group M Law' ","'Academy' ","'Direct Clearing' ",10
2015 ,"'Group M Law' ","'Further education' ","'Firm choice' ",995
2015 ,"'Group M Law' ","'Further education' ","'Insurance choice' ",140
2015 ,"'Group M Law' ","'Further education' ","'Other main scheme choice' ",5
2015 ,"'Group M Law' ","'Further education' ","'Extra' ",15
2015 ,"'Group M Law' ","'Further education' ","'Adjustment' ",5
2015 ,"'Group M Law' ","'Further education' ","'Main scheme Clearing' ",180
2015 ,"'Group M Law' ","'Further education' ","'Direct Clearing' ",10
2015 ,"'Group M Law' ","'Grammar' ","'Firm choice' ",395
2015 ,"'Group M Law' ","'Grammar' ","'Insurance choice' ",65
2015 ,"'Group M Law' ","'Grammar' ","'Adjustment' ",5
2015 ,"'Group M Law' ","'Grammar' ","'Main scheme Clearing' ",60
2015 ,"'Group M Law' ","'Independent' ","'Firm choice' ",650
2015 ,"'Group M Law' ","'Independent' ","'Insurance choice' ",115
2015 ,"'Group M Law' ","'Independent' ","'Extra' ",5
2015 ,"'Group M Law' ","'Independent' ","'Main scheme Clearing' ",145
2015 ,"'Group M Law' ","'Sixth form college' ","'Firm choice' ",2465
2015 ,"'Group M Law' ","'Sixth form college' ","'Insurance choice' ",435
2015 ,"'Group M Law' ","'Sixth form college' ","'Other main scheme choice' ",10
2015 ,"'Group M Law' ","'Sixth form college' ","'Extra' ",35
2015 ,"'Group M Law' ","'Sixth form college' ","'Adjustment' ",20
2015 ,"'Group M Law' ","'Sixth form college' ","'Main scheme Clearing' ",545
2015 ,"'Group M Law' ","'Sixth form college' ","'Direct Clearing' ",10
2015 ,"'Group M Law' ","'State' ","'Firm choice' ",2515
2015 ,"'Group M Law' ","'State' ","'Insurance choice' ",505
2015 ,"'Group M Law' ","'State' ","'Other main scheme choice' ",5
2015 ,"'Group M Law' ","'State' ","'Extra' ",35
2015 ,"'Group M Law' ","'State' ","'Adjustment' ",20
2015 ,"'Group M Law' ","'State' ","'Main scheme Clearing' ",510
2015 ,"'Group M Law' ","'State' ","'Direct Clearing' ",5
2015 ,"'Group M Law' ","'Other' ","'Firm choice' ",665
2015 ,"'Group M Law' ","'Other' ","'Insurance choice' ",55
2015 ,"'Group M Law' ","'Other' ","'Other main scheme choice' ",65
2015 ,"'Group M Law' ","'Other' ","'Extra' ",15
2015 ,"'Group M Law' ","'Other' ","'Main scheme Clearing' ",130
2015 ,"'Group M Law' ","'Other' ","'Direct Clearing' ",155
2015 ,"'Group M Law' ","'Other' ","'RPA' ",125
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Firm choice' ",5945
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Insurance choice' ",980
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Other main scheme choice' ",20
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Extra' ",75
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Adjustment' ",50
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Main scheme Clearing' ",1185
2015 ,"'Group N Business and Admin studies' ","'Academy' ","'Direct Clearing' ",35
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Firm choice' ",3385
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Insurance choice' ",335
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Other main scheme choice' ",45
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Extra' ",65
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Adjustment' ",10
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Main scheme Clearing' ",420
2015 ,"'Group N Business and Admin studies' ","'Further education' ","'Direct Clearing' ",40
2015 ,"'Group N Business and Admin studies' ","'Grammar' ","'Firm choice' ",715
2015 ,"'Group N Business and Admin studies' ","'Grammar' ","'Insurance choice' ",200
2015 ,"'Group N Business and Admin studies' ","'Grammar' ","'Extra' ",10
2015 ,"'Group N Business and Admin studies' ","'Grammar' ","'Adjustment' ",5
2015 ,"'Group N Business and Admin studies' ","'Grammar' ","'Main scheme Clearing' ",105
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Firm choice' ",2090
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Insurance choice' ",440
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Other main scheme choice' ",5
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Extra' ",15
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Adjustment' ",10
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Main scheme Clearing' ",480
2015 ,"'Group N Business and Admin studies' ","'Independent' ","'Direct Clearing' ",10
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Firm choice' ",5045
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Insurance choice' ",670
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Other main scheme choice' ",45
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Extra' ",75
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Adjustment' ",15
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Main scheme Clearing' ",940
2015 ,"'Group N Business and Admin studies' ","'Sixth form college' ","'Direct Clearing' ",60
2015 ,"'Group N Business and Admin studies' ","'State' ","'Firm choice' ",5925
2015 ,"'Group N Business and Admin studies' ","'State' ","'Insurance choice' ",985
2015 ,"'Group N Business and Admin studies' ","'State' ","'Other main scheme choice' ",10
2015 ,"'Group N Business and Admin studies' ","'State' ","'Extra' ",95
2015 ,"'Group N Business and Admin studies' ","'State' ","'Adjustment' ",40
2015 ,"'Group N Business and Admin studies' ","'State' ","'Main scheme Clearing' ",1040
2015 ,"'Group N Business and Admin studies' ","'State' ","'Direct Clearing' ",25
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Firm choice' ",2365
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Insurance choice' ",110
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Other main scheme choice' ",215
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Extra' ",50
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Adjustment' ",5
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Main scheme Clearing' ",340
2015 ,"'Group N Business and Admin studies' ","'Other' ","'Direct Clearing' ",565
2015 ,"'Group N Business and Admin studies' ","'Other' ","'RPA' ",760
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Firm choice' ",1720
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Insurance choice' ",140
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Other main scheme choice' ",15
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Extra' ",15
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Adjustment' ",5
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Main scheme Clearing' ",170
2015 ,"'Group P Mass Communication and Documentation' ","'Academy' ","'Direct Clearing' ",5
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Firm choice' ",1150
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Insurance choice' ",50
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Other main scheme choice' ",20
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Extra' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Main scheme Clearing' ",95
2015 ,"'Group P Mass Communication and Documentation' ","'Further education' ","'Direct Clearing' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Grammar' ","'Firm choice' ",125
2015 ,"'Group P Mass Communication and Documentation' ","'Grammar' ","'Insurance choice' ",25
2015 ,"'Group P Mass Communication and Documentation' ","'Grammar' ","'Main scheme Clearing' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Independent' ","'Firm choice' ",215
2015 ,"'Group P Mass Communication and Documentation' ","'Independent' ","'Insurance choice' ",30
2015 ,"'Group P Mass Communication and Documentation' ","'Independent' ","'Main scheme Clearing' ",40
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Firm choice' ",1630
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Insurance choice' ",105
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Other main scheme choice' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Extra' ",20
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Adjustment' ",5
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Main scheme Clearing' ",160
2015 ,"'Group P Mass Communication and Documentation' ","'Sixth form college' ","'Direct Clearing' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Firm choice' ",1540
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Insurance choice' ",130
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Other main scheme choice' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Extra' ",15
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Main scheme Clearing' ",155
2015 ,"'Group P Mass Communication and Documentation' ","'State' ","'Direct Clearing' ",10
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Firm choice' ",780
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Insurance choice' ",25
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Other main scheme choice' ",55
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Extra' ",15
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Adjustment' ",5
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Main scheme Clearing' ",60
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Direct Clearing' ",95
2015 ,"'Group P Mass Communication and Documentation' ","'Other' ","'RPA' ",80
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Firm choice' ",2340
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Insurance choice' ",300
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Extra' ",20
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Adjustment' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Main scheme Clearing' ",260
2015 ,"'Group Q Linguistics, Classics and related' ","'Academy' ","'Direct Clearing' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Firm choice' ",415
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Insurance choice' ",40
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Other main scheme choice' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Extra' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Adjustment' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Main scheme Clearing' ",50
2015 ,"'Group Q Linguistics, Classics and related' ","'Further education' ","'Direct Clearing' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ","'Firm choice' ",230
2015 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ","'Insurance choice' ",50
2015 ,"'Group Q Linguistics, Classics and related' ","'Grammar' ","'Main scheme Clearing' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'Independent' ","'Firm choice' ",1235
2015 ,"'Group Q Linguistics, Classics and related' ","'Independent' ","'Insurance choice' ",140
2015 ,"'Group Q Linguistics, Classics and related' ","'Independent' ","'Main scheme Clearing' ",95
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Firm choice' ",1470
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Insurance choice' ",220
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Other main scheme choice' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Extra' ",10
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Adjustment' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Main scheme Clearing' ",215
2015 ,"'Group Q Linguistics, Classics and related' ","'Sixth form college' ","'Direct Clearing' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Firm choice' ",1725
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Insurance choice' ",220
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Other main scheme choice' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Extra' ",20
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Adjustment' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Main scheme Clearing' ",190
2015 ,"'Group Q Linguistics, Classics and related' ","'State' ","'Direct Clearing' ",5
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Firm choice' ",405
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Insurance choice' ",15
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Other main scheme choice' ",25
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Extra' ",10
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Main scheme Clearing' ",45
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Direct Clearing' ",65
2015 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'RPA' ",50
2015 ,"'Group R European Languages, Literature and related' ","'Academy' ","'Firm choice' ",685
