"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",620
2007 ,"'T5 - African studies' ","'18' ","'Women' ",15
2007 ,"'T5 - African studies' ","'19' ","'Women' ",10
2007 ,"'T5 - African studies' ","'21 and over' ","'Men' ",15
2007 ,"'T5 - African studies' ","'21 and over' ","'Women' ",15
2007 ,"'T6 - Modern Middle Eastern studies' ","'17 and under' ","'Men' ",5
2007 ,"'T6 - Modern Middle Eastern studies' ","'17 and under' ","'Women' ",5
2007 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Men' ",105
2007 ,"'T6 - Modern Middle Eastern studies' ","'18' ","'Women' ",190
2007 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Men' ",60
2007 ,"'T6 - Modern Middle Eastern studies' ","'19' ","'Women' ",90
2007 ,"'T6 - Modern Middle Eastern studies' ","'20' ","'Men' ",15
2007 ,"'T6 - Modern Middle Eastern studies' ","'20' ","'Women' ",50
2007 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Men' ",110
2007 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ","'Women' ",100
2007 ,"'T7 - American studies' ","'17 and under' ","'Men' ",5
2007 ,"'T7 - American studies' ","'17 and under' ","'Women' ",10
2007 ,"'T7 - American studies' ","'18' ","'Men' ",770
2007 ,"'T7 - American studies' ","'18' ","'Women' ",1025
2007 ,"'T7 - American studies' ","'19' ","'Men' ",210
2007 ,"'T7 - American studies' ","'19' ","'Women' ",235
2007 ,"'T7 - American studies' ","'20' ","'Men' ",20
2007 ,"'T7 - American studies' ","'20' ","'Women' ",70
2007 ,"'T7 - American studies' ","'21 and over' ","'Men' ",75
2007 ,"'T7 - American studies' ","'21 and over' ","'Women' ",90
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ","'Men' ",10
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ","'Women' ",60
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Men' ",750
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ","'Women' ",1990
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Men' ",90
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ","'Women' ",230
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ","'Men' ",10
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ","'Women' ",50
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ","'Men' ",25
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ","'Women' ",50
2007 ,"'TT - Combinations within non-European Langs & related' ","'17 and under' ","'Women' ",5
2007 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Men' ",85
2007 ,"'TT - Combinations within non-European Langs & related' ","'18' ","'Women' ",90
2007 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Men' ",30
2007 ,"'TT - Combinations within non-European Langs & related' ","'19' ","'Women' ",35
2007 ,"'TT - Combinations within non-European Langs & related' ","'20' ","'Men' ",15
2007 ,"'TT - Combinations within non-European Langs & related' ","'20' ","'Women' ",10
2007 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Men' ",40
2007 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ","'Women' ",25
2007 ,"'V1 - History by Period' ","'17 and under' ","'Men' ",200
2007 ,"'V1 - History by Period' ","'17 and under' ","'Women' ",265
2007 ,"'V1 - History by Period' ","'18' ","'Men' ",19230
2007 ,"'V1 - History by Period' ","'18' ","'Women' ",15775
2007 ,"'V1 - History by Period' ","'19' ","'Men' ",3970
2007 ,"'V1 - History by Period' ","'19' ","'Women' ",2400
2007 ,"'V1 - History by Period' ","'20' ","'Men' ",675
2007 ,"'V1 - History by Period' ","'20' ","'Women' ",440
2007 ,"'V1 - History by Period' ","'21 and over' ","'Men' ",1295
2007 ,"'V1 - History by Period' ","'21 and over' ","'Women' ",930
2007 ,"'V2 - History by Area' ","'17 and under' ","'Men' ",5
2007 ,"'V2 - History by Area' ","'17 and under' ","'Women' ",5
2007 ,"'V2 - History by Area' ","'18' ","'Men' ",155
2007 ,"'V2 - History by Area' ","'18' ","'Women' ",135
2007 ,"'V2 - History by Area' ","'19' ","'Men' ",35
2007 ,"'V2 - History by Area' ","'19' ","'Women' ",25
2007 ,"'V2 - History by Area' ","'20' ","'Men' ",10
2007 ,"'V2 - History by Area' ","'20' ","'Women' ",10
2007 ,"'V2 - History by Area' ","'21 and over' ","'Men' ",35
2007 ,"'V2 - History by Area' ","'21 and over' ","'Women' ",25
2007 ,"'V3 - History by Topic' ","'17 and under' ","'Men' ",15
2007 ,"'V3 - History by Topic' ","'17 and under' ","'Women' ",75
2007 ,"'V3 - History by Topic' ","'18' ","'Men' ",815
2007 ,"'V3 - History by Topic' ","'18' ","'Women' ",3100
2007 ,"'V3 - History by Topic' ","'19' ","'Men' ",375
2007 ,"'V3 - History by Topic' ","'19' ","'Women' ",1210
2007 ,"'V3 - History by Topic' ","'20' ","'Men' ",85
2007 ,"'V3 - History by Topic' ","'20' ","'Women' ",355
2007 ,"'V3 - History by Topic' ","'21 and over' ","'Men' ",135
2007 ,"'V3 - History by Topic' ","'21 and over' ","'Women' ",505
2007 ,"'V4 - Archaeology' ","'17 and under' ","'Men' ",10
2007 ,"'V4 - Archaeology' ","'17 and under' ","'Women' ",10
2007 ,"'V4 - Archaeology' ","'18' ","'Men' ",945
2007 ,"'V4 - Archaeology' ","'18' ","'Women' ",1155
2007 ,"'V4 - Archaeology' ","'19' ","'Men' ",215
2007 ,"'V4 - Archaeology' ","'19' ","'Women' ",300
2007 ,"'V4 - Archaeology' ","'20' ","'Men' ",45
2007 ,"'V4 - Archaeology' ","'20' ","'Women' ",90
2007 ,"'V4 - Archaeology' ","'21 and over' ","'Men' ",160
2007 ,"'V4 - Archaeology' ","'21 and over' ","'Women' ",170
2007 ,"'V5 - Philosophy' ","'17 and under' ","'Men' ",80
2007 ,"'V5 - Philosophy' ","'17 and under' ","'Women' ",40
2007 ,"'V5 - Philosophy' ","'18' ","'Men' ",3135
2007 ,"'V5 - Philosophy' ","'18' ","'Women' ",2955
2007 ,"'V5 - Philosophy' ","'19' ","'Men' ",1040
2007 ,"'V5 - Philosophy' ","'19' ","'Women' ",680
2007 ,"'V5 - Philosophy' ","'20' ","'Men' ",290
2007 ,"'V5 - Philosophy' ","'20' ","'Women' ",105
2007 ,"'V5 - Philosophy' ","'21 and over' ","'Men' ",530
2007 ,"'V5 - Philosophy' ","'21 and over' ","'Women' ",205
2007 ,"'V6 - Theology and Religious studies' ","'17 and under' ","'Men' ",20
2007 ,"'V6 - Theology and Religious studies' ","'17 and under' ","'Women' ",35
2007 ,"'V6 - Theology and Religious studies' ","'18' ","'Men' ",1300
2007 ,"'V6 - Theology and Religious studies' ","'18' ","'Women' ",2940
2007 ,"'V6 - Theology and Religious studies' ","'19' ","'Men' ",390
2007 ,"'V6 - Theology and Religious studies' ","'19' ","'Women' ",625
2007 ,"'V6 - Theology and Religious studies' ","'20' ","'Men' ",105
2007 ,"'V6 - Theology and Religious studies' ","'20' ","'Women' ",125
2007 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Men' ",285
2007 ,"'V6 - Theology and Religious studies' ","'21 and over' ","'Women' ",285
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'17 and under' ","'Women' ",5
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Men' ",105
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ","'Women' ",220
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Men' ",45
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ","'Women' ",90
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ","'Men' ",10
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ","'Women' ",25
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Men' ",20
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ","'Women' ",35
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ","'Men' ",35
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ","'Women' ",45
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Men' ",2325
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ","'Women' ",3345
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Men' ",670
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ","'Women' ",665
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Men' ",160
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ","'Women' ",185
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Men' ",340
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ","'Women' ",310
2007 ,"'W0 - Creative Arts & Design: any area' ","'18' ","'Men' ",10
2007 ,"'W0 - Creative Arts & Design: any area' ","'18' ","'Women' ",45
2007 ,"'W0 - Creative Arts & Design: any area' ","'19' ","'Men' ",10
2007 ,"'W0 - Creative Arts & Design: any area' ","'19' ","'Women' ",30
2007 ,"'W0 - Creative Arts & Design: any area' ","'20' ","'Men' ",5
2007 ,"'W0 - Creative Arts & Design: any area' ","'20' ","'Women' ",5
2007 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ","'Men' ",10
2007 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ","'Women' ",15
2007 ,"'W1 - Fine Art' ","'17 and under' ","'Men' ",20
2007 ,"'W1 - Fine Art' ","'17 and under' ","'Women' ",145
2007 ,"'W1 - Fine Art' ","'18' ","'Men' ",1365
2007 ,"'W1 - Fine Art' ","'18' ","'Women' ",4100
2007 ,"'W1 - Fine Art' ","'19' ","'Men' ",2455
2007 ,"'W1 - Fine Art' ","'19' ","'Women' ",5465
2007 ,"'W1 - Fine Art' ","'20' ","'Men' ",775
2007 ,"'W1 - Fine Art' ","'20' ","'Women' ",1285
2007 ,"'W1 - Fine Art' ","'21 and over' ","'Men' ",1285
2007 ,"'W1 - Fine Art' ","'21 and over' ","'Women' ",2650
2007 ,"'W2 - Design studies' ","'17 and under' ","'Men' ",70
2007 ,"'W2 - Design studies' ","'17 and under' ","'Women' ",315
2007 ,"'W2 - Design studies' ","'18' ","'Men' ",9965
2007 ,"'W2 - Design studies' ","'18' ","'Women' ",17355
2007 ,"'W2 - Design studies' ","'19' ","'Men' ",8755
2007 ,"'W2 - Design studies' ","'19' ","'Women' ",16895
2007 ,"'W2 - Design studies' ","'20' ","'Men' ",2940
2007 ,"'W2 - Design studies' ","'20' ","'Women' ",4330
2007 ,"'W2 - Design studies' ","'21 and over' ","'Men' ",4480
2007 ,"'W2 - Design studies' ","'21 and over' ","'Women' ",6845
2007 ,"'W3 - Music' ","'17 and under' ","'Men' ",115
2007 ,"'W3 - Music' ","'17 and under' ","'Women' ",215
2007 ,"'W3 - Music' ","'18' ","'Men' ",8550
2007 ,"'W3 - Music' ","'18' ","'Women' ",6485
2007 ,"'W3 - Music' ","'19' ","'Men' ",3265
2007 ,"'W3 - Music' ","'19' ","'Women' ",1665
2007 ,"'W3 - Music' ","'20' ","'Men' ",1595
2007 ,"'W3 - Music' ","'20' ","'Women' ",490
2007 ,"'W3 - Music' ","'21 and over' ","'Men' ",2705
2007 ,"'W3 - Music' ","'21 and over' ","'Women' ",910
2007 ,"'W4 - Drama' ","'17 and under' ","'Men' ",50
2007 ,"'W4 - Drama' ","'17 and under' ","'Women' ",165
2007 ,"'W4 - Drama' ","'18' ","'Men' ",7500
2007 ,"'W4 - Drama' ","'18' ","'Women' ",18645
2007 ,"'W4 - Drama' ","'19' ","'Men' ",3365
2007 ,"'W4 - Drama' ","'19' ","'Women' ",7910
2007 ,"'W4 - Drama' ","'20' ","'Men' ",1425
2007 ,"'W4 - Drama' ","'20' ","'Women' ",2980
2007 ,"'W4 - Drama' ","'21 and over' ","'Men' ",2205
2007 ,"'W4 - Drama' ","'21 and over' ","'Women' ",4000
2007 ,"'W5 - Dance' ","'17 and under' ","'Men' ",5
2007 ,"'W5 - Dance' ","'17 and under' ","'Women' ",20
2007 ,"'W5 - Dance' ","'18' ","'Men' ",180
2007 ,"'W5 - Dance' ","'18' ","'Women' ",4155
2007 ,"'W5 - Dance' ","'19' ","'Men' ",150
2007 ,"'W5 - Dance' ","'19' ","'Women' ",1275
2007 ,"'W5 - Dance' ","'20' ","'Men' ",70
2007 ,"'W5 - Dance' ","'20' ","'Women' ",435
2007 ,"'W5 - Dance' ","'21 and over' ","'Men' ",60
2007 ,"'W5 - Dance' ","'21 and over' ","'Women' ",520
2007 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Men' ",70
2007 ,"'W6 - Cinematics and Photography' ","'17 and under' ","'Women' ",80
2007 ,"'W6 - Cinematics and Photography' ","'18' ","'Men' ",7075
2007 ,"'W6 - Cinematics and Photography' ","'18' ","'Women' ",6695
2007 ,"'W6 - Cinematics and Photography' ","'19' ","'Men' ",4875
2007 ,"'W6 - Cinematics and Photography' ","'19' ","'Women' ",4390
2007 ,"'W6 - Cinematics and Photography' ","'20' ","'Men' ",2000
2007 ,"'W6 - Cinematics and Photography' ","'20' ","'Women' ",1355
2007 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Men' ",3350
2007 ,"'W6 - Cinematics and Photography' ","'21 and over' ","'Women' ",2225
2007 ,"'W7 - Crafts' ","'17 and under' ","'Women' ",5
2007 ,"'W7 - Crafts' ","'18' ","'Men' ",65
2007 ,"'W7 - Crafts' ","'18' ","'Women' ",440
2007 ,"'W7 - Crafts' ","'19' ","'Men' ",65
2007 ,"'W7 - Crafts' ","'19' ","'Women' ",850
2007 ,"'W7 - Crafts' ","'20' ","'Men' ",30
2007 ,"'W7 - Crafts' ","'20' ","'Women' ",190
2007 ,"'W7 - Crafts' ","'21 and over' ","'Men' ",80
2007 ,"'W7 - Crafts' ","'21 and over' ","'Women' ",350
2007 ,"'W8 - Imaginative Writing' ","'17 and under' ","'Men' ",5
2007 ,"'W8 - Imaginative Writing' ","'17 and under' ","'Women' ",5
2007 ,"'W8 - Imaginative Writing' ","'18' ","'Men' ",520
2007 ,"'W8 - Imaginative Writing' ","'18' ","'Women' ",635
2007 ,"'W8 - Imaginative Writing' ","'19' ","'Men' ",180
2007 ,"'W8 - Imaginative Writing' ","'19' ","'Women' ",225
2007 ,"'W8 - Imaginative Writing' ","'20' ","'Men' ",70
2007 ,"'W8 - Imaginative Writing' ","'20' ","'Women' ",85
2007 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Men' ",275
2007 ,"'W8 - Imaginative Writing' ","'21 and over' ","'Women' ",210
2007 ,"'W9 - Others in Creative Arts and Design' ","'17 and under' ","'Women' ",10
2007 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Men' ",190
2007 ,"'W9 - Others in Creative Arts and Design' ","'18' ","'Women' ",365
2007 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Men' ",155
2007 ,"'W9 - Others in Creative Arts and Design' ","'19' ","'Women' ",295
2007 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Men' ",60
2007 ,"'W9 - Others in Creative Arts and Design' ","'20' ","'Women' ",120
2007 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Men' ",170
2007 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ","'Women' ",215
2007 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ","'Men' ",30
2007 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ","'Women' ",115
2007 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Men' ",2440
2007 ,"'WW - Combinations within Creative Arts and Design' ","'18' ","'Women' ",6300
2007 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Men' ",1480
2007 ,"'WW - Combinations within Creative Arts and Design' ","'19' ","'Women' ",3435
2007 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Men' ",570
2007 ,"'WW - Combinations within Creative Arts and Design' ","'20' ","'Women' ",1040
2007 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Men' ",890
2007 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ","'Women' ",1550
2007 ,"'X1 - Training Teachers' ","'17 and under' ","'Men' ",45
2007 ,"'X1 - Training Teachers' ","'17 and under' ","'Women' ",380
2007 ,"'X1 - Training Teachers' ","'18' ","'Men' ",3230
2007 ,"'X1 - Training Teachers' ","'18' ","'Women' ",25955
2007 ,"'X1 - Training Teachers' ","'19' ","'Men' ",1010
2007 ,"'X1 - Training Teachers' ","'19' ","'Women' ",6010
2007 ,"'X1 - Training Teachers' ","'20' ","'Men' ",425
2007 ,"'X1 - Training Teachers' ","'20' ","'Women' ",2315
2007 ,"'X1 - Training Teachers' ","'21 and over' ","'Men' ",1455
2007 ,"'X1 - Training Teachers' ","'21 and over' ","'Women' ",6065
2007 ,"'X2 - Research and Study Skills in Education' ","'18' ","'Women' ",5
2007 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ","'Women' ",35
2007 ,"'X3 - Academic studies in Education' ","'17 and under' ","'Men' ",5
2007 ,"'X3 - Academic studies in Education' ","'17 and under' ","'Women' ",70
2007 ,"'X3 - Academic studies in Education' ","'18' ","'Men' ",1330
2007 ,"'X3 - Academic studies in Education' ","'18' ","'Women' ",10890
2007 ,"'X3 - Academic studies in Education' ","'19' ","'Men' ",475
2007 ,"'X3 - Academic studies in Education' ","'19' ","'Women' ",3945
2007 ,"'X3 - Academic studies in Education' ","'20' ","'Men' ",225
2007 ,"'X3 - Academic studies in Education' ","'20' ","'Women' ",1640
2007 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Men' ",640
2007 ,"'X3 - Academic studies in Education' ","'21 and over' ","'Women' ",4075
2007 ,"'X9 - Others in Education' ","'18' ","'Men' ",75
2007 ,"'X9 - Others in Education' ","'18' ","'Women' ",125
2007 ,"'X9 - Others in Education' ","'19' ","'Men' ",25
2007 ,"'X9 - Others in Education' ","'19' ","'Women' ",45
2007 ,"'X9 - Others in Education' ","'20' ","'Men' ",20
2007 ,"'X9 - Others in Education' ","'20' ","'Women' ",15
2007 ,"'X9 - Others in Education' ","'21 and over' ","'Men' ",50
2007 ,"'X9 - Others in Education' ","'21 and over' ","'Women' ",135
2007 ,"'XX - Combinations within Education' ","'17 and under' ","'Men' ",5
2007 ,"'XX - Combinations within Education' ","'17 and under' ","'Women' ",5
2007 ,"'XX - Combinations within Education' ","'18' ","'Men' ",185
2007 ,"'XX - Combinations within Education' ","'18' ","'Women' ",580
2007 ,"'XX - Combinations within Education' ","'19' ","'Men' ",65
2007 ,"'XX - Combinations within Education' ","'19' ","'Women' ",170
2007 ,"'XX - Combinations within Education' ","'20' ","'Men' ",30
2007 ,"'XX - Combinations within Education' ","'20' ","'Women' ",85
2007 ,"'XX - Combinations within Education' ","'21 and over' ","'Men' ",65
2007 ,"'XX - Combinations within Education' ","'21 and over' ","'Women' ",235
2007 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Men' ",60
2007 ,"'Y Combs of arts/humanities' ","'17 and under' ","'Women' ",115
2007 ,"'Y Combs of arts/humanities' ","'18' ","'Men' ",4080
2007 ,"'Y Combs of arts/humanities' ","'18' ","'Women' ",8430
2007 ,"'Y Combs of arts/humanities' ","'19' ","'Men' ",1815
2007 ,"'Y Combs of arts/humanities' ","'19' ","'Women' ",3000
2007 ,"'Y Combs of arts/humanities' ","'20' ","'Men' ",685
2007 ,"'Y Combs of arts/humanities' ","'20' ","'Women' ",1080
2007 ,"'Y Combs of arts/humanities' ","'21 and over' ","'Men' ",1380
2007 ,"'Y Combs of arts/humanities' ","'21 and over' ","'Women' ",1890
2007 ,"'Y Combs of engin/tech/building studies' ","'17 and under' ","'Men' ",40
2007 ,"'Y Combs of engin/tech/building studies' ","'17 and under' ","'Women' ",10
2007 ,"'Y Combs of engin/tech/building studies' ","'18' ","'Men' ",1010
2007 ,"'Y Combs of engin/tech/building studies' ","'18' ","'Women' ",265
2007 ,"'Y Combs of engin/tech/building studies' ","'19' ","'Men' ",240
2007 ,"'Y Combs of engin/tech/building studies' ","'19' ","'Women' ",70
2007 ,"'Y Combs of engin/tech/building studies' ","'20' ","'Men' ",120
2007 ,"'Y Combs of engin/tech/building studies' ","'20' ","'Women' ",25
2007 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ","'Men' ",230
2007 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ","'Women' ",50
2007 ,"'Y Combs of engineering/technology' ","'17 and under' ","'Men' ",15
2007 ,"'Y Combs of engineering/technology' ","'17 and under' ","'Women' ",5
2007 ,"'Y Combs of engineering/technology' ","'18' ","'Men' ",645
2007 ,"'Y Combs of engineering/technology' ","'18' ","'Women' ",120
2007 ,"'Y Combs of engineering/technology' ","'19' ","'Men' ",215
2007 ,"'Y Combs of engineering/technology' ","'19' ","'Women' ",35
2007 ,"'Y Combs of engineering/technology' ","'20' ","'Men' ",90
2007 ,"'Y Combs of engineering/technology' ","'20' ","'Women' ",20
2007 ,"'Y Combs of engineering/technology' ","'21 and over' ","'Men' ",190
2007 ,"'Y Combs of engineering/technology' ","'21 and over' ","'Women' ",25
2007 ,"'Y Combs of languages' ","'17 and under' ","'Men' ",20
2007 ,"'Y Combs of languages' ","'17 and under' ","'Women' ",150
2007 ,"'Y Combs of languages' ","'18' ","'Men' ",1780
2007 ,"'Y Combs of languages' ","'18' ","'Women' ",5370
2007 ,"'Y Combs of languages' ","'19' ","'Men' ",390
2007 ,"'Y Combs of languages' ","'19' ","'Women' ",1120
2007 ,"'Y Combs of languages' ","'20' ","'Men' ",150
2007 ,"'Y Combs of languages' ","'20' ","'Women' ",280
