"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ",14175
2009 ,"'T3 - South Asian studies' ","'Mixed' ",5
2009 ,"'T3 - South Asian studies' ","'White' ",55
2009 ,"'T4 - Other Asian studies' ","'Asian' ",10
2009 ,"'T4 - Other Asian studies' ","'Mixed' ",5
2009 ,"'T4 - Other Asian studies' ","'White' ",30
2009 ,"'T5 - African studies' ","'Black' ",20
2009 ,"'T5 - African studies' ","'Mixed' ",10
2009 ,"'T5 - African studies' ","'White' ",65
2009 ,"'T6 - Modern Middle Eastern studies' ","'Asian' ",115
2009 ,"'T6 - Modern Middle Eastern studies' ","'Black' ",15
2009 ,"'T6 - Modern Middle Eastern studies' ","'Mixed' ",45
2009 ,"'T6 - Modern Middle Eastern studies' ","'White' ",235
2009 ,"'T6 - Modern Middle Eastern studies' ","'Other' ",30
2009 ,"'T6 - Modern Middle Eastern studies' ","'Unknown' ",10
2009 ,"'T7 - American studies' ","'Asian' ",20
2009 ,"'T7 - American studies' ","'Black' ",105
2009 ,"'T7 - American studies' ","'Mixed' ",140
2009 ,"'T7 - American studies' ","'White' ",2330
2009 ,"'T7 - American studies' ","'Unknown' ",25
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Asian' ",20
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Black' ",15
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Mixed' ",50
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'White' ",1360
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Other' ",5
2009 ,"'T9 - Others in non-European Langs, Lit & related' ","'Unknown' ",15
2009 ,"'TT - Combinations within non-European Langs & related' ","'Asian' ",30
2009 ,"'TT - Combinations within non-European Langs & related' ","'Black' ",5
2009 ,"'TT - Combinations within non-European Langs & related' ","'Mixed' ",20
2009 ,"'TT - Combinations within non-European Langs & related' ","'White' ",250
2009 ,"'TT - Combinations within non-European Langs & related' ","'Unknown' ",5
2009 ,"'V1 - History by Period' ","'Asian' ",1320
2009 ,"'V1 - History by Period' ","'Black' ",565
2009 ,"'V1 - History by Period' ","'Mixed' ",1245
2009 ,"'V1 - History by Period' ","'White' ",40950
2009 ,"'V1 - History by Period' ","'Other' ",200
2009 ,"'V1 - History by Period' ","'Unknown' ",465
2009 ,"'V2 - History by Area' ","'Asian' ",5
2009 ,"'V2 - History by Area' ","'Mixed' ",10
2009 ,"'V2 - History by Area' ","'White' ",375
2009 ,"'V2 - History by Area' ","'Other' ",5
2009 ,"'V2 - History by Area' ","'Unknown' ",5
2009 ,"'V3 - History by Topic' ","'Asian' ",105
2009 ,"'V3 - History by Topic' ","'Black' ",40
2009 ,"'V3 - History by Topic' ","'Mixed' ",200
2009 ,"'V3 - History by Topic' ","'White' ",5320
2009 ,"'V3 - History by Topic' ","'Other' ",30
2009 ,"'V3 - History by Topic' ","'Unknown' ",95
2009 ,"'V4 - Archaeology' ","'Asian' ",50
2009 ,"'V4 - Archaeology' ","'Black' ",10
2009 ,"'V4 - Archaeology' ","'Mixed' ",55
2009 ,"'V4 - Archaeology' ","'White' ",2190
2009 ,"'V4 - Archaeology' ","'Other' ",5
2009 ,"'V4 - Archaeology' ","'Unknown' ",20
2009 ,"'V5 - Philosophy' ","'Asian' ",300
2009 ,"'V5 - Philosophy' ","'Black' ",115
2009 ,"'V5 - Philosophy' ","'Mixed' ",395
2009 ,"'V5 - Philosophy' ","'White' ",7560
2009 ,"'V5 - Philosophy' ","'Other' ",45
2009 ,"'V5 - Philosophy' ","'Unknown' ",190
2009 ,"'V6 - Theology and Religious studies' ","'Asian' ",335
2009 ,"'V6 - Theology and Religious studies' ","'Black' ",140
2009 ,"'V6 - Theology and Religious studies' ","'Mixed' ",160
2009 ,"'V6 - Theology and Religious studies' ","'White' ",4465
2009 ,"'V6 - Theology and Religious studies' ","'Other' ",30
2009 ,"'V6 - Theology and Religious studies' ","'Unknown' ",65
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Asian' ",10
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Black' ",15
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Mixed' ",20
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'White' ",455
2009 ,"'V9 - Others in Hist & Philosophical studies' ","'Unknown' ",5
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Asian' ",210
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Black' ",80
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Mixed' ",160
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'White' ",6010
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Other' ",35
2009 ,"'VV - Combinations within Hist & Philosophical studies' ","'Unknown' ",75
2009 ,"'W0 - Creative Arts & Design: any area' ","'Asian' ",20
2009 ,"'W0 - Creative Arts & Design: any area' ","'Black' ",25
2009 ,"'W0 - Creative Arts & Design: any area' ","'Mixed' ",20
2009 ,"'W0 - Creative Arts & Design: any area' ","'White' ",220
2009 ,"'W0 - Creative Arts & Design: any area' ","'Other' ",10
2009 ,"'W0 - Creative Arts & Design: any area' ","'Unknown' ",5
2009 ,"'W1 - Fine Art' ","'Asian' ",530
2009 ,"'W1 - Fine Art' ","'Black' ",315
2009 ,"'W1 - Fine Art' ","'Mixed' ",705
2009 ,"'W1 - Fine Art' ","'White' ",15140
2009 ,"'W1 - Fine Art' ","'Other' ",155
2009 ,"'W1 - Fine Art' ","'Unknown' ",230
2009 ,"'W2 - Design studies' ","'Asian' ",5050
2009 ,"'W2 - Design studies' ","'Black' ",3330
2009 ,"'W2 - Design studies' ","'Mixed' ",2795
2009 ,"'W2 - Design studies' ","'White' ",56410
2009 ,"'W2 - Design studies' ","'Other' ",740
2009 ,"'W2 - Design studies' ","'Unknown' ",445
2009 ,"'W3 - Music' ","'Asian' ",325
2009 ,"'W3 - Music' ","'Black' ",855
2009 ,"'W3 - Music' ","'Mixed' ",830
2009 ,"'W3 - Music' ","'White' ",20070
2009 ,"'W3 - Music' ","'Other' ",140
2009 ,"'W3 - Music' ","'Unknown' ",175
2009 ,"'W4 - Drama' ","'Asian' ",565
2009 ,"'W4 - Drama' ","'Black' ",2075
2009 ,"'W4 - Drama' ","'Mixed' ",1935
2009 ,"'W4 - Drama' ","'White' ",40915
2009 ,"'W4 - Drama' ","'Other' ",260
2009 ,"'W4 - Drama' ","'Unknown' ",315
2009 ,"'W5 - Dance' ","'Asian' ",70
2009 ,"'W5 - Dance' ","'Black' ",405
2009 ,"'W5 - Dance' ","'Mixed' ",435
2009 ,"'W5 - Dance' ","'White' ",6415
2009 ,"'W5 - Dance' ","'Other' ",50
2009 ,"'W5 - Dance' ","'Unknown' ",25
2009 ,"'W6 - Cinematics and Photography' ","'Asian' ",1065
2009 ,"'W6 - Cinematics and Photography' ","'Black' ",1370
2009 ,"'W6 - Cinematics and Photography' ","'Mixed' ",1285
2009 ,"'W6 - Cinematics and Photography' ","'White' ",26715
2009 ,"'W6 - Cinematics and Photography' ","'Other' ",315
2009 ,"'W6 - Cinematics and Photography' ","'Unknown' ",260
2009 ,"'W7 - Crafts' ","'Asian' ",60
2009 ,"'W7 - Crafts' ","'Black' ",45
2009 ,"'W7 - Crafts' ","'Mixed' ",60
2009 ,"'W7 - Crafts' ","'White' ",1555
2009 ,"'W7 - Crafts' ","'Other' ",10
2009 ,"'W7 - Crafts' ","'Unknown' ",20
2009 ,"'W8 - Imaginative Writing' ","'Asian' ",70
2009 ,"'W8 - Imaginative Writing' ","'Black' ",190
2009 ,"'W8 - Imaginative Writing' ","'Mixed' ",135
2009 ,"'W8 - Imaginative Writing' ","'White' ",2475
2009 ,"'W8 - Imaginative Writing' ","'Other' ",15
2009 ,"'W8 - Imaginative Writing' ","'Unknown' ",45
2009 ,"'W9 - Others in Creative Arts and Design' ","'Asian' ",70
2009 ,"'W9 - Others in Creative Arts and Design' ","'Black' ",110
2009 ,"'W9 - Others in Creative Arts and Design' ","'Mixed' ",95
2009 ,"'W9 - Others in Creative Arts and Design' ","'White' ",1535
2009 ,"'W9 - Others in Creative Arts and Design' ","'Other' ",20
2009 ,"'W9 - Others in Creative Arts and Design' ","'Unknown' ",15
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Asian' ",410
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Black' ",690
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Mixed' ",575
2009 ,"'WW - Combinations within Creative Arts and Design' ","'White' ",13590
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Other' ",105
2009 ,"'WW - Combinations within Creative Arts and Design' ","'Unknown' ",115
2009 ,"'X1 - Training Teachers' ","'Asian' ",2045
2009 ,"'X1 - Training Teachers' ","'Black' ",705
2009 ,"'X1 - Training Teachers' ","'Mixed' ",745
2009 ,"'X1 - Training Teachers' ","'White' ",41230
2009 ,"'X1 - Training Teachers' ","'Other' ",180
2009 ,"'X1 - Training Teachers' ","'Unknown' ",100
2009 ,"'X2 - Research and Study Skills in Education' ","'Asian' ",5
2009 ,"'X2 - Research and Study Skills in Education' ","'White' ",50
2009 ,"'X3 - Academic studies in Education' ","'Asian' ",2380
2009 ,"'X3 - Academic studies in Education' ","'Black' ",1440
2009 ,"'X3 - Academic studies in Education' ","'Mixed' ",595
2009 ,"'X3 - Academic studies in Education' ","'White' ",20700
2009 ,"'X3 - Academic studies in Education' ","'Other' ",240
2009 ,"'X3 - Academic studies in Education' ","'Unknown' ",85
2009 ,"'X9 - Others in Education' ","'Asian' ",5
2009 ,"'X9 - Others in Education' ","'Black' ",10
2009 ,"'X9 - Others in Education' ","'Mixed' ",10
2009 ,"'X9 - Others in Education' ","'White' ",560
2009 ,"'X9 - Others in Education' ","'Unknown' ",5
2009 ,"'XX - Combinations within Education' ","'Asian' ",75
2009 ,"'XX - Combinations within Education' ","'Black' ",20
2009 ,"'XX - Combinations within Education' ","'Mixed' ",20
2009 ,"'XX - Combinations within Education' ","'White' ",1230
2009 ,"'XX - Combinations within Education' ","'Unknown' ",5
2009 ,"'Y Combs of arts/humanities' ","'Asian' ",665
2009 ,"'Y Combs of arts/humanities' ","'Black' ",960
2009 ,"'Y Combs of arts/humanities' ","'Mixed' ",715
2009 ,"'Y Combs of arts/humanities' ","'White' ",14565
2009 ,"'Y Combs of arts/humanities' ","'Other' ",160
2009 ,"'Y Combs of arts/humanities' ","'Unknown' ",140
2009 ,"'Y Combs of engin/tech/building studies' ","'Asian' ",80
2009 ,"'Y Combs of engin/tech/building studies' ","'Black' ",45
2009 ,"'Y Combs of engin/tech/building studies' ","'Mixed' ",30
2009 ,"'Y Combs of engin/tech/building studies' ","'White' ",710
2009 ,"'Y Combs of engin/tech/building studies' ","'Other' ",10
2009 ,"'Y Combs of engin/tech/building studies' ","'Unknown' ",5
2009 ,"'Y Combs of engineering/technology' ","'Asian' ",60
2009 ,"'Y Combs of engineering/technology' ","'Black' ",45
2009 ,"'Y Combs of engineering/technology' ","'Mixed' ",30
2009 ,"'Y Combs of engineering/technology' ","'White' ",965
2009 ,"'Y Combs of engineering/technology' ","'Other' ",10
2009 ,"'Y Combs of engineering/technology' ","'Unknown' ",10
2009 ,"'Y Combs of languages' ","'Asian' ",345
2009 ,"'Y Combs of languages' ","'Black' ",225
2009 ,"'Y Combs of languages' ","'Mixed' ",405
2009 ,"'Y Combs of languages' ","'White' ",6425
2009 ,"'Y Combs of languages' ","'Other' ",85
2009 ,"'Y Combs of languages' ","'Unknown' ",100
2009 ,"'Y Combs of languages with arts/humanities' ","'Asian' ",1355
2009 ,"'Y Combs of languages with arts/humanities' ","'Black' ",1050
2009 ,"'Y Combs of languages with arts/humanities' ","'Mixed' ",1340
2009 ,"'Y Combs of languages with arts/humanities' ","'White' ",32040
2009 ,"'Y Combs of languages with arts/humanities' ","'Other' ",235
2009 ,"'Y Combs of languages with arts/humanities' ","'Unknown' ",345
2009 ,"'Y Combs of med/bio/agric sciences' ","'Asian' ",1090
2009 ,"'Y Combs of med/bio/agric sciences' ","'Black' ",760
2009 ,"'Y Combs of med/bio/agric sciences' ","'Mixed' ",450
2009 ,"'Y Combs of med/bio/agric sciences' ","'White' ",11630
2009 ,"'Y Combs of med/bio/agric sciences' ","'Other' ",125
2009 ,"'Y Combs of med/bio/agric sciences' ","'Unknown' ",80
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Asian' ",760
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Black' ",510
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Mixed' ",185
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'White' ",4250
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Other' ",120
2009 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Unknown' ",55
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Asian' ",785
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Black' ",495
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Mixed' ",345
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'White' ",7910
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Other' ",100
2009 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Unknown' ",90
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Asian' ",4000
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Black' ",1365
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Mixed' ",410
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'White' ",10030
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Other' ",205
2009 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Unknown' ",120
2009 ,"'Y Combs of phys/math/comp sciences' ","'Asian' ",690
2009 ,"'Y Combs of phys/math/comp sciences' ","'Black' ",205
2009 ,"'Y Combs of phys/math/comp sciences' ","'Mixed' ",125
2009 ,"'Y Combs of phys/math/comp sciences' ","'White' ",3645
2009 ,"'Y Combs of phys/math/comp sciences' ","'Other' ",50
2009 ,"'Y Combs of phys/math/comp sciences' ","'Unknown' ",35
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Asian' ",1220
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Black' ",1310
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Mixed' ",1130
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'White' ",32475
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Other' ",215
2009 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Unknown' ",125
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Asian' ",1995
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Black' ",2100
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Mixed' ",835
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'White' ",21830
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Other' ",210
2009 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Unknown' ",115
2009 ,"'Y Combs of sciences with engineering/technology' ","'Asian' ",705
2009 ,"'Y Combs of sciences with engineering/technology' ","'Black' ",445
2009 ,"'Y Combs of sciences with engineering/technology' ","'Mixed' ",175
2009 ,"'Y Combs of sciences with engineering/technology' ","'White' ",3530
2009 ,"'Y Combs of sciences with engineering/technology' ","'Other' ",90
2009 ,"'Y Combs of sciences with engineering/technology' ","'Unknown' ",55
2009 ,"'Y Combs of soc studies/law' ","'Asian' ",1055
2009 ,"'Y Combs of soc studies/law' ","'Black' ",915
2009 ,"'Y Combs of soc studies/law' ","'Mixed' ",355
2009 ,"'Y Combs of soc studies/law' ","'White' ",8080
2009 ,"'Y Combs of soc studies/law' ","'Other' ",120
2009 ,"'Y Combs of soc studies/law' ","'Unknown' ",60
2009 ,"'Y Combs of soc studies/law with business' ","'Asian' ",3545
2009 ,"'Y Combs of soc studies/law with business' ","'Black' ",1685
2009 ,"'Y Combs of soc studies/law with business' ","'Mixed' ",545
2009 ,"'Y Combs of soc studies/law with business' ","'White' ",8720
2009 ,"'Y Combs of soc studies/law with business' ","'Other' ",195
2009 ,"'Y Combs of soc studies/law with business' ","'Unknown' ",125
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Asian' ",2485
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Black' ",2180
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Mixed' ",1665
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'White' ",33890
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Other' ",365
2009 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Unknown' ",465
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Asian' ",720
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Black' ",520
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Mixed' ",550
2009 ,"'Y Combs of social studies/bus/law with languages' ","'White' ",8780
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Other' ",170
2009 ,"'Y Combs of social studies/bus/law with languages' ","'Unknown' ",125
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Asian' ",1780
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Black' ",870
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Mixed' ",595
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'White' ",10985
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Other' ",170
2009 ,"'Z Combs of 3 subjects, or other general courses' ","'Unknown' ",225
2009 ,"'Z Other courses not elsewhere classified' ","'Asian' ",20
2009 ,"'Z Other courses not elsewhere classified' ","'Black' ",5
2009 ,"'Z Other courses not elsewhere classified' ","'Mixed' ",5
2009 ,"'Z Other courses not elsewhere classified' ","'White' ",170
2010 ,"'A1 - Pre-clinical Medicine' ","'Asian' ",15385
2010 ,"'A1 - Pre-clinical Medicine' ","'Black' ",4150
2010 ,"'A1 - Pre-clinical Medicine' ","'Mixed' ",2525
2010 ,"'A1 - Pre-clinical Medicine' ","'White' ",38400
2010 ,"'A1 - Pre-clinical Medicine' ","'Other' ",1475
2010 ,"'A1 - Pre-clinical Medicine' ","'Unknown' ",925
2010 ,"'A2 - Pre-clinical Dentistry' ","'Asian' ",5040
2010 ,"'A2 - Pre-clinical Dentistry' ","'Black' ",470
2010 ,"'A2 - Pre-clinical Dentistry' ","'Mixed' ",355
2010 ,"'A2 - Pre-clinical Dentistry' ","'White' ",4655
2010 ,"'A2 - Pre-clinical Dentistry' ","'Other' ",500
2010 ,"'A2 - Pre-clinical Dentistry' ","'Unknown' ",115
2010 ,"'A9 - Others in Medicine and Dentistry' ","'Asian' ",25
2010 ,"'A9 - Others in Medicine and Dentistry' ","'Black' ",10
2010 ,"'A9 - Others in Medicine and Dentistry' ","'Mixed' ",5
2010 ,"'A9 - Others in Medicine and Dentistry' ","'White' ",60
2010 ,"'A9 - Others in Medicine and Dentistry' ","'Other' ",5
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Asian' ",2205
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Black' ",1455
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Mixed' ",840
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'White' ",19945
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Other' ",200
2010 ,"'B1 - Anatomy,Physiology and Pathology' ","'Unknown' ",115
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Asian' ",10430
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Black' ",3290
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Mixed' ",445
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'White' ",6865
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Other' ",895
2010 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Unknown' ",300
2010 ,"'B3 - Complementary Medicine' ","'Asian' ",180
2010 ,"'B3 - Complementary Medicine' ","'Black' ",120
2010 ,"'B3 - Complementary Medicine' ","'Mixed' ",90
2010 ,"'B3 - Complementary Medicine' ","'White' ",1620
2010 ,"'B3 - Complementary Medicine' ","'Other' ",40
2010 ,"'B3 - Complementary Medicine' ","'Unknown' ",20
2010 ,"'B4 - Nutrition' ","'Asian' ",430
2010 ,"'B4 - Nutrition' ","'Black' ",360
2010 ,"'B4 - Nutrition' ","'Mixed' ",160
2010 ,"'B4 - Nutrition' ","'White' ",3945
2010 ,"'B4 - Nutrition' ","'Other' ",100
2010 ,"'B4 - Nutrition' ","'Unknown' ",60
2010 ,"'B5 - Ophthalmics' ","'Asian' ",2455
2010 ,"'B5 - Ophthalmics' ","'Black' ",155
2010 ,"'B5 - Ophthalmics' ","'Mixed' ",85
2010 ,"'B5 - Ophthalmics' ","'White' ",1235
2010 ,"'B5 - Ophthalmics' ","'Other' ",95
2010 ,"'B5 - Ophthalmics' ","'Unknown' ",50
2010 ,"'B6 - Aural and Oral Sciences' ","'Asian' ",850
2010 ,"'B6 - Aural and Oral Sciences' ","'Black' ",210
2010 ,"'B6 - Aural and Oral Sciences' ","'Mixed' ",130
2010 ,"'B6 - Aural and Oral Sciences' ","'White' ",4210
2010 ,"'B6 - Aural and Oral Sciences' ","'Other' ",40
2010 ,"'B6 - Aural and Oral Sciences' ","'Unknown' ",40
2010 ,"'B7 - Nursing' ","'Asian' ",11400
2010 ,"'B7 - Nursing' ","'Black' ",33270
2010 ,"'B7 - Nursing' ","'Mixed' ",4595
2010 ,"'B7 - Nursing' ","'White' ",125340
2010 ,"'B7 - Nursing' ","'Other' ",1455
2010 ,"'B7 - Nursing' ","'Unknown' ",815
2010 ,"'B8 - Medical Technology' ","'Asian' ",1655
2010 ,"'B8 - Medical Technology' ","'Black' ",2090
2010 ,"'B8 - Medical Technology' ","'Mixed' ",245
