"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Academy' ","'Firm choice' ",1240
2009 ,"'C9 - Others in Biological Sciences' ","'Grammar' ","'Main scheme Clearing' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Firm choice' ",25
2009 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Insurance choice' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Main scheme Clearing' ",10
2009 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Firm choice' ",85
2009 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",20
2009 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Other main scheme choice' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",25
2009 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Direct Clearing' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'State' ","'Firm choice' ",105
2009 ,"'C9 - Others in Biological Sciences' ","'State' ","'Insurance choice' ",30
2009 ,"'C9 - Others in Biological Sciences' ","'State' ","'Extra' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'State' ","'Main scheme Clearing' ",45
2009 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Firm choice' ",15
2009 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Direct Clearing' ",5
2009 ,"'C9 - Others in Biological Sciences' ","'Other' ","'RPA' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Firm choice' ",60
2009 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Insurance choice' ",15
2009 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Main scheme Clearing' ",15
2009 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Firm choice' ",25
2009 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Insurance choice' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Main scheme Clearing' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ","'Firm choice' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Firm choice' ",20
2009 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Firm choice' ",40
2009 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",10
2009 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Firm choice' ",105
2009 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Insurance choice' ",20
2009 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Extra' ",5
2009 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Main scheme Clearing' ",10
2009 ,"'CC - Combinations within Biological Sciences' ","'Other' ","'Firm choice' ",10
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Firm choice' ",155
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Main scheme Clearing' ",5
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Further education' ","'Firm choice' ",20
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Grammar' ","'Firm choice' ",25
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Firm choice' ",135
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Main scheme Clearing' ",5
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ","'Firm choice' ",60
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ","'Main scheme Clearing' ",5
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Firm choice' ",135
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Main scheme Clearing' ",5
2009 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Other' ","'Firm choice' ",5
2009 ,"'D3 - Animal Science' ","'Academy' ","'Firm choice' ",185
2009 ,"'D3 - Animal Science' ","'Academy' ","'Insurance choice' ",20
2009 ,"'D3 - Animal Science' ","'Academy' ","'Other main scheme choice' ",5
2009 ,"'D3 - Animal Science' ","'Academy' ","'Extra' ",5
2009 ,"'D3 - Animal Science' ","'Academy' ","'Main scheme Clearing' ",30
2009 ,"'D3 - Animal Science' ","'Academy' ","'Direct Clearing' ",5
2009 ,"'D3 - Animal Science' ","'Further education' ","'Firm choice' ",270
2009 ,"'D3 - Animal Science' ","'Further education' ","'Insurance choice' ",10
2009 ,"'D3 - Animal Science' ","'Further education' ","'Other main scheme choice' ",20
2009 ,"'D3 - Animal Science' ","'Further education' ","'Extra' ",5
2009 ,"'D3 - Animal Science' ","'Further education' ","'Main scheme Clearing' ",25
2009 ,"'D3 - Animal Science' ","'Further education' ","'Direct Clearing' ",15
2009 ,"'D3 - Animal Science' ","'Grammar' ","'Firm choice' ",20
2009 ,"'D3 - Animal Science' ","'Grammar' ","'Main scheme Clearing' ",5
2009 ,"'D3 - Animal Science' ","'Independent' ","'Firm choice' ",50
2009 ,"'D3 - Animal Science' ","'Independent' ","'Insurance choice' ",5
2009 ,"'D3 - Animal Science' ","'Independent' ","'Extra' ",5
2009 ,"'D3 - Animal Science' ","'Independent' ","'Main scheme Clearing' ",10
2009 ,"'D3 - Animal Science' ","'Independent' ","'Direct Clearing' ",5
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Firm choice' ",175
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Insurance choice' ",20
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Other main scheme choice' ",10
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Extra' ",5
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Main scheme Clearing' ",10
2009 ,"'D3 - Animal Science' ","'Sixth form college' ","'Direct Clearing' ",5
2009 ,"'D3 - Animal Science' ","'State' ","'Firm choice' ",200
2009 ,"'D3 - Animal Science' ","'State' ","'Insurance choice' ",30
2009 ,"'D3 - Animal Science' ","'State' ","'Extra' ",10
2009 ,"'D3 - Animal Science' ","'State' ","'Main scheme Clearing' ",20
2009 ,"'D3 - Animal Science' ","'State' ","'Direct Clearing' ",5
2009 ,"'D3 - Animal Science' ","'Other' ","'Firm choice' ",55
2009 ,"'D3 - Animal Science' ","'Other' ","'Other main scheme choice' ",5
2009 ,"'D3 - Animal Science' ","'Other' ","'Direct Clearing' ",5
2009 ,"'D3 - Animal Science' ","'Other' ","'RPA' ",65
2009 ,"'D4 - Agriculture' ","'Academy' ","'Firm choice' ",105
2009 ,"'D4 - Agriculture' ","'Academy' ","'Insurance choice' ",10
2009 ,"'D4 - Agriculture' ","'Academy' ","'Main scheme Clearing' ",15
2009 ,"'D4 - Agriculture' ","'Further education' ","'Firm choice' ",195
2009 ,"'D4 - Agriculture' ","'Further education' ","'Insurance choice' ",5
2009 ,"'D4 - Agriculture' ","'Further education' ","'Other main scheme choice' ",20
2009 ,"'D4 - Agriculture' ","'Further education' ","'Main scheme Clearing' ",15
2009 ,"'D4 - Agriculture' ","'Further education' ","'Direct Clearing' ",10
2009 ,"'D4 - Agriculture' ","'Grammar' ","'Firm choice' ",45
2009 ,"'D4 - Agriculture' ","'Grammar' ","'Insurance choice' ",10
2009 ,"'D4 - Agriculture' ","'Grammar' ","'Main scheme Clearing' ",5
2009 ,"'D4 - Agriculture' ","'Independent' ","'Firm choice' ",85
2009 ,"'D4 - Agriculture' ","'Independent' ","'Insurance choice' ",10
2009 ,"'D4 - Agriculture' ","'Independent' ","'Main scheme Clearing' ",5
2009 ,"'D4 - Agriculture' ","'Sixth form college' ","'Firm choice' ",85
2009 ,"'D4 - Agriculture' ","'Sixth form college' ","'Other main scheme choice' ",5
2009 ,"'D4 - Agriculture' ","'Sixth form college' ","'Main scheme Clearing' ",5
2009 ,"'D4 - Agriculture' ","'State' ","'Firm choice' ",165
2009 ,"'D4 - Agriculture' ","'State' ","'Insurance choice' ",10
2009 ,"'D4 - Agriculture' ","'State' ","'Other main scheme choice' ",5
2009 ,"'D4 - Agriculture' ","'State' ","'Extra' ",5
2009 ,"'D4 - Agriculture' ","'State' ","'Main scheme Clearing' ",10
2009 ,"'D4 - Agriculture' ","'State' ","'Direct Clearing' ",5
2009 ,"'D4 - Agriculture' ","'Other' ","'Firm choice' ",65
2009 ,"'D4 - Agriculture' ","'Other' ","'Other main scheme choice' ",10
2009 ,"'D4 - Agriculture' ","'Other' ","'Direct Clearing' ",10
2009 ,"'D4 - Agriculture' ","'Other' ","'RPA' ",35
2009 ,"'D5 - Forestry & arboriculture' ","'Academy' ","'Firm choice' ",5
2009 ,"'D5 - Forestry & arboriculture' ","'Further education' ","'Firm choice' ",5
2009 ,"'D5 - Forestry & arboriculture' ","'Sixth form college' ","'Firm choice' ",10
2009 ,"'D5 - Forestry & arboriculture' ","'State' ","'Firm choice' ",5
2009 ,"'D5 - Forestry & arboriculture' ","'Other' ","'Firm choice' ",5
2009 ,"'D5 - Forestry & arboriculture' ","'Other' ","'RPA' ",10
2009 ,"'D6 - Food and Beverage studies' ","'Academy' ","'Firm choice' ",45
2009 ,"'D6 - Food and Beverage studies' ","'Academy' ","'Insurance choice' ",5
2009 ,"'D6 - Food and Beverage studies' ","'Further education' ","'Firm choice' ",25
2009 ,"'D6 - Food and Beverage studies' ","'Further education' ","'Direct Clearing' ",5
2009 ,"'D6 - Food and Beverage studies' ","'Grammar' ","'Firm choice' ",10
2009 ,"'D6 - Food and Beverage studies' ","'Grammar' ","'Main scheme Clearing' ",5
2009 ,"'D6 - Food and Beverage studies' ","'Independent' ","'Firm choice' ",15
2009 ,"'D6 - Food and Beverage studies' ","'Sixth form college' ","'Firm choice' ",20
2009 ,"'D6 - Food and Beverage studies' ","'Sixth form college' ","'Main scheme Clearing' ",5
2009 ,"'D6 - Food and Beverage studies' ","'State' ","'Firm choice' ",50
2009 ,"'D6 - Food and Beverage studies' ","'State' ","'Insurance choice' ",10
2009 ,"'D6 - Food and Beverage studies' ","'State' ","'Main scheme Clearing' ",5
2009 ,"'D6 - Food and Beverage studies' ","'Other' ","'Firm choice' ",5
2009 ,"'D7 - Agricultural Sciences' ","'Academy' ","'Firm choice' ",5
2009 ,"'D7 - Agricultural Sciences' ","'Independent' ","'Firm choice' ",10
2009 ,"'D7 - Agricultural Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2009 ,"'D7 - Agricultural Sciences' ","'State' ","'Firm choice' ",5
2009 ,"'D7 - Agricultural Sciences' ","'State' ","'Main scheme Clearing' ",5
2009 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Academy' ","'Firm choice' ",5
2009 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Further education' ","'Firm choice' ",5
2009 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'Sixth form college' ","'Firm choice' ",5
2009 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'State' ","'Firm choice' ",10
2009 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Academy' ","'Firm choice' ",5
2009 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Further education' ","'Firm choice' ",15
2009 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Sixth form college' ","'Firm choice' ",10
2009 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'State' ","'Firm choice' ",5
2009 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Other' ","'Firm choice' ",10
2009 ,"'F0 - Physical Sciences: any area of study' ","'Academy' ","'Firm choice' ",10
2009 ,"'F0 - Physical Sciences: any area of study' ","'Independent' ","'Firm choice' ",5
2009 ,"'F0 - Physical Sciences: any area of study' ","'Sixth form college' ","'Firm choice' ",5
2009 ,"'F0 - Physical Sciences: any area of study' ","'State' ","'Firm choice' ",5
2009 ,"'F0 - Physical Sciences: any area of study' ","'State' ","'Main scheme Clearing' ",5
2009 ,"'F1 - Chemistry' ","'Academy' ","'Firm choice' ",620
2009 ,"'F1 - Chemistry' ","'Academy' ","'Insurance choice' ",120
2009 ,"'F1 - Chemistry' ","'Academy' ","'Extra' ",5
2009 ,"'F1 - Chemistry' ","'Academy' ","'Adjustment' ",5
2009 ,"'F1 - Chemistry' ","'Academy' ","'Main scheme Clearing' ",115
2009 ,"'F1 - Chemistry' ","'Further education' ","'Firm choice' ",130
2009 ,"'F1 - Chemistry' ","'Further education' ","'Insurance choice' ",15
2009 ,"'F1 - Chemistry' ","'Further education' ","'Main scheme Clearing' ",15
2009 ,"'F1 - Chemistry' ","'Grammar' ","'Firm choice' ",75
2009 ,"'F1 - Chemistry' ","'Grammar' ","'Insurance choice' ",20
2009 ,"'F1 - Chemistry' ","'Grammar' ","'Main scheme Clearing' ",10
2009 ,"'F1 - Chemistry' ","'Independent' ","'Firm choice' ",330
2009 ,"'F1 - Chemistry' ","'Independent' ","'Insurance choice' ",45
2009 ,"'F1 - Chemistry' ","'Independent' ","'Main scheme Clearing' ",40
2009 ,"'F1 - Chemistry' ","'Independent' ","'Direct Clearing' ",5
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Firm choice' ",420
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Insurance choice' ",100
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Other main scheme choice' ",5
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Extra' ",5
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Main scheme Clearing' ",75
2009 ,"'F1 - Chemistry' ","'Sixth form college' ","'Direct Clearing' ",5
2009 ,"'F1 - Chemistry' ","'State' ","'Firm choice' ",645
2009 ,"'F1 - Chemistry' ","'State' ","'Insurance choice' ",130
2009 ,"'F1 - Chemistry' ","'State' ","'Extra' ",15
2009 ,"'F1 - Chemistry' ","'State' ","'Main scheme Clearing' ",95
2009 ,"'F1 - Chemistry' ","'State' ","'Direct Clearing' ",5
2009 ,"'F1 - Chemistry' ","'Other' ","'Firm choice' ",25
2009 ,"'F1 - Chemistry' ","'Other' ","'Insurance choice' ",5
2009 ,"'F1 - Chemistry' ","'Other' ","'Direct Clearing' ",5
2009 ,"'F1 - Chemistry' ","'Other' ","'RPA' ",10
2009 ,"'F3 - Physics' ","'Academy' ","'Firm choice' ",660
2009 ,"'F3 - Physics' ","'Academy' ","'Insurance choice' ",125
2009 ,"'F3 - Physics' ","'Academy' ","'Extra' ",5
2009 ,"'F3 - Physics' ","'Academy' ","'Main scheme Clearing' ",55
2009 ,"'F3 - Physics' ","'Further education' ","'Firm choice' ",100
2009 ,"'F3 - Physics' ","'Further education' ","'Insurance choice' ",15
2009 ,"'F3 - Physics' ","'Further education' ","'Main scheme Clearing' ",10
2009 ,"'F3 - Physics' ","'Grammar' ","'Firm choice' ",110
2009 ,"'F3 - Physics' ","'Grammar' ","'Insurance choice' ",5
2009 ,"'F3 - Physics' ","'Grammar' ","'Main scheme Clearing' ",5
2009 ,"'F3 - Physics' ","'Independent' ","'Firm choice' ",370
2009 ,"'F3 - Physics' ","'Independent' ","'Insurance choice' ",40
2009 ,"'F3 - Physics' ","'Independent' ","'Extra' ",5
2009 ,"'F3 - Physics' ","'Independent' ","'Main scheme Clearing' ",15
2009 ,"'F3 - Physics' ","'Sixth form college' ","'Firm choice' ",300
2009 ,"'F3 - Physics' ","'Sixth form college' ","'Insurance choice' ",45
2009 ,"'F3 - Physics' ","'Sixth form college' ","'Other main scheme choice' ",5
2009 ,"'F3 - Physics' ","'Sixth form college' ","'Main scheme Clearing' ",35
2009 ,"'F3 - Physics' ","'State' ","'Firm choice' ",700
2009 ,"'F3 - Physics' ","'State' ","'Insurance choice' ",95
2009 ,"'F3 - Physics' ","'State' ","'Extra' ",5
2009 ,"'F3 - Physics' ","'State' ","'Main scheme Clearing' ",65
2009 ,"'F3 - Physics' ","'State' ","'Direct Clearing' ",5
2009 ,"'F3 - Physics' ","'Other' ","'Firm choice' ",20
2009 ,"'F3 - Physics' ","'Other' ","'Insurance choice' ",5
2009 ,"'F3 - Physics' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'F3 - Physics' ","'Other' ","'RPA' ",15
2009 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ","'Firm choice' ",200
2009 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ","'Insurance choice' ",30
2009 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ","'Extra' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ","'Main scheme Clearing' ",40
2009 ,"'F4 - Forensic and Archaeological Science' ","'Academy' ","'Direct Clearing' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ","'Firm choice' ",210
2009 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ","'Insurance choice' ",10
2009 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ","'Other main scheme choice' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ","'Main scheme Clearing' ",25
2009 ,"'F4 - Forensic and Archaeological Science' ","'Further education' ","'Direct Clearing' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Grammar' ","'Firm choice' ",15
2009 ,"'F4 - Forensic and Archaeological Science' ","'Independent' ","'Firm choice' ",40
2009 ,"'F4 - Forensic and Archaeological Science' ","'Independent' ","'Insurance choice' ",10
2009 ,"'F4 - Forensic and Archaeological Science' ","'Independent' ","'Main scheme Clearing' ",10
2009 ,"'F4 - Forensic and Archaeological Science' ","'Sixth form college' ","'Firm choice' ",195
2009 ,"'F4 - Forensic and Archaeological Science' ","'Sixth form college' ","'Insurance choice' ",20
2009 ,"'F4 - Forensic and Archaeological Science' ","'Sixth form college' ","'Extra' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Sixth form college' ","'Main scheme Clearing' ",30
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Firm choice' ",315
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Insurance choice' ",30
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Other main scheme choice' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Extra' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Main scheme Clearing' ",50
2009 ,"'F4 - Forensic and Archaeological Science' ","'State' ","'Direct Clearing' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'Firm choice' ",55
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'Insurance choice' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'Other main scheme choice' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'Main scheme Clearing' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'Direct Clearing' ",5
2009 ,"'F4 - Forensic and Archaeological Science' ","'Other' ","'RPA' ",20
2009 ,"'F5 - Astronomy' ","'Academy' ","'Firm choice' ",20
2009 ,"'F5 - Astronomy' ","'Academy' ","'Insurance choice' ",5
2009 ,"'F5 - Astronomy' ","'Academy' ","'Main scheme Clearing' ",5
2009 ,"'F5 - Astronomy' ","'Further education' ","'Firm choice' ",5
2009 ,"'F5 - Astronomy' ","'Independent' ","'Firm choice' ",10
2009 ,"'F5 - Astronomy' ","'Sixth form college' ","'Firm choice' ",15
2009 ,"'F5 - Astronomy' ","'Sixth form college' ","'Main scheme Clearing' ",5
2009 ,"'F5 - Astronomy' ","'State' ","'Firm choice' ",25
2009 ,"'F5 - Astronomy' ","'State' ","'Insurance choice' ",5
2009 ,"'F5 - Astronomy' ","'State' ","'Main scheme Clearing' ",5
2009 ,"'F6 - Geology' ","'Academy' ","'Firm choice' ",215
2009 ,"'F6 - Geology' ","'Academy' ","'Insurance choice' ",50
2009 ,"'F6 - Geology' ","'Academy' ","'Main scheme Clearing' ",25
2009 ,"'F6 - Geology' ","'Further education' ","'Firm choice' ",45
2009 ,"'F6 - Geology' ","'Further education' ","'Insurance choice' ",10
2009 ,"'F6 - Geology' ","'Further education' ","'Main scheme Clearing' ",5
2009 ,"'F6 - Geology' ","'Grammar' ","'Firm choice' ",25
2009 ,"'F6 - Geology' ","'Grammar' ","'Insurance choice' ",10
2009 ,"'F6 - Geology' ","'Independent' ","'Firm choice' ",165
2009 ,"'F6 - Geology' ","'Independent' ","'Insurance choice' ",25
2009 ,"'F6 - Geology' ","'Independent' ","'Main scheme Clearing' ",15
2009 ,"'F6 - Geology' ","'Sixth form college' ","'Firm choice' ",215
2009 ,"'F6 - Geology' ","'Sixth form college' ","'Insurance choice' ",30
2009 ,"'F6 - Geology' ","'Sixth form college' ","'Main scheme Clearing' ",20
2009 ,"'F6 - Geology' ","'State' ","'Firm choice' ",265
2009 ,"'F6 - Geology' ","'State' ","'Insurance choice' ",35
2009 ,"'F6 - Geology' ","'State' ","'Main scheme Clearing' ",10
2009 ,"'F6 - Geology' ","'Other' ","'Firm choice' ",10
2009 ,"'F6 - Geology' ","'Other' ","'Insurance choice' ",5
