"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_07.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route,Number of Acceptances,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",375
2009 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",5
2009 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Direct Clearing' ",5
2009 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",20
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Firm choice' ",190
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Insurance choice' ",20
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Other main scheme choice' ",10
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",20
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Direct Clearing' ",15
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'RPA' ",125
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Firm choice' ",265
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Insurance choice' ",30
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Other main scheme choice' ",5
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",35
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Direct Clearing' ",20
2009 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'RPA' ",110
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",5140
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Insurance choice' ",660
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Other main scheme choice' ",35
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Extra' ",30
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Main scheme Clearing' ",450
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Direct Clearing' ",25
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'RPA' ",255
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",6345
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Insurance choice' ",605
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Other main scheme choice' ",50
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Extra' ",50
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Adjustment' ",5
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Main scheme Clearing' ",540
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Direct Clearing' ",20
2009 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'RPA' ",195
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",1170
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Insurance choice' ",75
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Other main scheme choice' ",75
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Extra' ",5
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",100
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Direct Clearing' ",35
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'RPA' ",235
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",1320
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Insurance choice' ",60
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Other main scheme choice' ",75
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Extra' ",20
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Main scheme Clearing' ",120
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Direct Clearing' ",40
2009 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'RPA' ",235
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Firm choice' ",690
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Insurance choice' ",25
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Other main scheme choice' ",70
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Extra' ",10
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Main scheme Clearing' ",45
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Direct Clearing' ",45
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'RPA' ",155
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",855
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Insurance choice' ",30
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Other main scheme choice' ",60
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Extra' ",10
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Main scheme Clearing' ",60
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Direct Clearing' ",45
2009 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'RPA' ",135
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",2310
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Insurance choice' ",50
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",350
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Extra' ",15
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",135
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Direct Clearing' ",220
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'RPA' ",795
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",2725
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Insurance choice' ",60
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",320
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Extra' ",20
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",200
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Direct Clearing' ",165
2009 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'RPA' ",830
2009 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",30
2009 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",5
2009 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",35
2009 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",10
2009 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'Scotland' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",10
2009 ,"'Scotland' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",15
2009 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",5
2009 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",10
2009 ,"'Wales' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Firm choice' ",1980
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Insurance choice' ",410
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",10
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Extra' ",20
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Adjustment' ",5
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",465
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",15
2009 ,"'Wales' ","'England' ","'18' ","'Men' ","'RPA' ",15
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Firm choice' ",2290
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Insurance choice' ",360
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",10
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Extra' ",35
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Adjustment' ",5
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",405
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",10
2009 ,"'Wales' ","'England' ","'18' ","'Women' ","'RPA' ",5
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Firm choice' ",760
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Insurance choice' ",55
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",30
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Extra' ",15
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",115
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",30
2009 ,"'Wales' ","'England' ","'19' ","'Men' ","'RPA' ",10
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Firm choice' ",750
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Insurance choice' ",35
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",15
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Extra' ",20
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",75
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",15
2009 ,"'Wales' ","'England' ","'19' ","'Women' ","'RPA' ",10
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'Firm choice' ",245
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'Insurance choice' ",10
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",20
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",40
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",25
2009 ,"'Wales' ","'England' ","'20' ","'Men' ","'RPA' ",15
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'Firm choice' ",170
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'Other main scheme choice' ",15
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",10
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'Direct Clearing' ",10
2009 ,"'Wales' ","'England' ","'20' ","'Women' ","'RPA' ",5
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",375
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",10
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",55
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Extra' ",5
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",45
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",80
2009 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'RPA' ",70
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",280
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",40
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Extra' ",5
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",25
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",20
2009 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'RPA' ",40
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",10
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",45
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",5
2009 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",5
2009 ,"'Wales' ","'Scotland' ","'18' ","'Men' ","'Main scheme Clearing' ",5
2009 ,"'Wales' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",10
2009 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",5
2009 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ","'Firm choice' ",5
2009 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ","'RPA' ",5
2009 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",10
2009 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ","'RPA' ",5
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",2330
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",335
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Other main scheme choice' ",30
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Extra' ",30
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Adjustment' ",5
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",265
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Direct Clearing' ",30
2009 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'RPA' ",85
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",3200
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",325
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Other main scheme choice' ",35
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Extra' ",55
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Adjustment' ",5
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",340
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Direct Clearing' ",20
2009 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'RPA' ",60
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",785
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Insurance choice' ",60
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Other main scheme choice' ",50
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Extra' ",10
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",65
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Direct Clearing' ",55
2009 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'RPA' ",80
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",890
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Insurance choice' ",50
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Other main scheme choice' ",65
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Extra' ",15
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Main scheme Clearing' ",70
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Direct Clearing' ",30
2009 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'RPA' ",60
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Firm choice' ",275
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Insurance choice' ",10
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Other main scheme choice' ",50
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Main scheme Clearing' ",25
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Direct Clearing' ",45
2009 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'RPA' ",75
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",330
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Other main scheme choice' ",35
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Extra' ",10
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Main scheme Clearing' ",25
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Direct Clearing' ",30
2009 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'RPA' ",60
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",820
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Other main scheme choice' ",190
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Extra' ",5
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",50
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Direct Clearing' ",155
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'RPA' ",345
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",1535
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",240
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Extra' ",10
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",90
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Direct Clearing' ",135
2009 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'RPA' ",350
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",285
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Insurance choice' ",30
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Other main scheme choice' ",15
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Extra' ",5
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",20
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Direct Clearing' ",10
2010 ,"'England' ","'England' ","'17 and under' ","'Men' ","'RPA' ",15
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",385
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",55
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Other main scheme choice' ",15
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Extra' ",10
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",50
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Direct Clearing' ",15
2010 ,"'England' ","'England' ","'17 and under' ","'Women' ","'RPA' ",20
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Firm choice' ",56940
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Insurance choice' ",10555
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",350
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Extra' ",675
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Adjustment' ",75
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",7595
2010 ,"'England' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",240
2010 ,"'England' ","'England' ","'18' ","'Men' ","'RPA' ",310
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Firm choice' ",72130
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Insurance choice' ",10440
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",380
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Extra' ",1360
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Adjustment' ",120
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",8825
2010 ,"'England' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",170
2010 ,"'England' ","'England' ","'18' ","'Women' ","'RPA' ",265
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Firm choice' ",26080
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Insurance choice' ",2195
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",585
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Extra' ",620
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Adjustment' ",25
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",3225
2010 ,"'England' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",570
2010 ,"'England' ","'England' ","'19' ","'Men' ","'RPA' ",540
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Firm choice' ",30285
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Insurance choice' ",1630
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",635
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Extra' ",1020
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Adjustment' ",30
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",3160
2010 ,"'England' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",525
2010 ,"'England' ","'England' ","'19' ","'Women' ","'RPA' ",470
2010 ,"'England' ","'England' ","'20' ","'Men' ","'Firm choice' ",9035
2010 ,"'England' ","'England' ","'20' ","'Men' ","'Insurance choice' ",505
